PeakID (cmd=annotatePeaks.pl development_D2_p05FC1_shared_D2down_eratoCoords.bed /home/rpapa/sbelleghem/share/REF/H_erato_dem/Herato_final.fasta -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_erato_demophoon_v1.gff3 -annStats development_D2_p05FC1_shared_D2down_eratoCoords_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
1018	Herato2001	15612321	15612710	+	0	NA	Intergenic	Intergenic	9833	ID=novel_model_277-E1;Parent=novel_model_277								
44	Herato0606	5311662	5312707	+	0	NA	promoter-TSS (ID=evm.model.Herato0606.174-E3;Parent=evm.model.Herato0606.174)	-promoter-TSS (ID=evm.model.Herato0606.174-E3;Parent=evm.model.Herato0606.174)	275	ID=evm.model.Herato0606.174-E2;Parent=evm.model.Herato0606.174								
1125	Herato0310	8612330	8613338	+	0	NA	Intergenic	Intergenic	-6559	ID=evm.model.Herato0310.229-E2;Parent=evm.model.Herato0310.229								
1007	Herato2001	11499590	11500789	+	0	NA	Intergenic	Intergenic	2193	ID=evm.model.Herato2001.440.6.6-E2;Parent=evm.model.Herato2001.440.6.6								
667	Herato1505	885487	886265	+	0	NA	promoter-TSS (ID=evm.model.Herato1505.161-E1;Parent=evm.model.Herato1505.161)	-promoter-TSS (ID=evm.model.Herato1505.161-E1;Parent=evm.model.Herato1505.161)	-22	ID=evm.model.Herato1505.161-E1;Parent=evm.model.Herato1505.161								
741	Herato1701	4182927	4183273	+	0	NA	Intergenic	Intergenic	-2949	ID=evm.model.Herato1701.95.2-E5;Parent=evm.model.Herato1701.95.2								
1186	Herato0508	188524	189025	+	0	NA	Intergenic	Intergenic	-1613	ID=evm.model.Herato0508.3-E1;Parent=evm.model.Herato0508.3								
998	Herato0215	3016481	3017112	+	0	NA	Intergenic	Intergenic	22921	ID=evm.model.Herato0215.118-E2;Parent=evm.model.Herato0215.118								
714	Herato1603	2418563	2419518	+	0	NA	Intergenic	Intergenic	-11250	ID=evm.model.Herato1603.66-E3;Parent=evm.model.Herato1603.66								
313	Herato1007	1241705	1242709	+	0	NA	Intergenic	Intergenic	26116	ID=evm.model.Herato1007.46-E2;Parent=evm.model.Herato1007.46								
529	Herato0101	2055941	2056336	+	0	NA	Intergenic	Intergenic	18303	ID=evm.model.Herato0101.51_evm.model.Herato0101.50-E2;Parent=evm.model.Herato0101.51_evm.model.Herato0101.50								
1058	Herato2101	8921012	8921550	+	0	NA	Intergenic	Intergenic	-9274	ID=evm.model.Herato2101.308-E1;Parent=evm.model.Herato2101.308								
987	Herato2001	6670123	6670476	+	0	NA	promoter-TSS (ID=evm.model.Herato2001.245-E5;Parent=evm.model.Herato2001.245)	-promoter-TSS (ID=evm.model.Herato2001.245-E5;Parent=evm.model.Herato2001.245)	192	ID=evm.model.Herato2001.245-E4;Parent=evm.model.Herato2001.245								
397	Herato1108	11352753	11353099	+	0	NA	Intergenic	Intergenic	-10656	ID=evm.model.Herato1108.490-E1;Parent=evm.model.Herato1108.490								
1150	Herato0501	272747	273298	+	0	NA	Intergenic	Intergenic	-43328	ID=evm.model.Herato0501.14-E1;Parent=evm.model.Herato0501.14								
1096	Herato0301	4557934	4558713	+	0	NA	Intergenic	Intergenic	-5184	ID=evm.model.Herato0301.112-E2;Parent=evm.model.Herato0301.112								
908	Herato1904	3196501	3196904	+	0	NA	Intergenic	Intergenic	-1532	ID=evm.model.Herato1904.112-E6;Parent=evm.model.Herato1904.112								
459	Herato0101	19808350	19809328	+	0	NA	Intergenic	Intergenic	22539	ID=evm.model.Herato0101.767-E4;Parent=evm.model.Herato0101.767								
284	Herato1005	878204	879242	+	0	NA	TTS (ID=evm.model.Herato1005.56-E6;Parent=evm.model.Herato1005.56)	-TTS (ID=evm.model.Herato1005.56-E6;Parent=evm.model.Herato1005.56)	1135	ID=evm.model.Herato1005.56-E6;Parent=evm.model.Herato1005.56								
823	Herato1805	3179744	3180118	+	0	NA	Intergenic	Intergenic	8034	ID=evm.model.Herato1805.89-E1;Parent=evm.model.Herato1805.89								
903	Herato1904	2665822	2666304	+	0	NA	Intergenic	Intergenic	-55316	ID=evm.model.Herato1904.88-E1;Parent=evm.model.Herato1904.88								
247	Herato0904	300755	301296	+	0	NA	Intergenic	Intergenic	-4173	ID=evm.model.Herato0904.24-E6;Parent=evm.model.Herato0904.24								
165	Herato0701	16327649	16327943	+	0	NA	Intergenic	Intergenic	-62223	ID=evm.model.Herato0701.700-E1;Parent=evm.model.Herato0701.700								
289	Herato1005	1285305	1285478	+	0	NA	Intergenic	Intergenic	-3108	ID=evm.model.Herato1005.76-E1;Parent=evm.model.Herato1005.76								
729	Herato0211	193673	193915	+	0	NA	Intergenic	Intergenic	-5381	ID=evm.model.Herato0211.3-E3;Parent=evm.model.Herato0211.3								
771	Herato1703	960629	961544	+	0	NA	Intergenic	Intergenic	-9417	ID=evm.model.Herato1703.16-E2;Parent=evm.model.Herato1703.16								
2	Herato0601	937409	938987	+	0	NA	Intergenic	Intergenic	-32277	ID=evm.model.Herato0601.10-E1;Parent=evm.model.Herato0601.10								
808	Herato1805	2005799	2006757	+	0	NA	Intergenic	Intergenic	-3816	ID=evm.model.Herato1805.81-E1;Parent=evm.model.Herato1805.81								
401	Herato0101	18793848	18794235	+	0	NA	promoter-TSS (ID=evm.model.Herato0101.745-E2;Parent=evm.model.Herato0101.745)	-promoter-TSS (ID=evm.model.Herato0101.745-E2;Parent=evm.model.Herato0101.745)	93	ID=evm.model.Herato0101.745-E2;Parent=evm.model.Herato0101.745								
845	Herato1807	412280	414131	+	0	NA	Intergenic	Intergenic	1225	ID=evm.model.Herato1807.7-E2;Parent=evm.model.Herato1807.7								
186	Herato0801	5281223	5281736	+	0	NA	Intergenic	Intergenic	4825	ID=evm.model.Herato0801.117-E3;Parent=evm.model.Herato0801.117								
1119	Herato0310	6077462	6077944	+	0	NA	Intergenic	Intergenic	1529	ID=evm.model.Herato0310.155-E1;Parent=evm.model.Herato0310.155								
147	Herato0701	13992585	13993331	+	0	NA	promoter-TSS (ID=evm.model.Herato0701.634-E5;Parent=evm.model.Herato0701.634)	-promoter-TSS (ID=evm.model.Herato0701.634-E5;Parent=evm.model.Herato0701.634)	-578	ID=evm.model.Herato0701.634-E5;Parent=evm.model.Herato0701.634								
973	Herato2001	3652176	3652922	+	0	NA	Intergenic	Intergenic	1686	ID=evm.model.Herato2001.114-E1;Parent=evm.model.Herato2001.114								
1046	Herato2101	6093072	6094057	+	0	NA	Intergenic	Intergenic	-8948	ID=evm.model.Herato2101.211-E1;Parent=evm.model.Herato2101.211								
1142	Herato0411	2724506	2725024	+	0	NA	Intergenic	Intergenic	2022	ID=evm.model.Herato0411.47-E3;Parent=evm.model.Herato0411.47								
915	Herato1904	4847227	4847832	+	0	NA	Intergenic	Intergenic	-2218	ID=evm.model.Herato1904.167-E4;Parent=evm.model.Herato1904.167								
319	Herato1007	2077108	2077444	+	0	NA	promoter-TSS (ID=evm.model.Herato1007.87-E2;Parent=evm.model.Herato1007.87)	-promoter-TSS (ID=evm.model.Herato1007.87-E2;Parent=evm.model.Herato1007.87)	-755	ID=evm.model.Herato1007.87-E2;Parent=evm.model.Herato1007.87								
1179	Herato0503	6874589	6875247	+	0	NA	Intergenic	Intergenic	-4617	ID=evm.model.Herato0503.241-E3;Parent=evm.model.Herato0503.241								
1052	Herato2101	7955205	7955728	+	0	NA	Intergenic	Intergenic	-14608	ID=evm.model.Herato2101.280-E1;Parent=evm.model.Herato2101.280								
735	Herato1701	451932	453357	+	0	NA	Intergenic	Intergenic	-15923	ID=evm.model.Herato1701.21-E1;Parent=evm.model.Herato1701.21								
404	Herato1108	12551716	12552297	+	0	NA	Intergenic	Intergenic	8017	ID=evm.model.Herato1108.526-E2;Parent=evm.model.Herato1108.526								
516	Herato1202	15635504	15635730	+	0	NA	Intergenic	Intergenic	-11766	ID=evm.model.Herato1202.605.1-E1;Parent=evm.model.Herato1202.605.1								
974	Herato2001	3849196	3849629	+	0	NA	Intergenic	Intergenic	-4224	ID=evm.model.Herato2001.129.1-E1;Parent=evm.model.Herato2001.129.1								
702	Herato1601	4941781	4943112	+	0	NA	Intergenic	Intergenic	19350	ID=evm.model.Herato1601.101-E2;Parent=evm.model.Herato1601.101								
344	Herato1108	1176466	1176839	+	0	NA	promoter-TSS (ID=evm.model.Herato1108.30-E2;Parent=evm.model.Herato1108.30)	-promoter-TSS (ID=evm.model.Herato1108.30-E2;Parent=evm.model.Herato1108.30)	-541	ID=evm.model.Herato1108.30-E2;Parent=evm.model.Herato1108.30								
636	Herato1301	21363103	21364154	+	0	NA	Intergenic	Intergenic	-11199	ID=evm.model.Herato1301.727.2-E1;Parent=evm.model.Herato1301.727.2								
1104	Herato0310	2124262	2125049	+	0	NA	promoter-TSS (ID=evm.model.Herato0310.47-E20;Parent=evm.model.Herato0310.47)	-promoter-TSS (ID=evm.model.Herato0310.47-E20;Parent=evm.model.Herato0310.47)	-92	ID=evm.model.Herato0310.47.1-E20;Parent=evm.model.Herato0310.47.1								
561	Herato1301	2419280	2419767	+	0	NA	Intergenic	Intergenic	6132	ID=evm.model.Herato1301.60-E4;Parent=evm.model.Herato1301.60								
1133	Herato0401	1751191	1752433	+	0	NA	Intergenic	Intergenic	15254	ID=evm.model.Herato0401.42-E1;Parent=evm.model.Herato0401.42								
209	Herato0901	896450	897312	+	0	NA	Intergenic	Intergenic	-10406	ID=evm.model.Herato0901.36.6-E1;Parent=evm.model.Herato0901.36.6								
1118	Herato0310	5853840	5854086	+	0	NA	Intergenic	Intergenic	-1566	ID=evm.model.Herato0310.138-E1;Parent=evm.model.Herato0310.138								
357	Herato1108	4093227	4093827	+	0	NA	Intergenic	Intergenic	-12493	ID=evm.model.Herato1108.155-E4;Parent=evm.model.Herato1108.155								
117	Herato0701	8264049	8264840	+	0	NA	Intergenic	Intergenic	-10388	ID=evm.model.Herato0701.366-E7;Parent=evm.model.Herato0701.366								
455	Herato0101	1913562	1914270	+	0	NA	Intergenic	Intergenic	4210	ID=evm.model.Herato0101.46-E1;Parent=evm.model.Herato0101.46								
600	Herato1301	14022368	14023460	+	0	NA	Intergenic	Intergenic	157923	ID=evm.model.Herato1301.535-E11;Parent=evm.model.Herato1301.535								
80	Herato0701	1368438	1370069	+	0	NA	Intergenic	Intergenic	-7852	ID=evm.model.Herato0701.54-E3;Parent=evm.model.Herato0701.54								
336	Herato1007	4231764	4232330	+	0	NA	Intergenic	Intergenic	-10306	ID=evm.model.Herato1007.172.1-E1;Parent=evm.model.Herato1007.172.1								
457	Herato1202	5389982	5390801	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.215-E6;Parent=evm.model.Herato1202.215)	-promoter-TSS (ID=evm.model.Herato1202.215-E6;Parent=evm.model.Herato1202.215)	420	ID=evm.model.Herato1202.215.2-E5;Parent=evm.model.Herato1202.215.2								
821	Herato1805	3078130	3078454	+	0	NA	Intergenic	Intergenic	-51662	ID=evm.model.Herato1805.88.1-E1;Parent=evm.model.Herato1805.88.1								
696	Herato1507	9621563	9622159	+	0	NA	TTS (ID=evm.model.Herato1507.323-E2;Parent=evm.model.Herato1507.323)	-TTS (ID=evm.model.Herato1507.323-E2;Parent=evm.model.Herato1507.323)	1026	ID=evm.model.Herato1507.323-E2;Parent=evm.model.Herato1507.323								
383	Herato1108	8216951	8217346	+	0	NA	Intergenic	Intergenic	-3985	ID=evm.model.Herato1108.359.4-E2;Parent=evm.model.Herato1108.359.4								
963	Herato2001	2216609	2216765	+	0	NA	promoter-TSS (ID=evm.model.Herato2001.57-E17;Parent=evm.model.Herato2001.57)	-promoter-TSS (ID=evm.model.Herato2001.57-E17;Parent=evm.model.Herato2001.57)	46	ID=evm.model.Herato2001.57-E17;Parent=evm.model.Herato2001.57								
297	Herato1005	2625388	2626232	+	0	NA	Intergenic	Intergenic	14193	ID=evm.model.Herato1005.222-E2;Parent=evm.model.Herato1005.222								
92	Herato0701	2669578	2670376	+	0	NA	Intergenic	Intergenic	-5409	ID=evm.model.Herato0701.151_evm.model.Herato0701.150-E1;Parent=evm.model.Herato0701.151_evm.model.Herato0701.150								
980	Herato2001	5146722	5147481	+	0	NA	Intergenic	Intergenic	-13262	ID=evm.model.Herato2001.171-E5;Parent=evm.model.Herato2001.171								
10	Herato0601	1578460	1578834	+	0	NA	promoter-TSS (ID=evm.model.Herato0601.20-E2;Parent=evm.model.Herato0601.20)	-promoter-TSS (ID=evm.model.Herato0601.20-E2;Parent=evm.model.Herato0601.20)	-725	ID=evm.model.Herato0601.20-E2;Parent=evm.model.Herato0601.20								
550	Herato1202	20122405	20122955	+	0	NA	Intergenic	Intergenic	-8926	ID=evm.model.Herato1202.812.1-E2;Parent=evm.model.Herato1202.812.1								
1164	Herato0101	7368681	7369892	+	0	NA	Intergenic	Intergenic	8953	ID=evm.model.Herato0101.228.3-E2;Parent=evm.model.Herato0101.228.3								
1081	Herato2101	16402243	16402744	+	0	NA	Intergenic	Intergenic	-2513	ID=evm.model.Herato2101.507.1.3-E2;Parent=evm.model.Herato2101.507.1.3								
505	Herato1202	14306868	14307580	+	0	NA	Intergenic	Intergenic	4656	ID=evm.model.Herato1202.541-E1;Parent=evm.model.Herato1202.541								
670	Herato1505	2026079	2026433	+	0	NA	Intergenic	Intergenic	-21269	ID=evm.model.Herato1505.84-E1;Parent=evm.model.Herato1505.84								
1094	Herato0301	4532098	4532665	+	0	NA	Intergenic	Intergenic	-9454	ID=evm.model.Herato0301.112-E1;Parent=evm.model.Herato0301.112								
958	Herato2001	1842641	1843642	+	0	NA	Intergenic	Intergenic	-13608	ID=evm.model.Herato2001.37-E2;Parent=evm.model.Herato2001.37								
419	Herato1202	410263	410961	+	0	NA	Intergenic	Intergenic	6378	ID=evm.model.Herato1202.24-E12;Parent=evm.model.Herato1202.24								
995	Herato2001	8558666	8559147	+	0	NA	Intergenic	Intergenic	-18021	ID=evm.model.Herato2001.361-E1;Parent=evm.model.Herato2001.361								
837	Herato1805	5917393	5917653	+	0	NA	Intergenic	Intergenic	16236	ID=evm.model.Herato1805.158-E5;Parent=evm.model.Herato1805.158								
290	Herato1005	1607045	1607709	+	0	NA	TTS (ID=evm.model.Herato1005.221-E1;Parent=evm.model.Herato1005.221)	-TTS (ID=evm.model.Herato1005.221-E1;Parent=evm.model.Herato1005.221)	110	ID=evm.model.Herato1005.221-E2;Parent=evm.model.Herato1005.221								
625	Herato1301	19164361	19164585	+	0	NA	Intergenic	Intergenic	1658	ID=evm.model.Herato1301.668.1-E1;Parent=evm.model.Herato1301.668.1								
592	Herato1301	11978243	11979675	+	0	NA	promoter-TSS (ID=evm.model.Herato1301.472.4-E1;Parent=evm.model.Herato1301.472.4)	-promoter-TSS (ID=evm.model.Herato1301.472.4-E1;Parent=evm.model.Herato1301.472.4)	-152	ID=evm.model.Herato1301.472.4-E1;Parent=evm.model.Herato1301.472.4								
149	Herato0701	14174366	14174971	+	0	NA	Intergenic	Intergenic	-31670	ID=evm.model.Herato0701.641.1-E1;Parent=evm.model.Herato0701.641.1								
712	Herato1603	2354633	2354813	+	0	NA	Intergenic	Intergenic	-1017	ID=evm.model.Herato1603.64-E1;Parent=evm.model.Herato1603.64								
210	Herato0901	897371	898518	+	0	NA	Intergenic	Intergenic	-11469	ID=evm.model.Herato0901.36.6-E1;Parent=evm.model.Herato0901.36.6								
406	Herato1108	12598622	12598920	+	0	NA	TTS (ID=evm.model.Herato1108.526-E5;Parent=evm.model.Herato1108.526)	-TTS (ID=evm.model.Herato1108.526-E5;Parent=evm.model.Herato1108.526)	738	ID=evm.model.Herato1108.526-E5;Parent=evm.model.Herato1108.526								
173	Herato0701	17942077	17942522	+	0	NA	Intergenic	Intergenic	27930	ID=evm.model.Herato0701.743-E3;Parent=evm.model.Herato0701.743								
530	Herato1202	18061088	18061960	+	0	NA	Intergenic	Intergenic	-2407	ID=evm.model.Herato1202.739-E1;Parent=evm.model.Herato1202.739								
66	Herato0606	11982835	11984130	+	0	NA	Intergenic	Intergenic	8086	ID=evm.model.Herato0606.440-E12;Parent=evm.model.Herato0606.440								
19	Herato0606	1554050	1554907	+	0	NA	Intergenic	Intergenic	1678	ID=evm.model.Herato0606.50.2.2-E3;Parent=evm.model.Herato0606.50.2.2								
1030	Herato2101	2206091	2206401	+	0	NA	promoter-TSS (ID=evm.model.Herato2101.74-E3;Parent=evm.model.Herato2101.74)	-promoter-TSS (ID=evm.model.Herato2101.74-E3;Parent=evm.model.Herato2101.74)	-919	ID=evm.model.Herato2101.74-E3;Parent=evm.model.Herato2101.74								
365	Herato1108	4948085	4948409	+	0	NA	Intergenic	Intergenic	6384	ID=evm.model.Herato1108.200_evm.model.Herato1108.201-E1;Parent=evm.model.Herato1108.200_evm.model.Herato1108.201								
763	Herato1701	8781231	8781767	+	0	NA	Intergenic	Intergenic	-1665	ID=evm.model.Herato1701.271-E3;Parent=evm.model.Herato1701.271								
470	Herato1202	7833996	7834249	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.318-E1;Parent=evm.model.Herato1202.318)	-promoter-TSS (ID=evm.model.Herato1202.318-E1;Parent=evm.model.Herato1202.318)	55	ID=evm.model.Herato1202.318.1-E1;Parent=evm.model.Herato1202.318.1								
793	Herato1801	4183163	4183931	+	0	NA	TTS (ID=evm.model.Herato1801.146-E4;Parent=evm.model.Herato1801.146)	-TTS (ID=evm.model.Herato1801.146-E4;Parent=evm.model.Herato1801.146)	1116	ID=evm.model.Herato1801.146-E4;Parent=evm.model.Herato1801.146								
654	Herato1408	5777073	5777755	+	0	NA	promoter-TSS (ID=evm.model.Herato1408.225-E2;Parent=evm.model.Herato1408.225)	-promoter-TSS (ID=evm.model.Herato1408.225-E2;Parent=evm.model.Herato1408.225)	225	ID=evm.model.Herato1408.225-E1;Parent=evm.model.Herato1408.225								
570	Herato1301	4254375	4254918	+	0	NA	Intergenic	Intergenic	1516	ID=evm.model.Herato1301.115-E2;Parent=evm.model.Herato1301.115								
252	Herato1001	2503075	2503275	+	0	NA	Intergenic	Intergenic	-4198	ID=evm.model.Herato1001.94-E1;Parent=evm.model.Herato1001.94								
1159	Herato0101	7303299	7304140	+	0	NA	Intergenic	Intergenic	-11752	ID=evm.model.Herato0101.227-E2;Parent=evm.model.Herato0101.227								
883	Herato0214	854536	855076	+	0	NA	promoter-TSS (ID=evm.model.Herato0214.47-E3;Parent=evm.model.Herato0214.47)	-promoter-TSS (ID=evm.model.Herato0214.47-E3;Parent=evm.model.Herato0214.47)	-930	ID=evm.model.Herato0214.47-E3;Parent=evm.model.Herato0214.47								
156	Herato0701	14633397	14633622	+	0	NA	Intergenic	Intergenic	-16071	ID=evm.model.Herato0701.665-E1;Parent=evm.model.Herato0701.665								
283	Herato1005	757301	757781	+	0	NA	Intergenic	Intergenic	5236	ID=evm.model.Herato1005.47.1-E6;Parent=evm.model.Herato1005.47.1								
655	Herato1411	415038	415237	+	0	NA	Intergenic	Intergenic	-3984	ID=evm.model.Herato1411.5_evm.model.Herato1411.6.1-E1;Parent=evm.model.Herato1411.5_evm.model.Herato1411.6.1								
59	Herato0606	9153444	9154248	+	0	NA	Intergenic	Intergenic	-1142	ID=evm.model.Herato0606.294-E3;Parent=evm.model.Herato0606.294								
421	Herato1202	841840	842045	+	0	NA	Intergenic	Intergenic	8975	ID=evm.model.Herato1202.38.1-E1;Parent=evm.model.Herato1202.38.1								
271	Herato1003	5441472	5441849	+	0	NA	Intergenic	Intergenic	-20770	ID=evm.model.Herato1003.175-E1;Parent=evm.model.Herato1003.175								
1070	Herato2101	11165892	11166140	+	0	NA	Intergenic	Intergenic	-41187	ID=evm.model.Herato2101.384-E1;Parent=evm.model.Herato2101.384								
1024	Herato2001	19256980	19257616	+	0	NA	Intergenic	Intergenic	21609	ID=evm.model.Herato2001.742-E30;Parent=evm.model.Herato2001.742								
491	Herato1202	11612175	11612926	+	0	NA	Intergenic	Intergenic	-18035	ID=evm.model.Herato1202.454-E1;Parent=evm.model.Herato1202.454								
864	Herato1807	1818747	1819198	+	0	NA	Intergenic	Intergenic	8002	ID=evm.model.Herato1807.38-E2;Parent=evm.model.Herato1807.38								
1016	Herato2001	14788443	14788769	+	0	NA	Intergenic	Intergenic	-1936	ID=evm.model.Herato2001.581-E2;Parent=evm.model.Herato2001.581								
219	Herato0101	13773909	13774256	+	0	NA	Intergenic	Intergenic	39913	ID=evm.model.Herato0101.491-E2;Parent=evm.model.Herato0101.491								
13	Herato0601	3405863	3406463	+	0	NA	promoter-TSS (ID=evm.model.Herato0601.80-E3;Parent=evm.model.Herato0601.80)	-promoter-TSS (ID=evm.model.Herato0601.80-E3;Parent=evm.model.Herato0601.80)	-63	ID=evm.model.Herato0601.80-E3;Parent=evm.model.Herato0601.80								
1170	Herato0503	4235322	4236244	+	0	NA	Intergenic	Intergenic	-18432	ID=evm.model.Herato0503.130-E3;Parent=evm.model.Herato0503.130								
799	Herato1801	4882684	4883061	+	0	NA	exon (ID=evm.model.Herato1801.166-E1;Parent=evm.model.Herato1801.166, exon 1 of 1)	-exon (ID=evm.model.Herato1801.166-E1;Parent=evm.model.Herato1801.166, exon 1 of 1)	161	ID=evm.model.Herato1801.166-E1;Parent=evm.model.Herato1801.166								
105	Herato0701	4599069	4600976	+	0	NA	Intergenic	Intergenic	5580	ID=evm.model.Herato0701.219-E2;Parent=evm.model.Herato0701.219								
925	Herato1904	6714073	6715450	+	0	NA	Intergenic	Intergenic	-5416	ID=evm.model.Herato1904.242-E1;Parent=evm.model.Herato1904.242								
840	Herato1805	9025884	9026164	+	0	NA	Intergenic	Intergenic	-2192	ID=evm.model.Herato1805.267-E1;Parent=evm.model.Herato1805.267								
597	Herato1301	13614382	13615381	+	0	NA	Intergenic	Intergenic	-7379	ID=evm.model.Herato1301.524-E2;Parent=evm.model.Herato1301.524								
390	Herato1108	10180410	10180899	+	0	NA	Intergenic	Intergenic	1245	ID=evm.model.Herato1108.452.1-E2;Parent=evm.model.Herato1108.452.1								
111	Herato0701	7987792	7988483	+	0	NA	Intergenic	Intergenic	7416	ID=evm.model.Herato0701.361-E3;Parent=evm.model.Herato0701.361								
1042	Herato2101	5411299	5411447	+	0	NA	promoter-TSS (ID=evm.model.Herato2101.186-E5;Parent=evm.model.Herato2101.186)	-promoter-TSS (ID=evm.model.Herato2101.186-E5;Parent=evm.model.Herato2101.186)	65	ID=evm.model.Herato2101.186-E5;Parent=evm.model.Herato2101.186								
38	Herato0606	3876093	3876479	+	0	NA	Intergenic	Intergenic	-6023	ID=evm.model.Herato0606.119-E1;Parent=evm.model.Herato0606.119								
408	Herato0101	18850942	18851231	+	0	NA	Intergenic	Intergenic	22473	ID=evm.model.Herato0101.746-E1;Parent=evm.model.Herato0101.746								
196	Herato0821	1020593	1020924	+	0	NA	Intergenic	Intergenic	68391	ID=evm.model.Herato0821.46-E12;Parent=evm.model.Herato0821.46								
945	Herato1910	463608	464433	+	0	NA	Intergenic	Intergenic	5738	ID=evm.model.Herato1910.43.6-E7;Parent=evm.model.Herato1910.43.6								
242	Herato0901	9815376	9815743	+	0	NA	Intergenic	Intergenic	4251	ID=evm.model.Herato0901.305-E12;Parent=evm.model.Herato0901.305								
1169	Herato0503	4224158	4224792	+	0	NA	Intergenic	Intergenic	10175	ID=evm.model.Herato0503.130-E2;Parent=evm.model.Herato0503.130								
