PeakID (cmd=annotatePeaks.pl development_D1_p05FC1_shared_D1down_melpCoords.bed /work/rpapa/share/REF/Hmel2/Hmel2.fa -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_melpomene_melpomene_Hmel2.gff3 -annStats development_D1_p05FC1_shared_D1down_melpCoords_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
416	Hmel211004	3201651	3201856	+	0	NA	Intergenic	Intergenic	-4245	ID=HMEL031115g1.t1-E1;Parent=HMEL031115g1.t1								
100	Hmel207002	2611583	2611765	+	0	NA	Intergenic	Intergenic	3719	ID=HMEL010308g3.t1-E3;Parent=HMEL010308g3.t1								
380	Hmel210012	170073	170999	+	0	NA	Intergenic	Intergenic	3631	ID=HMEL030954g1.t1-E1;Parent=HMEL030954g1.t1								
914	Hmel218018	7188975	7189129	+	0	NA	Intergenic	Intergenic	7984	ID=HMEL034476g1.t1-E2;Parent=HMEL034476g1.t1								
1258	Hmel205017	23311	23948	+	0	NA	Intergenic	Intergenic	-1004	ID=HMEL036714g1.t1-E1;Parent=HMEL036714g1.t1								
300	Hmel210005	620531	621001	+	0	NA	TTS (ID=HMEL030757g1.t1-E1;Parent=HMEL030757g1.t1)	-TTS (ID=HMEL030757g1.t1-E1;Parent=HMEL030757g1.t1)	221	ID=HMEL030757g1.t1-E1;Parent=HMEL030757g1.t1								
965	Hmel219003	3605642	3607632	+	0	NA	Intergenic	Intergenic	-44268	ID=HMEL003149g1.t1-E1;Parent=HMEL003149g1.t1								
824	Hmel217018	247225	249307	+	0	NA	promoter-TSS (ID=HMEL033956g1.t1-E11;Parent=HMEL033956g1.t1)	-promoter-TSS (ID=HMEL033956g1.t1-E11;Parent=HMEL033956g1.t1)	33	ID=HMEL033956g1.t1-E11;Parent=HMEL033956g1.t1								
120	Hmel207002	6432535	6432848	+	0	NA	Intergenic	Intergenic	-27383	ID=HMEL037498g1.t1-E1;Parent=HMEL037498g1.t1								
286	Hmel210004	5866904	5867884	+	0	NA	Intergenic	Intergenic	-5771	ID=HMEL009011g1.t1-E2;Parent=HMEL009011g1.t1								
1075	Hmel220005	2612410	2612883	+	0	NA	promoter-TSS (ID=HMEL035145g1.t1-E29;Parent=HMEL035145g1.t1)	-promoter-TSS (ID=HMEL035145g1.t1-E29;Parent=HMEL035145g1.t1)	118	ID=HMEL035145g1.t1-E28;Parent=HMEL035145g1.t1								
800	Hmel217004	1740194	1740812	+	0	NA	Intergenic	Intergenic	3631	ID=HMEL033803g1.t1-E2;Parent=HMEL033803g1.t1								
1148	Hmel203033	440950	441334	+	0	NA	Intergenic	Intergenic	-19775	ID=HMEL017477g1.t1-E1;Parent=HMEL017477g1.t1								
254	Hmel209007	3495212	3495563	+	0	NA	Intergenic	Intergenic	-7306	ID=HMEL030453g1.t1-E1;Parent=HMEL030453g1.t1								
392	Hmel211002	1349842	1351081	+	0	NA	Intergenic	Intergenic	2152	ID=HMEL030998g1.t1-E2;Parent=HMEL030998g1.t1								
496	Hmel212004	419713	419889	+	0	NA	Intergenic	Intergenic	3781	ID=HMEL031508g1.t1-E2;Parent=HMEL031508g1.t1								
605	Hmel213065	56386	57203	+	0	NA	Intergenic	Intergenic	4416	ID=HMEL032136g1.t1-E2;Parent=HMEL032136g1.t1								
607	Hmel213065	241311	241621	+	0	NA	Intergenic	Intergenic	-13317	ID=HMEL032140g1.t1-E1;Parent=HMEL032140g1.t1								
813	Hmel217004	2597073	2597209	+	0	NA	Intergenic	Intergenic	16077	ID=HMEL033817g1.t1-E2;Parent=HMEL033817g1.t1								
42	Hmel206009	2351669	2352056	+	0	NA	Intergenic	Intergenic	-6504	ID=HMEL005363g1.t1-E1;Parent=HMEL005363g1.t1								
644	Hmel214019	83959	84553	+	0	NA	exon (ID=HMEL032434g1.t1-E1;Parent=HMEL032434g1.t1, exon 1 of 1)	-exon (ID=HMEL032434g1.t1-E1;Parent=HMEL032434g1.t1, exon 1 of 1)	123	ID=HMEL032434g1.t1-E1;Parent=HMEL032434g1.t1								
759	Hmel216011	2221361	2221520	+	0	NA	Intergenic	Intergenic	-2145	ID=HMEL004389g1.t1-E1;Parent=HMEL004389g1.t1								
851	Hmel218005	287691	287934	+	0	NA	Intergenic	Intergenic	-2633	ID=HMEL034252g1.t1-E1;Parent=HMEL034252g1.t1								
399	Hmel211004	398630	399097	+	0	NA	Intergenic	Intergenic	4164	ID=HMEL031019g1.t1-E10;Parent=HMEL031019g1.t1								
1228	Hmel205005	1003294	1004313	+	0	NA	Intergenic	Intergenic	5038	ID=HMEL016256g2.t1-E1;Parent=HMEL016256g2.t1								
1073	Hmel220005	1956393	1956760	+	0	NA	Intergenic	Intergenic	3587	ID=HMEL035115g1.t1-E1;Parent=HMEL035115g1.t1								
235	Hmel209007	519953	520237	+	0	NA	Intergenic	Intergenic	-10548	ID=HMEL030374g1.t1-E1;Parent=HMEL030374g1.t1								
694	Hmel215031	95701	96153	+	0	NA	Intergenic	Intergenic	-1069	ID=HMEL032786g1.t1-E2;Parent=HMEL032786g1.t1								
436	Hmel211010	174872	175227	+	0	NA	Intergenic	Intergenic	-11063	ID=HMEL031192g1.t1-E1;Parent=HMEL031192g1.t1								
94	Hmel207002	1669953	1670522	+	0	NA	Intergenic	Intergenic	13089	ID=HMEL011241g2.t1-E1;Parent=HMEL011241g2.t1								
213	Hmel201009	4282507	4282676	+	0	NA	Intergenic	Intergenic	-4027	ID=HMEL030242g1.t1-E1;Parent=HMEL030242g1.t1								
816	Hmel217004	4004733	4005131	+	0	NA	Intergenic	Intergenic	-4330	ID=HMEL033862g1.t1-E1;Parent=HMEL033862g1.t1								
1103	Hmel220011	518662	519180	+	0	NA	Intergenic	Intergenic	-1488	ID=HMEL035286g1.t2-E9;Parent=HMEL035286g1.t2								
568	Hmel213013	87635	88956	+	0	NA	Intergenic	Intergenic	10216	ID=HMEL031837g1.t1-E3;Parent=HMEL031837g1.t1								
1062	Hmel220005	776699	777197	+	0	NA	promoter-TSS (ID=HMEL012265g1.t1-E1;Parent=HMEL012265g1.t1)	-promoter-TSS (ID=HMEL012265g1.t1-E1;Parent=HMEL012265g1.t1)	-868	ID=HMEL012265g1.t2-E1;Parent=HMEL012265g1.t2								
265	Hmel210001	236231	237007	+	0	NA	Intergenic	Intergenic	-22356	ID=HMEL013638g1.t1-E1;Parent=HMEL013638g1.t1								
296	Hmel210005	299797	300313	+	0	NA	promoter-TSS (ID=HMEL030742g1.t1-E2;Parent=HMEL030742g1.t1)	-promoter-TSS (ID=HMEL030742g1.t1-E2;Parent=HMEL030742g1.t1)	16	ID=HMEL030742g1.t1-E2;Parent=HMEL030742g1.t1								
1129	Hmel221012	2726841	2727507	+	0	NA	Intergenic	Intergenic	15201	ID=HMEL035612g1.t1-E2;Parent=HMEL035612g1.t1								
791	Hmel217004	993166	993668	+	0	NA	Intergenic	Intergenic	-1620	ID=HMEL033790g1.t1-E1;Parent=HMEL033790g1.t1								
171	Hmel207023	80185	80447	+	0	NA	Intergenic	Intergenic	-9472	ID=HMEL037733g1.t1-E1;Parent=HMEL037733g1.t1								
1143	Hmel203033	128682	129307	+	0	NA	Intergenic	Intergenic	14722	ID=HMEL036031g1.t1-E2;Parent=HMEL036031g1.t1								
386	Hmel211002	71293	72373	+	0	NA	Intergenic	Intergenic	2945	ID=HMEL015339g1.t1-E2;Parent=HMEL015339g1.t1								
916	Hmel218018	7360725	7360987	+	0	NA	Intergenic	Intergenic	-2197	ID=HMEL034478g1.t1-E1;Parent=HMEL034478g1.t1								
445	Hmel211012	910405	911690	+	0	NA	Intergenic	Intergenic	-16242	ID=HMEL015092g1.t1-E1;Parent=HMEL015092g1.t1								
200	Hmel208046	67838	68084	+	0	NA	promoter-TSS (ID=HMEL038091g1.t1-E3;Parent=HMEL038091g1.t1)	-promoter-TSS (ID=HMEL038091g1.t1-E3;Parent=HMEL038091g1.t1)	381	ID=HMEL038091g1.t1-E2;Parent=HMEL038091g1.t1								
1261	Hmel205017	236335	237152	+	0	NA	Intergenic	Intergenic	-1320	ID=HMEL036734g1.t1-E3;Parent=HMEL036734g1.t1								
329	Hmel210011	199509	199914	+	0	NA	Intergenic	Intergenic	-1192	ID=HMEL013313g1.t1-E1;Parent=HMEL013313g1.t1								
525	Hmel212013	452604	454031	+	0	NA	promoter-TSS (ID=HMEL031633g1.t1-E2;Parent=HMEL031633g1.t1)	-promoter-TSS (ID=HMEL031633g1.t1-E2;Parent=HMEL031633g1.t1)	-2	ID=HMEL031633g1.t1-E2;Parent=HMEL031633g1.t1								
27	Hmel206009	1261864	1262136	+	0	NA	Intergenic	Intergenic	-1912	ID=HMEL037017g1.t1-E1;Parent=HMEL037017g1.t1								
787	Hmel217004	143145	143568	+	0	NA	Intergenic	Intergenic	-2307	ID=HMEL007347g1.t1-E4;Parent=HMEL007347g1.t1								
161	Hmel207021	1961378	1961908	+	0	NA	Intergenic	Intergenic	19927	ID=HMEL009406g1.t1-E3;Parent=HMEL009406g1.t1								
582	Hmel213025	260393	260723	+	0	NA	Intergenic	Intergenic	3327	ID=HMEL021925g1.t1-E2;Parent=HMEL021925g1.t1								
109	Hmel207002	5396059	5396359	+	0	NA	Intergenic	Intergenic	2417	ID=HMEL005127g2.t1-E2;Parent=HMEL005127g2.t1								
557	Hmel213004	1401269	1401671	+	0	NA	promoter-TSS (ID=HMEL031784g1.t1-E4;Parent=HMEL031784g1.t1)	-promoter-TSS (ID=HMEL031784g1.t1-E4;Parent=HMEL031784g1.t1)	-844	ID=HMEL031784g1.t1-E4;Parent=HMEL031784g1.t1								
718	Hmel216006	9030	9431	+	0	NA	Intergenic	Intergenic	-26022	ID=HMEL013766g1.t1-E1;Parent=HMEL013766g1.t1								
1239	Hmel205012	1013767	1013921	+	0	NA	Intergenic	Intergenic	1146	ID=HMEL017894g3.t1-E1;Parent=HMEL017894g3.t1								
441	Hmel211012	299365	300008	+	0	NA	Intergenic	Intergenic	5558	ID=HMEL010343g1.t1-E1;Parent=HMEL010343g1.t1								
868	Hmel218016	6005	6706	+	0	NA	Intergenic	Intergenic	-28858	ID=HMEL034347g1.t1-E1;Parent=HMEL034347g1.t1								
672	Hmel214029	1420029	1420304	+	0	NA	Intergenic	Intergenic	17620	ID=HMEL032632g1.t1-E2;Parent=HMEL032632g1.t1								
1140	Hmel203030	122384	123057	+	0	NA	Intergenic	Intergenic	-6859	ID=HMEL008888g1.t1-E1;Parent=HMEL008888g1.t1								
769	Hmel216012	331587	331887	+	0	NA	promoter-TSS (ID=HMEL033601g1.t1-E1;Parent=HMEL033601g1.t1)	-promoter-TSS (ID=HMEL033601g1.t1-E1;Parent=HMEL033601g1.t1)	-37	ID=HMEL033601g1.t1-E1;Parent=HMEL033601g1.t1								
1181	Hmel203069	384572	386189	+	0	NA	promoter-TSS (ID=HMEL036176g1.t1-E4;Parent=HMEL036176g1.t1)	-promoter-TSS (ID=HMEL036176g1.t1-E4;Parent=HMEL036176g1.t1)	-322	ID=HMEL036176g1.t1-E4;Parent=HMEL036176g1.t1								
275	Hmel210004	800225	800516	+	0	NA	Intergenic	Intergenic	16778	ID=HMEL030620g1.t1-E7;Parent=HMEL030620g1.t1								
983	Hmel219003	6223220	6223408	+	0	NA	Intergenic	Intergenic	-2292	ID=HMEL034686g1.t1-E1;Parent=HMEL034686g1.t1								
803	Hmel217004	1885335	1886089	+	0	NA	Intergenic	Intergenic	10948	ID=HMEL033805g1.t1-E5;Parent=HMEL033805g1.t1								
197	Hmel201009	3880828	3881042	+	0	NA	promoter-TSS (ID=HMEL012433g1.t1-E5;Parent=HMEL012433g1.t1)	-promoter-TSS (ID=HMEL012433g1.t1-E5;Parent=HMEL012433g1.t1)	31	ID=HMEL012433g1.t1-E5;Parent=HMEL012433g1.t1								
853	Hmel218005	531035	531748	+	0	NA	Intergenic	Intergenic	-8256	ID=HMEL034259g1.t1-E1;Parent=HMEL034259g1.t1								
751	Hmel216011	1715937	1716791	+	0	NA	Intergenic	Intergenic	6393	ID=HMEL033565g1.t1-E2;Parent=HMEL033565g1.t1								
60	Hmel206009	4446686	4447564	+	0	NA	promoter-TSS (ID=HMEL037089g1.t1-E1;Parent=HMEL037089g1.t1)	-promoter-TSS (ID=HMEL037089g1.t1-E1;Parent=HMEL037089g1.t1)	-299	ID=HMEL037089g1.t1-E1;Parent=HMEL037089g1.t1								
1245	Hmel205012	1160999	1161438	+	0	NA	Intergenic	Intergenic	36574	ID=HMEL017899g1.t1-E1;Parent=HMEL017899g1.t1								
1067	Hmel202006	5872373	5872947	+	0	NA	Intergenic	Intergenic	2662	ID=HMEL009603g1.t1-E3;Parent=HMEL009603g1.t1								
691	Hmel215029	211272	211739	+	0	NA	Intergenic	Intergenic	8563	ID=HMEL005381g1.t2-E14;Parent=HMEL005381g1.t2								
346	Hmel210011	2384340	2385816	+	0	NA	Intergenic	Intergenic	-6318	ID=HMEL003713g1.t1-E1;Parent=HMEL003713g1.t1								
911	Hmel218018	6767123	6768461	+	0	NA	Intergenic	Intergenic	-12575	ID=HMEL034467g1.t1-E1;Parent=HMEL034467g1.t1								
427	Hmel211009	400064	400567	+	0	NA	Intergenic	Intergenic	-3901	ID=HMEL006559g1.t1-E1;Parent=HMEL006559g1.t1								
1111	Hmel202006	6443296	6443515	+	0	NA	promoter-TSS (ID=HMEL033422g1.t1-E1;Parent=HMEL033422g1.t1)	-promoter-TSS (ID=HMEL033422g1.t1-E1;Parent=HMEL033422g1.t1)	-712	ID=HMEL033422g1.t1-E1;Parent=HMEL033422g1.t1								
677	Hmel215006	52179	52758	+	0	NA	Intergenic	Intergenic	-3988	ID=HMEL013366g1.t1-E1;Parent=HMEL013366g1.t1								
907	Hmel218018	6543906	6545085	+	0	NA	Intergenic	Intergenic	11589	ID=HMEL034461g1.t1-E3;Parent=HMEL034461g1.t1								
82	Hmel207002	1489282	1489686	+	0	NA	Intergenic	Intergenic	2640	ID=HMEL011231-RA-E1;Parent=HMEL011231-RA								
650	Hmel214019	594920	595156	+	0	NA	TTS (ID=HMEL014216g1.t1-E1;Parent=HMEL014216g1.t1)	-TTS (ID=HMEL014216g1.t1-E1;Parent=HMEL014216g1.t1)	1921	ID=HMEL014216g1.t1-E1;Parent=HMEL014216g1.t1								
1154	Hmel203033	519198	520174	+	0	NA	Intergenic	Intergenic	-3252	ID=HMEL036038g1.t1-E2;Parent=HMEL036038g1.t1								
1210	Hmel204017	1484854	1485700	+	0	NA	Intergenic	Intergenic	-2647	ID=HMEL007431g1.t1-E1;Parent=HMEL007431g1.t1								
590	Hmel213044	647411	647826	+	0	NA	Intergenic	Intergenic	30090	ID=HMEL017299g1.t1-E1;Parent=HMEL017299g1.t1								
895	Hmel218018	2699130	2699512	+	0	NA	TTS (ID=HMEL004134g1.t1-E1;Parent=HMEL004134g1.t1)	-TTS (ID=HMEL004134g1.t1-E1;Parent=HMEL004134g1.t1)	645	ID=HMEL004134g1.t1-E1;Parent=HMEL004134g1.t1								
69	Hmel207002	138429	139382	+	0	NA	Intergenic	Intergenic	-12613	ID=HMEL016119g1.t1-E1;Parent=HMEL016119g1.t1								
1157	Hmel201005	415156	416319	+	0	NA	promoter-TSS (ID=HMEL030071g1.t1-E2;Parent=HMEL030071g1.t1)	-promoter-TSS (ID=HMEL030071g1.t1-E2;Parent=HMEL030071g1.t1)	-75	ID=HMEL030071g1.t1-E2;Parent=HMEL030071g1.t1								
664	Hmel214026	14913	15204	+	0	NA	Intergenic	Intergenic	-2564	ID=HMEL032575g1.t1-E4;Parent=HMEL032575g1.t1								
224	Hmel201009	4523119	4523414	+	0	NA	Intergenic	Intergenic	-7806	ID=HMEL030250g1.t1-E1;Parent=HMEL030250g1.t1								
79	Hmel207002	1371145	1371404	+	0	NA	Intergenic	Intergenic	6930	ID=HMEL011222g1.t1-E2;Parent=HMEL011222g1.t1								
617	Hmel213067	737396	737631	+	0	NA	Intergenic	Intergenic	-8729	ID=HMEL032194g1.t1-E1;Parent=HMEL032194g1.t1								
352	Hmel210011	2786888	2787057	+	0	NA	Intergenic	Intergenic	-14411	ID=HMEL015947g1.t1-E1;Parent=HMEL015947g1.t1								
1006	Hmel219014	505163	505497	+	0	NA	Intergenic	Intergenic	-8707	ID=HMEL012859g4.t1-E1;Parent=HMEL012859g4.t1								
126	Hmel207008	59486	60289	+	0	NA	Intergenic	Intergenic	37320	ID=HmGr15_1-E3;Parent=HmGr15_1								
1034	Hmel220003	1116619	1117471	+	0	NA	Intergenic	Intergenic	-1387	ID=HMEL017014g1.t1-E4;Parent=HMEL017014g1.t1								
251	Hmel201009	5266805	5268111	+	0	NA	promoter-TSS (ID=HMEL011658g2.t1-E1;Parent=HMEL011658g2.t1)	-promoter-TSS (ID=HMEL011658g2.t1-E1;Parent=HMEL011658g2.t1)	29	ID=HMEL011658g2.t1-E1;Parent=HMEL011658g2.t1								
426	Hmel211009	285905	287226	+	0	NA	Intergenic	Intergenic	-10445	ID=HMEL005717g4.t1-E1;Parent=HMEL005717g4.t1								
369	Hmel210011	4286974	4288487	+	0	NA	Intergenic	Intergenic	-1877	ID=HMEL009082g1.t1-E1;Parent=HMEL009082g1.t1								
996	Hmel202006	4722665	4723453	+	0	NA	Intergenic	Intergenic	-7527	ID=HMEL033377g1.t1-E1;Parent=HMEL033377g1.t1								
279	Hmel210004	3115957	3117281	+	0	NA	Intergenic	Intergenic	-1981	ID=HMEL007597g1.t1-E8;Parent=HMEL007597g1.t1								
651	Hmel214019	958580	958823	+	0	NA	promoter-TSS (ID=HMEL032473g1.t1-E1;Parent=HMEL032473g1.t1)	-promoter-TSS (ID=HMEL032473g1.t1-E1;Parent=HMEL032473g1.t1)	-631	ID=HMEL032473g1.t1-E1;Parent=HMEL032473g1.t1								
176	Hmel207028	65441	66006	+	0	NA	Intergenic	Intergenic	-22790	ID=HMEL010451g1.t1-E1;Parent=HMEL010451g1.t1								
956	Hmel219003	1990513	1990806	+	0	NA	Intergenic	Intergenic	-6799	ID=HMEL010680g1.t1-E1;Parent=HMEL010680g1.t1								
483	Hmel201014	19651	20889	+	0	NA	NA	NA	NA	NA								
498	Hmel212004	1575561	1575812	+	0	NA	Intergenic	Intergenic	25740	ID=HMEL012591g2.t1-E2;Parent=HMEL012591g2.t1								
629	Hmel213071	838466	838756	+	0	NA	Intergenic	Intergenic	12620	ID=HMEL017676g1.t1-E8;Parent=HMEL017676g1.t1								
947	Hmel219003	1891550	1892306	+	0	NA	Intergenic	Intergenic	3344	ID=HMEL010667g1.t1-E3;Parent=HMEL010667g1.t1								
256	Hmel209007	3784436	3785132	+	0	NA	Intergenic	Intergenic	-4620	ID=HMEL030462g1.t1-E1;Parent=HMEL030462g1.t1								
372	Hmel210011	5071178	5071581	+	0	NA	Intergenic	Intergenic	-49000	ID=HMEL030933g1.t1-E1;Parent=HMEL030933g1.t1								
920	Hmel218018	7841931	7842400	+	0	NA	Intergenic	Intergenic	-36770	ID=HMEL034483g1.t2-E1;Parent=HMEL034483g1.t2								
428	Hmel211009	543323	543700	+	0	NA	Intergenic	Intergenic	5602	ID=HMEL006544g1.t1-E17;Parent=HMEL006544g1.t1								
887	Hmel218018	2055236	2055476	+	0	NA	promoter-TSS (ID=HMEL016189g1.t1-E12;Parent=HMEL016189g1.t1)	-promoter-TSS (ID=HMEL016189g1.t1-E12;Parent=HMEL016189g1.t1)	-533	ID=HMEL016189g1.t1-E12;Parent=HMEL016189g1.t1								
1160	Hmel203041	121670	122219	+	0	NA	Intergenic	Intergenic	-5338	ID=HMEL036050g1.t1-E1;Parent=HMEL036050g1.t1								
99	Hmel207002	2539111	2539727	+	0	NA	Intergenic	Intergenic	8175	ID=HMEL010310g1.t1-E1;Parent=HMEL010310g1.t1								
72	Hmel207002	307995	308713	+	0	NA	promoter-TSS (ID=HMEL016130g2.t1-E1;Parent=HMEL016130g2.t1)	-promoter-TSS (ID=HMEL016130g2.t1-E1;Parent=HMEL016130g2.t1)	-73	ID=HMEL016130g2.t1-E1;Parent=HMEL016130g2.t1								
500	Hmel212006	63708	64441	+	0	NA	Intergenic	Intergenic	2386	ID=HMEL002714g1.t1-E1;Parent=HMEL002714g1.t1								
869	Hmel218014	23087	23337	+	0	NA	Intergenic	Intergenic	21579	ID=HMEL034340g1.t1-E2;Parent=HMEL034340g1.t1								
1221	Hmel205001	224071	224436	+	0	NA	Intergenic	Intergenic	13322	ID=HMEL036590g1.t1-E2;Parent=HMEL036590g1.t1								
1200	Hmel204013	1098340	1098895	+	0	NA	Intergenic	Intergenic	5308	ID=HMEL036407g1.t1-E1;Parent=HMEL036407g1.t1								
790	Hmel217004	740038	740305	+	0	NA	Intergenic	Intergenic	28554	ID=HMEL033779g1.t1-E1;Parent=HMEL033779g1.t1								
533	Hmel212013	1471431	1471878	+	0	NA	Intergenic	Intergenic	20051	ID=HMEL015319g1.t1-E1;Parent=HMEL015319g1.t1								
918	Hmel218018	7663609	7663864	+	0	NA	Intergenic	Intergenic	-3058	ID=HMEL016586g1.t1-E2;Parent=HMEL016586g1.t1								
1122	Hmel221001	2153767	2154340	+	0	NA	Intergenic	Intergenic	-10742	ID=HMEL007289-RA-E1;Parent=HMEL007289-RA								
1108	Hmel220014	45567	46067	+	0	NA	Intergenic	Intergenic	-1206	ID=HMEL003491g1.t1-E3;Parent=HMEL003491g1.t1								
1053	Hmel220003	2866848	2867204	+	0	NA	Intergenic	Intergenic	-2804	ID=HMEL035032g1.t1-E1;Parent=HMEL035032g1.t1								
414	Hmel211004	2621534	2621876	+	0	NA	Intergenic	Intergenic	1699	ID=HMEL011746g1.t1-E10;Parent=HMEL011746g1.t1								
462	Hmel212001	1899162	1899429	+	0	NA	Intergenic	Intergenic	-5145	ID=HMEL031358g1.t1-E1;Parent=HMEL031358g1.t1								
1014	Hmel219014	2674855	2675239	+	0	NA	TTS (ID=HMEL015727g1.t1-E1;Parent=HMEL015727g1.t1)	-TTS (ID=HMEL015727g1.t1-E1;Parent=HMEL015727g1.t1)	218	ID=HMEL015727g1.t1-E2;Parent=HMEL015727g1.t1								
843	Hmel218003	1395107	1395731	+	0	NA	Intergenic	Intergenic	-33970	ID=HMEL003383g1.t2-E1;Parent=HMEL003383g1.t2								
1209	Hmel204017	1270886	1271326	+	0	NA	Intergenic	Intergenic	-1115	ID=HMEL007446g1.t3-E1;Parent=HMEL007446g1.t3								
263	Hmel209007	5314073	5314602	+	0	NA	Intergenic	Intergenic	-1300	ID=HMEL030522g1.t1-E2;Parent=HMEL030522g1.t1								
632	Hmel214008	532153	532761	+	0	NA	Intergenic	Intergenic	30318	ID=HMEL032316g1.t1-E2;Parent=HMEL032316g1.t1								
394	Hmel201011	1641704	1642888	+	0	NA	Intergenic	Intergenic	9053	ID=HMEL033052g1.t1-E2;Parent=HMEL033052g1.t1								
991	Hmel219003	7053804	7054555	+	0	NA	Intergenic	Intergenic	-31249	ID=HMEL034705g1.t1-E1;Parent=HMEL034705g1.t1								
514	Hmel212011	732913	734273	+	0	NA	Intergenic	Intergenic	-7965	ID=HMEL031606g1.t1-E1;Parent=HMEL031606g1.t1								
610	Hmel213065	598674	599717	+	0	NA	Intergenic	Intergenic	10918	ID=HMEL032151g1.t1-E3;Parent=HMEL032151g1.t1								
725	Hmel216009	414932	415711	+	0	NA	Intergenic	Intergenic	-1522	ID=HMEL003195g2.t1-E1;Parent=HMEL003195g2.t1								
931	Hmel218018	9217994	9218147	+	0	NA	Intergenic	Intergenic	8579	ID=HMEL034512g1.t2-E5;Parent=HMEL034512g1.t2								
513	Hmel212011	730741	731738	+	0	NA	Intergenic	Intergenic	-10319	ID=HMEL031606g1.t1-E1;Parent=HMEL031606g1.t1								
615	Hmel213067	427613	428472	+	0	NA	Intergenic	Intergenic	-11364	ID=HMEL020265g1.t1-E1;Parent=HMEL020265g1.t1								
50	Hmel206009	2681775	2682402	+	0	NA	Intergenic	Intergenic	-3557	ID=HMEL005352g1.t1-E1;Parent=HMEL005352g1.t1								
476	Hmel212001	3152632	3152825	+	0	NA	TTS (ID=HMEL031381g1.t1-E3;Parent=HMEL031381g1.t1)	-TTS (ID=HMEL031381g1.t1-E3;Parent=HMEL031381g1.t1)	1103	ID=HMEL031381g1.t1-E3;Parent=HMEL031381g1.t1								
1198	Hmel204003	588503	589360	+	0	NA	Intergenic	Intergenic	-2997	ID=HMEL036362g1.t1-E1;Parent=HMEL036362g1.t1								
797	Hmel217004	1701982	1702611	+	0	NA	Intergenic	Intergenic	12193	ID=HMEL033801g1.t1-E2;Parent=HMEL033801g1.t1								
1077	Hmel220005	2938968	2939540	+	0	NA	Intergenic	Intergenic	-1079	ID=HMEL035164g1.t1-E2;Parent=HMEL035164g1.t1								
1136	Hmel216009	1044498	1044708	+	0	NA	Intergenic	Intergenic	-1501	ID=HMEL033506g1.t1-E1;Parent=HMEL033506g1.t1								
1175	Hmel203067	936615	937051	+	0	NA	Intergenic	Intergenic	-8934	ID=HMEL025052-RB-E1;Parent=HMEL025052-RB								
293	Hmel210004	7358012	7358292	+	0	NA	Intergenic	Intergenic	5847	ID=HMEL004083g1.t1-E3;Parent=HMEL004083g1.t1								
1272	Hmel205022	165844	166599	+	0	NA	Intergenic	Intergenic	-1948	ID=HMEL016722g1.t1-E1;Parent=HMEL016722g1.t1								
1236	Hmel205012	520791	521106	+	0	NA	Intergenic	Intergenic	-1092	ID=HMEL007212g1.t1-E6;Parent=HMEL007212g1.t1								
967	Hmel219003	3609873	3610034	+	0	NA	Intergenic	Intergenic	-47584	ID=HMEL003149g1.t1-E1;Parent=HMEL003149g1.t1								
322	Hmel210011	142496	143008	+	0	NA	Intergenic	Intergenic	3750	ID=HMEL030826g1.t1-E2;Parent=HMEL030826g1.t1								
645	Hmel214019	162044	162610	+	0	NA	promoter-TSS (ID=HMEL003114-RA-E1;Parent=HMEL003114-RA)	-promoter-TSS (ID=HMEL003114-RA-E1;Parent=HMEL003114-RA)	-632	ID=HMEL003114-RA-E1;Parent=HMEL003114-RA								
469	Hmel212001	2868176	2868342	+	0	NA	Intergenic	Intergenic	6196	ID=HMEL016851g1.t1-E6;Parent=HMEL016851g1.t1								
635	Hmel214008	1643533	1644175	+	0	NA	exon (ID=HMEL006481g1.t1-E2;Parent=HMEL006481g1.t1, exon 1 of 1)	-exon (ID=HMEL006481g1.t1-E2;Parent=HMEL006481g1.t1, exon 1 of 1)	153	ID=HMEL006481g1.t1-E2;Parent=HMEL006481g1.t1								
1088	Hmel220005	4300291	4300717	+	0	NA	Intergenic	Intergenic	2985	ID=HMEL035204g1.t1-E3;Parent=HMEL035204g1.t1								
575	Hmel213020	889122	889816	+	0	NA	promoter-TSS (ID=HMEL011325g1.t1-E1;Parent=HMEL011325g1.t1)	-promoter-TSS (ID=HMEL011325g1.t1-E1;Parent=HMEL011325g1.t1)	-657	ID=HMEL011325g1.t1-E1;Parent=HMEL011325g1.t1								
1176	Hmel203067	1087778	1088309	+	0	NA	promoter-TSS (ID=HMEL036157g1.t1-E8;Parent=HMEL036157g1.t1)	-promoter-TSS (ID=HMEL036157g1.t1-E8;Parent=HMEL036157g1.t1)	-745	ID=HMEL036157g1.t1-E8;Parent=HMEL036157g1.t1								
1039	Hmel220003	1235839	1236445	+	0	NA	Intergenic	Intergenic	-63601	ID=HMEL017017g1.t1-E1;Parent=HMEL017017g1.t1								
979	Hmel219003	5624960	5625528	+	0	NA	Intergenic	Intergenic	-6683	ID=HMEL016876g1.t1-E1;Parent=HMEL016876g1.t1								
