PeakID (cmd=annotatePeaks.pl development_D2_p05FC1_eratoUnique_D2down.bed /home/rpapa/sbelleghem/share/REF/H_erato_dem/Herato_final.fasta -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_erato_demophoon_v1.gff3 -annStats development_D2_p05FC1_eratoUnique_D2down_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
5181	Herato1801	3769192	3769575	+	0	NA	Intergenic	Intergenic	-10479	ID=evm.model.Herato1801.132-E1;Parent=evm.model.Herato1801.132								
952	Herato0701	13948861	13949266	+	0	NA	promoter-TSS (ID=evm.model.Herato0701.631-E11;Parent=evm.model.Herato0701.631)	-promoter-TSS (ID=evm.model.Herato0701.631-E11;Parent=evm.model.Herato0701.631)	205	ID=evm.model.Herato0701.631.1-E10;Parent=evm.model.Herato0701.631.1								
2691	Herato1108	4472807	4473643	+	0	NA	Intergenic	Intergenic	-3602	ID=evm.model.Herato1108.173.10-E1;Parent=evm.model.Herato1108.173.10								
4804	Herato1807	3581739	3581968	+	0	NA	Intergenic	Intergenic	-4223	ID=evm.model.Herato1807.66.1-E8;Parent=evm.model.Herato1807.66.1								
4498	Herato1901	2300850	2301159	+	0	NA	Intergenic	Intergenic	-6002	ID=evm.model.Herato1901.66-E2;Parent=evm.model.Herato1901.66								
1071	Herato1202	226026	227241	+	0	NA	TTS (ID=evm.model.Herato1202.16-E5;Parent=evm.model.Herato1202.16)	-TTS (ID=evm.model.Herato1202.16-E5;Parent=evm.model.Herato1202.16)	312	ID=evm.model.Herato1202.16-E5;Parent=evm.model.Herato1202.16								
3058	Herato1202	1818123	1818491	+	0	NA	Intergenic	Intergenic	-13530	ID=evm.model.Herato1202.63.8-E1;Parent=evm.model.Herato1202.63.8								
5286	Herato0301	3138743	3138935	+	0	NA	Intergenic	Intergenic	2563	ID=evm.model.Herato0301.81.3-E1;Parent=evm.model.Herato0301.81.3								
4331	Herato1408	3443250	3443472	+	0	NA	Intergenic	Intergenic	-34310	ID=evm.model.Herato1408.117.1-E12;Parent=evm.model.Herato1408.117.1								
253	Herato1301	21406979	21408175	+	0	NA	Intergenic	Intergenic	17150	ID=evm.model.Herato1301.727.2-E18;Parent=evm.model.Herato1301.727.2								
4158	Herato1301	21298394	21299065	+	0	NA	Intergenic	Intergenic	-9445	ID=evm.model.Herato1301.725-E1;Parent=evm.model.Herato1301.725								
5388	Herato1701	5705946	5706429	+	0	NA	Intergenic	Intergenic	-23931	ID=evm.model.Herato1701.150-E1;Parent=evm.model.Herato1701.150								
5928	Herato1904	5114043	5114745	+	0	NA	Intergenic	Intergenic	-45408	ID=evm.model.Herato1904.173-E1;Parent=evm.model.Herato1904.173								
3278	Herato1202	9097352	9097594	+	0	NA	TTS (ID=evm.model.Herato1202.369_evm.model.Herato1202.367-E15;Parent=evm.model.Herato1202.369_evm.model.Herato1202.367)	-TTS (ID=evm.model.Herato1202.369_evm.model.Herato1202.367-E15;Parent=evm.model.Herato1202.369_evm.model.Herato1202.367)	680	ID=evm.model.Herato1202.369_evm.model.Herato1202.367-E15;Parent=evm.model.Herato1202.369_evm.model.Herato1202.367								
2427	Herato1007	1986890	1987152	+	0	NA	Intergenic	Intergenic	-9613	ID=evm.model.Herato1007.84-E2;Parent=evm.model.Herato1007.84								
63	Herato0601	965447	965806	+	0	NA	Intergenic	Intergenic	-59705	ID=evm.model.Herato0601.10-E1;Parent=evm.model.Herato0601.10								
5817	Herato2101	13686915	13687276	+	0	NA	Intergenic	Intergenic	-5540	ID=evm.model.Herato2101.432-E1;Parent=evm.model.Herato2101.432								
5009	Herato0403	261412	261751	+	0	NA	Intergenic	Intergenic	-42390	ID=evm.model.Herato0403.7-E1;Parent=evm.model.Herato0403.7								
1637	Herato0901	3258645	3259854	+	0	NA	Intergenic	Intergenic	-157235	ID=evm.model.Herato0901.89-E1;Parent=evm.model.Herato0901.89								
5949	Herato0501	200162	200796	+	0	NA	Intergenic	Intergenic	-14449	ID=evm.model.Herato0501.13.1-E1;Parent=evm.model.Herato0501.13.1								
179	Herato0101	8849759	8849969	+	0	NA	Intergenic	Intergenic	2645	ID=evm.model.Herato0101.263-E2;Parent=evm.model.Herato0101.263								
1105	Herato0701	17461225	17461587	+	0	NA	Intergenic	Intergenic	-7152	ID=evm.model.Herato0701.734.4-E1;Parent=evm.model.Herato0701.734.4								
3705	Herato1301	2626604	2627084	+	0	NA	Intergenic	Intergenic	-13573	ID=evm.model.Herato1301.64-E3;Parent=evm.model.Herato1301.64								
1334	Herato0801	5327313	5327636	+	0	NA	Intergenic	Intergenic	-1788	ID=evm.model.Herato0801.119.1-E1;Parent=evm.model.Herato0801.119.1								
3948	Herato1301	13182404	13183080	+	0	NA	TTS (ID=evm.model.Herato1301.500-E1;Parent=evm.model.Herato1301.500)	-TTS (ID=evm.model.Herato1301.500-E1;Parent=evm.model.Herato1301.500)	206	ID=evm.model.Herato1301.500-E1;Parent=evm.model.Herato1301.500								
2499	Herato1007	3450515	3451518	+	0	NA	Intergenic	Intergenic	1842	ID=evm.model.Herato1007.128.9-E9;Parent=evm.model.Herato1007.128.9								
3776	Herato0301	413260	414263	+	0	NA	Intergenic	Intergenic	3881	ID=evm.model.Herato0301.4-E3;Parent=evm.model.Herato0301.4								
2805	Herato1904	5154969	5155192	+	0	NA	Intergenic	Intergenic	8465	ID=evm.model.Herato1904.174-E1;Parent=evm.model.Herato1904.174								
2096	Herato1108	4079670	4080037	+	0	NA	Intergenic	Intergenic	21299	ID=evm.model.Herato1108.155-E3;Parent=evm.model.Herato1108.155								
1784	Herato0901	9052234	9052736	+	0	NA	Intergenic	Intergenic	11602	ID=evm.model.Herato0901.296-E5;Parent=evm.model.Herato0901.296								
938	Herato0701	13636236	13636549	+	0	NA	Intergenic	Intergenic	34168	ID=evm.model.Herato0701.626.1-E23;Parent=evm.model.Herato0701.626.1								
4016	Herato1301	16388621	16389434	+	0	NA	Intergenic	Intergenic	1949	ID=evm.model.Herato1301.590-E3;Parent=evm.model.Herato1301.590								
3882	Herato1301	10560237	10561945	+	0	NA	Intergenic	Intergenic	3163	ID=evm.model.Herato1301.425-E5;Parent=evm.model.Herato1301.425								
2149	Herato1805	2945261	2945550	+	0	NA	Intergenic	Intergenic	25742	ID=evm.model.Herato1805.88-E39;Parent=evm.model.Herato1805.88								
1830	Herato1301	2002141	2002635	+	0	NA	Intergenic	Intergenic	-4710	ID=evm.model.Herato1301.52-E3;Parent=evm.model.Herato1301.52								
1620	Herato0901	3096871	3097410	+	0	NA	Intergenic	Intergenic	2488	ID=evm.model.Herato0901.89-E2;Parent=evm.model.Herato0901.89								
2241	Herato1805	5333388	5333949	+	0	NA	Intergenic	Intergenic	1230	ID=evm.model.Herato1805.136-E2;Parent=evm.model.Herato1805.136								
5914	Herato0101	4017882	4018737	+	0	NA	Intergenic	Intergenic	-2725	ID=evm.model.Herato0101.119-E1;Parent=evm.model.Herato0101.119								
3917	Herato1801	2840090	2840528	+	0	NA	Intergenic	Intergenic	-18258	ID=evm.model.Herato1801.98-E1;Parent=evm.model.Herato1801.98								
3060	Herato0209	653429	653744	+	0	NA	TTS (ID=evm.model.Herato0209.45-E4;Parent=evm.model.Herato0209.45)	-TTS (ID=evm.model.Herato0209.45-E4;Parent=evm.model.Herato0209.45)	841	ID=evm.model.Herato0209.45-E4;Parent=evm.model.Herato0209.45								
3167	Herato1202	5203715	5204299	+	0	NA	Intergenic	Intergenic	-1848	ID=evm.model.Herato1202.203.1-E3;Parent=evm.model.Herato1202.203.1								
5695	Herato2001	3233483	3234110	+	0	NA	Intergenic	Intergenic	-9273	ID=evm.model.Herato2001.91-E1;Parent=evm.model.Herato2001.91								
4203	Herato1805	6941601	6942136	+	0	NA	Intergenic	Intergenic	-3176	ID=evm.model.Herato1805.195-E1;Parent=evm.model.Herato1805.195								
2370	Herato1805	10087328	10087761	+	0	NA	Intergenic	Intergenic	-77792	ID=evm.model.Herato1805.292-E1;Parent=evm.model.Herato1805.292								
929	Herato0701	13317410	13318191	+	0	NA	Intergenic	Intergenic	-8692	ID=evm.model.Herato0701.624.2-E2;Parent=evm.model.Herato0701.624.2								
5199	Herato1801	4237499	4237641	+	0	NA	TTS (ID=evm.model.Herato1801.145-E6;Parent=evm.model.Herato1801.145)	-TTS (ID=evm.model.Herato1801.145-E6;Parent=evm.model.Herato1801.145)	1019	ID=evm.model.Herato1801.145-E6;Parent=evm.model.Herato1801.145								
2554	Herato1007	4692717	4693030	+	0	NA	promoter-TSS (ID=evm.model.Herato1007.188-E6;Parent=evm.model.Herato1007.188)	-promoter-TSS (ID=evm.model.Herato1007.188-E6;Parent=evm.model.Herato1007.188)	-420	ID=evm.model.Herato1007.188-E6;Parent=evm.model.Herato1007.188								
1583	Herato0901	1934503	1935136	+	0	NA	Intergenic	Intergenic	-3099	ID=evm.model.Herato0901.69-E1;Parent=evm.model.Herato0901.69								
1538	Herato0901	879453	879853	+	0	NA	Intergenic	Intergenic	5911	ID=evm.model.Herato0901.36-E3;Parent=evm.model.Herato0901.36								
5740	Herato0101	3689898	3690104	+	0	NA	Intergenic	Intergenic	-7097	ID=evm.model.Herato0101.117-E1;Parent=evm.model.Herato0101.117								
258	Herato1005	665215	667644	+	0	NA	Intergenic	Intergenic	2832	ID=evm.model.Herato1005.39-E2;Parent=evm.model.Herato1005.39								
2620	Herato1108	1329328	1329691	+	0	NA	exon (ID=evm.model.Herato1108.35.1-E1;Parent=evm.model.Herato1108.35.1, exon 1 of 1)	-exon (ID=evm.model.Herato1108.35.1-E1;Parent=evm.model.Herato1108.35.1, exon 1 of 1)	133	ID=evm.model.Herato1108.35.1-E1;Parent=evm.model.Herato1108.35.1								
5158	Herato1801	3062165	3062586	+	0	NA	promoter-TSS (ID=evm.model.Herato1801.110-E8;Parent=evm.model.Herato1801.110)	-promoter-TSS (ID=evm.model.Herato1801.110-E8;Parent=evm.model.Herato1801.110)	-323	ID=evm.model.Herato1801.110-E8;Parent=evm.model.Herato1801.110								
5723	Herato0411	1900473	1900749	+	0	NA	Intergenic	Intergenic	11639	ID=evm.model.Herato0411.34-E6;Parent=evm.model.Herato0411.34								
4022	Herato1301	16480838	16481198	+	0	NA	TTS (ID=evm.model.Herato1301.591-E1;Parent=evm.model.Herato1301.591)	-TTS (ID=evm.model.Herato1301.591-E1;Parent=evm.model.Herato1301.591)	1007	ID=evm.model.Herato1301.591-E1;Parent=evm.model.Herato1301.591								
2138	Herato1805	2771829	2772185	+	0	NA	Intergenic	Intergenic	-30525	ID=evm.model.Herato1805.87-E1;Parent=evm.model.Herato1805.87								
1055	Herato0701	16328499	16328786	+	0	NA	Intergenic	Intergenic	-61377	ID=evm.model.Herato0701.700-E1;Parent=evm.model.Herato0701.700								
4050	Herato1505	3662351	3662681	+	0	NA	Intergenic	Intergenic	2570	ID=evm.model.Herato1505.157-E2;Parent=evm.model.Herato1505.157								
3610	Herato1202	20107492	20108663	+	0	NA	Intergenic	Intergenic	-23529	ID=evm.model.Herato1202.812.1-E2;Parent=evm.model.Herato1202.812.1								
2447	Herato1408	4554905	4555370	+	0	NA	Intergenic	Intergenic	-21045	ID=evm.model.Herato1408.164-E1;Parent=evm.model.Herato1408.164								
3140	Herato1910	3000428	3002478	+	0	NA	Intergenic	Intergenic	-29100	ID=evm.model.Herato1910.152-E1;Parent=evm.model.Herato1910.152								
141	Herato0101	8712368	8712560	+	0	NA	promoter-TSS (ID=evm.model.Herato0101.259-E4;Parent=evm.model.Herato0101.259)	-promoter-TSS (ID=evm.model.Herato0101.259-E4;Parent=evm.model.Herato0101.259)	-843	ID=evm.model.Herato0101.259-E4;Parent=evm.model.Herato0101.259								
3043	Herato1601	1847713	1848405	+	0	NA	Intergenic	Intergenic	-65403	ID=evm.model.Herato1601.51-E1;Parent=evm.model.Herato1601.51								
4939	Herato0215	1833032	1833215	+	0	NA	Intergenic	Intergenic	-8959	ID=evm.model.Herato0215.62-E1;Parent=evm.model.Herato0215.62								
4228	Herato1906	602887	603877	+	0	NA	Intergenic	Intergenic	9479	ID=evm.model.Herato1906.21-E4;Parent=evm.model.Herato1906.21								
4520	Herato1901	2970713	2971099	+	0	NA	Intergenic	Intergenic	5055	ID=evm.model.Herato1901.98-E3;Parent=evm.model.Herato1901.98								
1230	Herato0801	1130966	1131520	+	0	NA	Intergenic	Intergenic	-83218	ID=evm.model.Herato0801.19-E1;Parent=evm.model.Herato0801.19								
2793	Herato1507	2087896	2088152	+	0	NA	promoter-TSS (ID=evm.model.Herato1507.59.2-E2;Parent=evm.model.Herato1507.59.2)	-promoter-TSS (ID=evm.model.Herato1507.59.2-E2;Parent=evm.model.Herato1507.59.2)	-468	ID=evm.model.Herato1507.59.3-E2;Parent=evm.model.Herato1507.59.3								
2993	Herato0209	47401	47867	+	0	NA	Intergenic	Intergenic	21705	ID=evm.model.Herato0209.1-E3;Parent=evm.model.Herato0209.1								
1917	Herato1001	730290	730950	+	0	NA	Intergenic	Intergenic	2587	ID=evm.model.Herato1001.37-E8;Parent=evm.model.Herato1001.37								
5865	Herato1910	2704955	2705652	+	0	NA	Intergenic	Intergenic	13424	ID=evm.model.Herato1910.145-E2;Parent=evm.model.Herato1910.145								
1713	Herato1202	19124003	19124215	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.775-E4;Parent=evm.model.Herato1202.775)	-promoter-TSS (ID=evm.model.Herato1202.775-E4;Parent=evm.model.Herato1202.775)	-375	ID=evm.model.Herato1202.775-E4;Parent=evm.model.Herato1202.775								
3590	Herato1202	19760817	19761480	+	0	NA	Intergenic	Intergenic	-27994	ID=evm.model.Herato1202.799-E1;Parent=evm.model.Herato1202.799								
1060	Herato0701	16350375	16351369	+	0	NA	Intergenic	Intergenic	-39147	ID=evm.model.Herato0701.700-E1;Parent=evm.model.Herato0701.700								
3759	Herato1301	4223539	4224032	+	0	NA	Intergenic	Intergenic	3039	ID=evm.model.Herato1301.115-E3;Parent=evm.model.Herato1301.115								
3722	Herato1301	2967725	2968405	+	0	NA	Intergenic	Intergenic	-12024	ID=evm.model.Herato1301.75-E2;Parent=evm.model.Herato1301.75								
2420	Herato0101	16927218	16927681	+	0	NA	promoter-TSS (ID=evm.model.Herato0101.654-E4;Parent=evm.model.Herato0101.654)	-promoter-TSS (ID=evm.model.Herato0101.654-E4;Parent=evm.model.Herato0101.654)	-83	ID=evm.model.Herato0101.654.1-E4;Parent=evm.model.Herato0101.654.1								
2104	Herato1003	2332911	2333162	+	0	NA	promoter-TSS (ID=evm.model.Herato1003.72-E13;Parent=evm.model.Herato1003.72)	-promoter-TSS (ID=evm.model.Herato1003.72-E13;Parent=evm.model.Herato1003.72)	-886	ID=evm.model.Herato1003.72-E13;Parent=evm.model.Herato1003.72								
2894	Herato1507	6925282	6925689	+	0	NA	Intergenic	Intergenic	-61667	ID=evm.model.Herato1507.247-E1;Parent=evm.model.Herato1507.247								
2126	Herato1003	3998040	3999060	+	0	NA	promoter-TSS (ID=evm.model.Herato1003.114-E2;Parent=evm.model.Herato1003.114)	-promoter-TSS (ID=evm.model.Herato1003.114-E2;Parent=evm.model.Herato1003.114)	460	ID=evm.model.Herato1003.114-E1;Parent=evm.model.Herato1003.114								
4450	Herato1807	4999122	4999583	+	0	NA	Intergenic	Intergenic	-3320	ID=evm.model.Herato1807.122-E2;Parent=evm.model.Herato1807.122								
2858	Herato1904	6378979	6379736	+	0	NA	Intergenic	Intergenic	-1366	ID=evm.model.Herato1904.235-E3;Parent=evm.model.Herato1904.235								
900	Herato0701	12323287	12323962	+	0	NA	Intergenic	Intergenic	-2498	ID=evm.model.Herato0701.572-E3;Parent=evm.model.Herato0701.572								
4221	Herato1906	282558	282826	+	0	NA	Intergenic	Intergenic	-3072	ID=evm.model.Herato1906.13.1-E4;Parent=evm.model.Herato1906.13.1								
318	Herato0204	657382	657667	+	0	NA	Intergenic	Intergenic	-6619	ID=evm.model.Herato0204.27.3-E1;Parent=evm.model.Herato0204.27.3								
2526	Herato1007	3860138	3860556	+	0	NA	Intergenic	Intergenic	10837	ID=evm.model.Herato1007.145-E1;Parent=evm.model.Herato1007.145								
972	Herato0101	18775602	18776096	+	0	NA	Intergenic	Intergenic	-17590	ID=evm.model.Herato0101.745-E1;Parent=evm.model.Herato0101.745								
473	Herato0701	12573	13058	+	0	NA	Intergenic	Intergenic	65317	ID=evm.model.Herato0701.1-E6;Parent=evm.model.Herato0701.1								
2572	Herato1102	312881	313136	+	0	NA	Intergenic	Intergenic	-11777	ID=evm.model.Herato1102.8-E3;Parent=evm.model.Herato1102.8								
1774	Herato0101	14463936	14464367	+	0	NA	Intergenic	Intergenic	-79255	ID=evm.model.Herato0101.514-E1;Parent=evm.model.Herato0101.514								
3	Herato0508	637759	637983	+	0	NA	promoter-TSS (ID=evm.model.Herato0508.29-E5;Parent=evm.model.Herato0508.29)	-promoter-TSS (ID=evm.model.Herato0508.29-E5;Parent=evm.model.Herato0508.29)	66	ID=evm.model.Herato0508.29-E5;Parent=evm.model.Herato0508.29								
5643	Herato0503	7418376	7418741	+	0	NA	Intergenic	Intergenic	1790	ID=evm.model.Herato0503.265-E5;Parent=evm.model.Herato0503.265								
248	Herato0606	3672429	3672944	+	0	NA	promoter-TSS (ID=evm.model.Herato0606.111-E1;Parent=evm.model.Herato0606.111)	-promoter-TSS (ID=evm.model.Herato0606.111-E1;Parent=evm.model.Herato0606.111)	-665	ID=evm.model.Herato0606.111-E1;Parent=evm.model.Herato0606.111								
5608	Herato1904	7658516	7658794	+	0	NA	Intergenic	Intergenic	-25488	ID=evm.model.Herato1904.266-E1;Parent=evm.model.Herato1904.266								
3888	Herato1801	2109000	2109238	+	0	NA	Intergenic	Intergenic	9079	ID=evm.model.Herato1801.88-E3;Parent=evm.model.Herato1801.88								
802	Herato1108	7087657	7087804	+	0	NA	Intergenic	Intergenic	1825	ID=evm.model.Herato1108.316.5-E1;Parent=evm.model.Herato1108.316.5								
4782	Herato2001	12411371	12412185	+	0	NA	Intergenic	Intergenic	-13785	ID=evm.model.Herato2001.468-E1;Parent=evm.model.Herato2001.468								
3924	Herato1411	5874381	5874678	+	0	NA	promoter-TSS (ID=evm.model.Herato1411.211-E5;Parent=evm.model.Herato1411.211)	-promoter-TSS (ID=evm.model.Herato1411.211-E5;Parent=evm.model.Herato1411.211)	560	ID=evm.model.Herato1411.211.8-E4;Parent=evm.model.Herato1411.211.8								
3420	Herato1805	2414859	2415013	+	0	NA	Intergenic	Intergenic	-104860	ID=evm.model.Herato1805.85-E1;Parent=evm.model.Herato1805.85								
2063	Herato1108	3047046	3047301	+	0	NA	Intergenic	Intergenic	-1185	ID=evm.model.Herato1108.95-E3;Parent=evm.model.Herato1108.95								
3723	Herato1301	2969923	2970205	+	0	NA	Intergenic	Intergenic	-10025	ID=evm.model.Herato1301.75-E2;Parent=evm.model.Herato1301.75								
5130	Herato2001	2077162	2077924	+	0	NA	Intergenic	Intergenic	-1120	ID=evm.model.Herato2001.46-E26;Parent=evm.model.Herato2001.46								
3269	Herato0101	19991436	19992042	+	0	NA	Intergenic	Intergenic	11157	ID=evm.model.Herato0101.768-E13;Parent=evm.model.Herato0101.768								
2632	Herato1411	6675220	6675679	+	0	NA	TTS (ID=evm.model.Herato1411.246-E3;Parent=evm.model.Herato1411.246)	-TTS (ID=evm.model.Herato1411.246-E3;Parent=evm.model.Herato1411.246)	954	ID=evm.model.Herato1411.246-E3;Parent=evm.model.Herato1411.246								
1049	Herato0701	16268450	16269141	+	0	NA	Intergenic	Intergenic	75906	ID=evm.model.Herato0701.699-E5;Parent=evm.model.Herato0701.699								
5684	Herato0101	6214875	6215121	+	0	NA	Intergenic	Intergenic	-37223	ID=evm.model.Herato0101.179-E4;Parent=evm.model.Herato0101.179								
4544	Herato2001	4147613	4148364	+	0	NA	Intergenic	Intergenic	-14218	ID=evm.model.Herato2001.134-E1;Parent=evm.model.Herato2001.134								
4869	Herato0215	3690906	3691358	+	0	NA	Intergenic	Intergenic	-4552	ID=evm.model.Herato0215.144-E1;Parent=evm.model.Herato0215.144								
2812	Herato1202	16070449	16070696	+	0	NA	Intergenic	Intergenic	2153	ID=evm.model.Herato1202.620.1-E1;Parent=evm.model.Herato1202.620.1								
1488	Herato0821	2938839	2940438	+	0	NA	Intergenic	Intergenic	-11412	ID=evm.model.Herato0821.116-E2;Parent=evm.model.Herato0821.116								
560	Herato0701	3109034	3109206	+	0	NA	Intergenic	Intergenic	36677	ID=evm.model.Herato0701.167-E8;Parent=evm.model.Herato0701.167								
2830	Herato0101	18362471	18362771	+	0	NA	Intergenic	Intergenic	6709	ID=evm.model.Herato0101.727-E3;Parent=evm.model.Herato0101.727								
798	Herato0701	9160991	9161273	+	0	NA	Intergenic	Intergenic	13650	ID=evm.model.Herato0701.388-E13;Parent=evm.model.Herato0701.388								
898	Herato1108	10169966	10170318	+	0	NA	Intergenic	Intergenic	-1528	ID=evm.model.Herato1108.452.1-E1;Parent=evm.model.Herato1108.452.1								
3892	Herato1301	11089278	11089611	+	0	NA	Intergenic	Intergenic	-1692	ID=evm.model.Herato1301.440-E1;Parent=evm.model.Herato1301.440								
2725	Herato1505	2990604	2991221	+	0	NA	Intergenic	Intergenic	6715	ID=evm.model.Herato1505.131-E1;Parent=evm.model.Herato1505.131								
3670	Herato2001	16869169	16869531	+	0	NA	Intergenic	Intergenic	-4092	ID=evm.model.Herato2001.652-E2;Parent=evm.model.Herato2001.652								
4932	Herato1601	5119620	5120520	+	0	NA	Intergenic	Intergenic	-16323	ID=evm.model.Herato1601.109.1-E2;Parent=evm.model.Herato1601.109.1								
4316	Herato1807	698971	699246	+	0	NA	Intergenic	Intergenic	13776	ID=evm.model.Herato1807.12-E1;Parent=evm.model.Herato1807.12								
1273	Herato0801	3572967	3573387	+	0	NA	Intergenic	Intergenic	-39347	ID=evm.model.Herato0801.74-E1;Parent=evm.model.Herato0801.74								
5911	Herato2101	1077950	1078391	+	0	NA	promoter-TSS (ID=evm.model.Herato2101.40-E2;Parent=evm.model.Herato2101.40)	-promoter-TSS (ID=evm.model.Herato2101.40-E2;Parent=evm.model.Herato2101.40)	21	ID=evm.model.Herato2101.40.3-E1;Parent=evm.model.Herato2101.40.3								
2516	Herato1411	522927	524820	+	0	NA	Intergenic	Intergenic	1595	ID=evm.model.Herato1411.7-E1;Parent=evm.model.Herato1411.7								
451	Herato1007	3687140	3687687	+	0	NA	Intergenic	Intergenic	1481	ID=evm.model.Herato1007.139.1.1-E2;Parent=evm.model.Herato1007.139.1.1								
3362	Herato1202	12040522	12040678	+	0	NA	Intergenic	Intergenic	-9499	ID=evm.model.Herato1202.467-E1;Parent=evm.model.Herato1202.467								
2616	Herato1301	11952894	11953332	+	0	NA	TTS (ID=evm.model.Herato1301.471-E9;Parent=evm.model.Herato1301.471)	-TTS (ID=evm.model.Herato1301.471-E9;Parent=evm.model.Herato1301.471)	-1531	ID=evm.model.Herato1301.471-E10;Parent=evm.model.Herato1301.471								
1408	Herato0101	20215152	20215423	+	0	NA	Intergenic	Intergenic	1591	ID=evm.model.Herato0101.777-E3;Parent=evm.model.Herato0101.777								
2448	Herato0401	824752	825134	+	0	NA	Intergenic	Intergenic	2962	ID=evm.model.Herato0401.10-E2;Parent=evm.model.Herato0401.10								
4224	Herato0503	4198308	4198632	+	0	NA	Intergenic	Intergenic	-15830	ID=evm.model.Herato0503.130-E2;Parent=evm.model.Herato0503.130								
2969	Herato0208	571365	571771	+	0	NA	Intergenic	Intergenic	4455	ID=evm.model.Herato0208.16-E2;Parent=evm.model.Herato0208.16								
