PeakID (cmd=annotatePeaks.pl development_D2_p05FC1_shared_D2up_melpCoords.bed /work/rpapa/share/REF/Hmel2/Hmel2.fa -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_melpomene_melpomene_Hmel2.gff3 -annStats development_D2_p05FC1_shared_D2up_melpCoords_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
243	Hmel210005	432010	432234	+	0	NA	promoter-TSS (ID=HMEL014104g1.t1-E2;Parent=HMEL014104g1.t1)	-promoter-TSS (ID=HMEL014104g1.t1-E2;Parent=HMEL014104g1.t1)	35	ID=HMEL014104g1.t1-E2;Parent=HMEL014104g1.t1								
231	Hmel210004	1106420	1107230	+	0	NA	Intergenic	Intergenic	-8842	ID=HMEL011109g1.t1-E1;Parent=HMEL011109g1.t1								
779	Hmel219014	1515908	1516190	+	0	NA	promoter-TSS (ID=HMEL005119g1.t1-E2;Parent=HMEL005119g1.t1)	-promoter-TSS (ID=HMEL005119g1.t1-E2;Parent=HMEL005119g1.t1)	-760	ID=HMEL005119g1.t1-E2;Parent=HMEL005119g1.t1								
551	Hmel202006	812486	812846	+	0	NA	Intergenic	Intergenic	-2548	ID=HMEL033266g1.t1-E1;Parent=HMEL033266g1.t1								
529	Hmel215047	2204919	2205386	+	0	NA	Intergenic	Intergenic	15392	ID=HMEL005629g1.t1-E8;Parent=HMEL005629g1.t1								
148	Hmel201009	3717328	3717568	+	0	NA	promoter-TSS (ID=HMEL012426g2.t1-E3;Parent=HMEL012426g2.t1)	-promoter-TSS (ID=HMEL012426g2.t1-E3;Parent=HMEL012426g2.t1)	-236	ID=HMEL012426g2.t1-E3;Parent=HMEL012426g2.t1								
753	Hmel219003	6962699	6963165	+	0	NA	Intergenic	Intergenic	-4471	ID=HMEL005995g1.t1-E1;Parent=HMEL005995g1.t1								
343	Hmel212001	3152632	3152825	+	0	NA	TTS (ID=HMEL031381g1.t1-E3;Parent=HMEL031381g1.t1)	-TTS (ID=HMEL031381g1.t1-E3;Parent=HMEL031381g1.t1)	1103	ID=HMEL031381g1.t1-E3;Parent=HMEL031381g1.t1								
504	Hmel215006	64713	65016	+	0	NA	Intergenic	Intergenic	-9692	ID=HMEL020902g1.t1-E1;Parent=HMEL020902g1.t1								
697	Hmel218018	6561483	6561785	+	0	NA	Intergenic	Intergenic	-4135	ID=HMEL034461g1.t1-E1;Parent=HMEL034461g1.t1								
726	Hmel219003	1921862	1922569	+	0	NA	exon (ID=HMEL010668g2.t1-E1;Parent=HMEL010668g2.t1, exon 1 of 1)	-exon (ID=HMEL010668g2.t1-E1;Parent=HMEL010668g2.t1, exon 1 of 1)	187	ID=HMEL010668g2.t1-E1;Parent=HMEL010668g2.t1								
397	Hmel201019	1400937	1401850	+	0	NA	promoter-TSS (ID=HMEL014744g1.t1-E1;Parent=HMEL014744g1.t1)	-promoter-TSS (ID=HMEL014744g1.t1-E1;Parent=HMEL014744g1.t1)	-913	ID=HMEL014744g1.t1-E1;Parent=HMEL014744g1.t1								
857	Hmel221030	300774	300987	+	0	NA	promoter-TSS (ID=HMEL009807g1.t1-E1;Parent=HMEL009807g1.t1)	-promoter-TSS (ID=HMEL009807g1.t1-E1;Parent=HMEL009807g1.t1)	-83	ID=HMEL009807g1.t1-E1;Parent=HMEL009807g1.t1								
707	Hmel218018	8441217	8441519	+	0	NA	Intergenic	Intergenic	11643	ID=HMEL009227g1.t1-E2;Parent=HMEL009227g1.t1								
106	Hmel207008	677857	678127	+	0	NA	Intergenic	Intergenic	-1075	ID=HMEL021710g1.t1-E1;Parent=HMEL021710g1.t1								
964	Hmel205017	144302	145566	+	0	NA	Intergenic	Intergenic	-8542	ID=HMEL036720g1.t1-E1;Parent=HMEL036720g1.t1								
157	Hmel208046	177687	178239	+	0	NA	Intergenic	Intergenic	-1204	ID=HMEL015594g4.t1-E1;Parent=HMEL015594g4.t1								
65	Hmel207002	1669953	1670522	+	0	NA	Intergenic	Intergenic	13089	ID=HMEL011241g2.t1-E1;Parent=HMEL011241g2.t1								
935	Hmel205005	650383	651126	+	0	NA	TTS (ID=HMEL016274g1.t1-E6;Parent=HMEL016274g1.t1)	-TTS (ID=HMEL016274g1.t1-E6;Parent=HMEL016274g1.t1)	900	ID=HMEL016274g2.t1-E1;Parent=HMEL016274g2.t1								
203	Hmel209007	2162261	2162794	+	0	NA	TTS (ID=HMEL008474g1.t1-E24;Parent=HMEL008474g1.t1)	-TTS (ID=HMEL008474g1.t1-E24;Parent=HMEL008474g1.t1)	265	ID=HMEL008474g1.t1-E24;Parent=HMEL008474g1.t1								
261	Hmel210011	290913	291292	+	0	NA	Intergenic	Intergenic	-1547	ID=HMEL013321g1.t1-E1;Parent=HMEL013321g1.t1								
908	Hmel204003	526448	527405	+	0	NA	Intergenic	Intergenic	-15073	ID=HMEL036357g1.t1-E1;Parent=HMEL036357g1.t1								
81	Hmel207002	5089984	5090641	+	0	NA	Intergenic	Intergenic	-3892	ID=HMEL037467g1.t2-E4;Parent=HMEL037467g1.t2								
321	Hmel211011	39156	39486	+	0	NA	Intergenic	Intergenic	2274	ID=HMEL013578g1.t1-E1;Parent=HMEL013578g1.t1								
459	Hmel213071	200801	201609	+	0	NA	Intergenic	Intergenic	2416	ID=HMEL032244g1.t1-E2;Parent=HMEL032244g1.t1								
792	Hmel220003	580353	581017	+	0	NA	Intergenic	Intergenic	25275	ID=HMEL034983g1.t1-E5;Parent=HMEL034983g1.t1								
624	Hmel217018	494241	494492	+	0	NA	Intergenic	Intergenic	-32756	ID=HMEL033964g1.t1-E1;Parent=HMEL033964g1.t1								
86	Hmel207002	5918541	5918825	+	0	NA	Intergenic	Intergenic	7036	ID=HMEL011308g2.t1-E3;Parent=HMEL011308g2.t1								
284	Hmel201002	1209112	1209388	+	0	NA	Intergenic	Intergenic	-6080	ID=HMEL011299g1.t1-E2;Parent=HMEL011299g1.t1								
823	Hmel220005	4727851	4728248	+	0	NA	promoter-TSS (ID=HMEL002385g1.t1-E11;Parent=HMEL002385g1.t1)	-promoter-TSS (ID=HMEL002385g1.t1-E11;Parent=HMEL002385g1.t1)	44	ID=HMEL002385g1.t1-E11;Parent=HMEL002385g1.t1								
903	Hmel204001	1009850	1010284	+	0	NA	Intergenic	Intergenic	-13834	ID=HMEL017425g1.t1-E1;Parent=HMEL017425g1.t1								
247	Hmel210005	1174468	1175003	+	0	NA	Intergenic	Intergenic	-5563	ID=HMEL030780g1.t1-E1;Parent=HMEL030780g1.t1								
656	Hmel218007	1352014	1352223	+	0	NA	Intergenic	Intergenic	17322	ID=HMEL034315g1.t1-E1;Parent=HMEL034315g1.t1								
371	Hmel212011	1546962	1547341	+	0	NA	Intergenic	Intergenic	-3381	ID=HMEL012933g1.t1-E1;Parent=HMEL012933g1.t1								
204	Hmel201009	5083908	5084490	+	0	NA	Intergenic	Intergenic	1942	ID=HMEL030265g1.t1-E2;Parent=HMEL030265g1.t1								
165	Hmel208051	798158	798376	+	0	NA	Intergenic	Intergenic	8768	ID=HMEL038156g1.t1-E1;Parent=HMEL038156g1.t1								
289	Hmel210011	3917057	3917514	+	0	NA	Intergenic	Intergenic	12230	ID=HMEL030905g1.t1-E2;Parent=HMEL030905g1.t1								
729	Hmel219003	1936282	1936620	+	0	NA	Intergenic	Intergenic	1446	ID=HMEL010669g1.t1-E4;Parent=HMEL010669g1.t1								
771	Hmel219014	482088	482228	+	0	NA	Intergenic	Intergenic	1477	ID=HMEL012859g2.t1-E1;Parent=HMEL012859g2.t1								
2	Hmel205024	10368	10607	+	0	NA	TTS (ID=HMEL013723g1.t1-E2;Parent=HMEL013723g1.t1)	-TTS (ID=HMEL013723g1.t1-E2;Parent=HMEL013723g1.t1)	720	ID=HMEL013723g1.t1-E2;Parent=HMEL013723g1.t1								
435	Hmel213065	178120	178876	+	0	NA	TTS (ID=HMEL032140g1.t1-E3;Parent=HMEL032140g1.t1)	-TTS (ID=HMEL032140g1.t1-E3;Parent=HMEL032140g1.t1)	332	ID=HMEL032140g1.t1-E3;Parent=HMEL032140g1.t1								
814	Hmel220005	2709391	2709708	+	0	NA	Intergenic	Intergenic	2551	ID=HMEL035148g1.t1-E1;Parent=HMEL035148g1.t1								
808	Hmel220005	766491	766613	+	0	NA	Intergenic	Intergenic	6554	ID=HMEL035060g1.t1-E1;Parent=HMEL035060g1.t1								
401	Hmel213013	56288	56899	+	0	NA	promoter-TSS (ID=HMEL031836g1.t1-E2;Parent=HMEL031836g1.t1)	-promoter-TSS (ID=HMEL031836g1.t1-E2;Parent=HMEL031836g1.t1)	-43	ID=HMEL031836g1.t1-E2;Parent=HMEL031836g1.t1								
845	Hmel220014	1225325	1227047	+	0	NA	Intergenic	Intergenic	-8069	ID=HMEL035337g1.t1-E3;Parent=HMEL035337g1.t1								
924	Hmel204017	2456489	2456658	+	0	NA	Intergenic	Intergenic	-2560	ID=HMEL036480g1.t1-E1;Parent=HMEL036480g1.t1								
186	Hmel209001	1499135	1499691	+	0	NA	Intergenic	Intergenic	8253	ID=HMEL004103g1.t1-E1;Parent=HMEL004103g1.t1								
885	Hmel203067	420488	420778	+	0	NA	Intergenic	Intergenic	3146	ID=HMEL036139g1.t1-E2;Parent=HMEL036139g1.t1								
884	Hmel203067	196918	197421	+	0	NA	Intergenic	Intergenic	12977	ID=HMEL036136g1.t1-E2;Parent=HMEL036136g1.t1								
147	Hmel208021	565636	566582	+	0	NA	Intergenic	Intergenic	12557	ID=HMEL037960g1.t1-E2;Parent=HMEL037960g1.t1								
973	Hmel205020	998421	998772	+	0	NA	Intergenic	Intergenic	-1525	ID=HMEL021747g1.t1-E6;Parent=HMEL021747g1.t1								
339	Hmel212001	2760244	2760698	+	0	NA	Intergenic	Intergenic	3578	ID=HMEL031375g1.t1-E3;Parent=HMEL031375g1.t1								
760	Hmel219005	1017989	1018313	+	0	NA	Intergenic	Intergenic	-3175	ID=HMEL034724g1.t1-E1;Parent=HMEL034724g1.t1								
228	Hmel210004	800225	800516	+	0	NA	Intergenic	Intergenic	16778	ID=HMEL030620g1.t1-E7;Parent=HMEL030620g1.t1								
863	Hmel203033	440950	441334	+	0	NA	Intergenic	Intergenic	-19775	ID=HMEL017477g1.t1-E1;Parent=HMEL017477g1.t1								
749	Hmel219003	6236074	6236569	+	0	NA	Intergenic	Intergenic	-3043	ID=HMEL034688g1.t1-E1;Parent=HMEL034688g1.t1								
531	Hmel215047	2280935	2281172	+	0	NA	Intergenic	Intergenic	2195	ID=HMEL032927g1.t1-E6;Parent=HMEL032927g1.t1								
268	Hmel201011	774778	775033	+	0	NA	Intergenic	Intergenic	-12886	ID=HMEL033023g1.t1-E1;Parent=HMEL033023g1.t1								
829	Hmel220009	147203	147715	+	0	NA	Intergenic	Intergenic	-1909	ID=HMEL035254g1.t2-E1;Parent=HMEL035254g1.t2								
345	Hmel212001	4194307	4194572	+	0	NA	Intergenic	Intergenic	-24647	ID=HMEL016567g1.t1-E1;Parent=HMEL016567g1.t1								
915	Hmel204013	1236059	1236330	+	0	NA	Intergenic	Intergenic	-6573	ID=HMEL036411g1.t2-E3;Parent=HMEL036411g1.t2								
596	Hmel217004	126744	126978	+	0	NA	Intergenic	Intergenic	-4367	ID=HMEL033768g1.t1-E1;Parent=HMEL033768g1.t1								
172	Hmel209001	401682	401994	+	0	NA	Intergenic	Intergenic	-6302	ID=HMEL004642g1.t1-E1;Parent=HMEL004642g1.t1								
319	Hmel211010	162481	163451	+	0	NA	TTS (ID=HMEL031192g1.t1-E1;Parent=HMEL031192g1.t1)	-TTS (ID=HMEL031192g1.t1-E1;Parent=HMEL031192g1.t1)	130	ID=HMEL031192g1.t1-E2;Parent=HMEL031192g1.t1								
735	Hmel219003	3593496	3593807	+	0	NA	Intergenic	Intergenic	-31282	ID=HMEL003149g1.t1-E1;Parent=HMEL003149g1.t1								
223	Hmel210001	620181	621610	+	0	NA	Intergenic	Intergenic	-12263	ID=HMEL030583g1.t1-E1;Parent=HMEL030583g1.t1								
404	Hmel213013	191341	191494	+	0	NA	Intergenic	Intergenic	-4451	ID=HMEL015354g1.t1-E3;Parent=HMEL015354g1.t1								
721	Hmel219003	1787714	1788145	+	0	NA	promoter-TSS (ID=HMEL010658g1.t1-E1;Parent=HMEL010658g1.t1)	-promoter-TSS (ID=HMEL010658g1.t1-E1;Parent=HMEL010658g1.t1)	-8	ID=HMEL010658g1.t1-E1;Parent=HMEL010658g1.t1								
613	Hmel217004	2555870	2556295	+	0	NA	Intergenic	Intergenic	20178	ID=HMEL033816g1.t1-E2;Parent=HMEL033816g1.t1								
516	Hmel215029	161705	162202	+	0	NA	Intergenic	Intergenic	-1666	ID=HMEL002092g1.t1-E1;Parent=HMEL002092g1.t1								
669	Hmel218014	106037	106974	+	0	NA	Intergenic	Intergenic	2371	ID=HMEL034341g1.t1-E2;Parent=HMEL034341g1.t1								
282	Hmel210011	3421070	3421248	+	0	NA	Intergenic	Intergenic	2479	ID=HMEL030897g1.t1-E1;Parent=HMEL030897g1.t1								
974	Hmel201007	1916768	1917188	+	0	NA	Intergenic	Intergenic	-9156	ID=HMEL004328g1.t1-E3;Parent=HMEL004328g1.t1								
420	Hmel213049	249504	249716	+	0	NA	Intergenic	Intergenic	-2603	ID=HMEL005137g1.t1-E2;Parent=HMEL005137g1.t1								
121	Hmel207021	1727596	1728211	+	0	NA	Intergenic	Intergenic	-21124	ID=HMEL037708g1.t1-E1;Parent=HMEL037708g1.t1								
702	Hmel218018	7663609	7663864	+	0	NA	Intergenic	Intergenic	-3058	ID=HMEL016586g1.t1-E2;Parent=HMEL016586g1.t1								
952	Hmel205012	1118438	1118710	+	0	NA	Intergenic	Intergenic	69940	ID=HMEL017894g4.t1-E10;Parent=HMEL017894g4.t1								
639	Hmel218003	1690592	1690970	+	0	NA	Intergenic	Intergenic	15859	ID=HMEL034229g1.t1-E3;Parent=HMEL034229g1.t1								
344	Hmel212001	3154708	3155018	+	0	NA	Intergenic	Intergenic	3238	ID=HMEL031381g1.t1-E3;Parent=HMEL031381g1.t1								
487	Hmel214020	140173	140505	+	0	NA	Intergenic	Intergenic	-35773	ID=HMEL032475g1.t1-E1;Parent=HMEL032475g1.t1								
494	Hmel214029	154948	156853	+	0	NA	Intergenic	Intergenic	-13737	ID=HMEL011060g1.t1-E1;Parent=HMEL011060g1.t1								
238	Hmel210004	6457285	6457508	+	0	NA	Intergenic	Intergenic	13538	ID=HMEL030724g1.t1-E2;Parent=HMEL030724g1.t1								
873	Hmel203041	146310	146796	+	0	NA	Intergenic	Intergenic	-15114	ID=HMEL036051g1.t1-E1;Parent=HMEL036051g1.t1								
636	Hmel218003	981741	982124	+	0	NA	Intergenic	Intergenic	1691	ID=HMEL001000g1.t1-E1;Parent=HMEL001000g1.t1								
577	Hmel216012	83466	84446	+	0	NA	promoter-TSS (ID=HMEL011488g1.t1-E1;Parent=HMEL011488g1.t1)	-promoter-TSS (ID=HMEL011488g1.t1-E1;Parent=HMEL011488g1.t1)	-196	ID=HMEL011488g1.t1-E1;Parent=HMEL011488g1.t1								
253	Hmel210009	162356	162652	+	0	NA	Intergenic	Intergenic	2600	ID=HMEL030795g1.t1-E2;Parent=HMEL030795g1.t1								
561	Hmel216011	1313468	1313993	+	0	NA	Intergenic	Intergenic	-2231	ID=HMEL033557g1.t1-E1;Parent=HMEL033557g1.t1								
448	Hmel213067	738024	738399	+	0	NA	Intergenic	Intergenic	-8031	ID=HMEL032194g1.t1-E1;Parent=HMEL032194g1.t1								
209	Hmel209007	3194425	3194902	+	0	NA	promoter-TSS (ID=HMEL010773g1.t1-E1;Parent=HMEL010773g1.t1)	-promoter-TSS (ID=HMEL010773g1.t1-E1;Parent=HMEL010773g1.t1)	-594	ID=HMEL010773g1.t1-E1;Parent=HMEL010773g1.t1								
216	Hmel201009	5375161	5375530	+	0	NA	promoter-TSS (ID=HMEL011647-RA-E7;Parent=HMEL011647-RA)	-promoter-TSS (ID=HMEL011647-RA-E7;Parent=HMEL011647-RA)	-392	ID=HMEL011647-RA-E7;Parent=HMEL011647-RA								
357	Hmel212004	600721	601023	+	0	NA	Intergenic	Intergenic	27014	ID=HMEL017123g1.t1-E1;Parent=HMEL017123g1.t1								
117	Hmel201009	2847385	2847586	+	0	NA	promoter-TSS (ID=HMEL030194g1.t1-E1;Parent=HMEL030194g1.t1)	-promoter-TSS (ID=HMEL030194g1.t1-E1;Parent=HMEL030194g1.t1)	-763	ID=HMEL030194g1.t1-E1;Parent=HMEL030194g1.t1								
852	Hmel221012	2716244	2716415	+	0	NA	Intergenic	Intergenic	4356	ID=HMEL035612g1.t1-E2;Parent=HMEL035612g1.t1								
643	Hmel218004	131103	131866	+	0	NA	Intergenic	Intergenic	8152	ID=HMEL014196g1.t1-E2;Parent=HMEL014196g1.t1								
63	Hmel207002	1491815	1492259	+	0	NA	Intergenic	Intergenic	5193	ID=HMEL011231-RA-E1;Parent=HMEL011231-RA								
455	Hmel213069	863170	863387	+	0	NA	Intergenic	Intergenic	5089	ID=HMEL032228g1.t1-E1;Parent=HMEL032228g1.t1								
600	Hmel217004	740038	740305	+	0	NA	Intergenic	Intergenic	28554	ID=HMEL033779g1.t1-E1;Parent=HMEL033779g1.t1								
80	Hmel207002	5075298	5075640	+	0	NA	promoter-TSS (ID=HMEL037467g1.t1-E1;Parent=HMEL037467g1.t1)	-promoter-TSS (ID=HMEL037467g1.t1-E1;Parent=HMEL037467g1.t1)	-813	ID=HMEL037467g1.t1-E1;Parent=HMEL037467g1.t1								
336	Hmel212001	2144230	2144396	+	0	NA	Intergenic	Intergenic	8588	ID=HMEL016810g2.t1-E1;Parent=HMEL016810g2.t1								
457	Hmel213069	1039854	1040284	+	0	NA	Intergenic	Intergenic	4141	ID=HMEL003131g1.t1-E1;Parent=HMEL003131g1.t1								
821	Hmel220005	4250513	4250847	+	0	NA	Intergenic	Intergenic	2344	ID=HMEL035201g1.t1-E2;Parent=HMEL035201g1.t1								
179	Hmel209001	1227853	1228774	+	0	NA	Intergenic	Intergenic	-38149	ID=HMEL007609g1.t1-E1;Parent=HMEL007609g1.t1								
696	Hmel218018	6406378	6406545	+	0	NA	Intergenic	Intergenic	11018	ID=HMEL016326g1.t1-E2;Parent=HMEL016326g1.t1								
383	Hmel212013	1723697	1724105	+	0	NA	Intergenic	Intergenic	-9145	ID=HMEL007090g2.t1-E1;Parent=HMEL007090g2.t1								
963	Hmel205013	221396	221880	+	0	NA	promoter-TSS (ID=HMEL008938g1.t1-E3;Parent=HMEL008938g1.t1)	-promoter-TSS (ID=HMEL008938g1.t1-E3;Parent=HMEL008938g1.t1)	-545	ID=HMEL008938g1.t1-E3;Parent=HMEL008938g1.t1								
297	Hmel211004	580382	580841	+	0	NA	Intergenic	Intergenic	6171	ID=HMEL031027g1.t1-E2;Parent=HMEL031027g1.t1								
713	Hmel218018	9155757	9156679	+	0	NA	Intergenic	Intergenic	-3762	ID=HMEL003749g1.t2-E4;Parent=HMEL003749g1.t2								
676	Hmel218018	671778	672298	+	0	NA	Intergenic	Intergenic	12748	ID=HMEL016239g1.t1-E5;Parent=HMEL016239g1.t1								
277	Hmel210011	2759932	2760498	+	0	NA	Intergenic	Intergenic	1858	ID=HMEL030881g1.t1-E1;Parent=HMEL030881g1.t1								
92	Hmel207002	6306507	6306745	+	0	NA	promoter-TSS (ID=HMEL037495g1.t1-E3;Parent=HMEL037495g1.t1)	-promoter-TSS (ID=HMEL037495g1.t1-E3;Parent=HMEL037495g1.t1)	-31	ID=HMEL037495g1.t1-E3;Parent=HMEL037495g1.t1								
938	Hmel205005	707669	708102	+	0	NA	Intergenic	Intergenic	-7438	ID=HMEL016273g1.t3-E1;Parent=HMEL016273g1.t3								
879	Hmel203045	707194	707495	+	0	NA	Intergenic	Intergenic	-4273	ID=HMEL036076g1.t2-E2;Parent=HMEL036076g1.t2								
10	Hmel206006	564994	565579	+	0	NA	Intergenic	Intergenic	-10513	ID=HMEL012152g1.t1-E1;Parent=HMEL012152g1.t1								
550	Hmel216009	1459648	1460398	+	0	NA	promoter-TSS (ID=HMEL008830g1.t1-E1;Parent=HMEL008830g1.t1)	-promoter-TSS (ID=HMEL008830g1.t1-E1;Parent=HMEL008830g1.t1)	-239	ID=HMEL008830g1.t1-E1;Parent=HMEL008830g1.t1								
505	Hmel215006	126967	127660	+	0	NA	Intergenic	Intergenic	-6328	ID=HMEL032657g1.t1-E1;Parent=HMEL032657g1.t1								
670	Hmel218014	130037	130732	+	0	NA	Intergenic	Intergenic	-15322	ID=HMEL034341g1.t1-E1;Parent=HMEL034341g1.t1								
929	Hmel204034	627942	628421	+	0	NA	promoter-TSS (ID=HMEL036548g1.t1-E2;Parent=HMEL036548g1.t1)	-promoter-TSS (ID=HMEL036548g1.t1-E2;Parent=HMEL036548g1.t1)	-37	ID=HMEL036548g1.t1-E2;Parent=HMEL036548g1.t1								
958	Hmel205012	1239611	1240402	+	0	NA	Intergenic	Intergenic	6883	ID=HMEL017902g1.t1-E1;Parent=HMEL017902g1.t1								
419	Hmel213049	248826	249077	+	0	NA	Intergenic	Intergenic	-1944	ID=HMEL005137g1.t1-E2;Parent=HMEL005137g1.t1								
837	Hmel220012	305311	305886	+	0	NA	Intergenic	Intergenic	2113	ID=HMEL035296g1.t1-E2;Parent=HMEL035296g1.t1								
133	Hmel208003	94860	95225	+	0	NA	TTS (ID=HMEL037802g1.t1-E1;Parent=HMEL037802g1.t1)	-TTS (ID=HMEL037802g1.t1-E1;Parent=HMEL037802g1.t1)	1234	ID=HMEL037802g1.t1-E1;Parent=HMEL037802g1.t1								
290	Hmel210011	4201450	4201964	+	0	NA	Intergenic	Intergenic	-1518	ID=HMEL030913g1.t1-E1;Parent=HMEL030913g1.t1								
625	Hmel217018	509757	510139	+	0	NA	Intergenic	Intergenic	17345	ID=HMEL033965g1.t1-E2;Parent=HMEL033965g1.t1								
592	Hmel217001	2139730	2140448	+	0	NA	promoter-TSS (ID=HMEL013021g1.t1-E4;Parent=HMEL013021g1.t1)	-promoter-TSS (ID=HMEL013021g1.t1-E4;Parent=HMEL013021g1.t1)	-862	ID=HMEL013021g1.t1-E4;Parent=HMEL013021g1.t1								
149	Hmel208026	55653	56239	+	0	NA	promoter-TSS (ID=HMEL002369g1.t1-E8;Parent=HMEL002369g1.t1)	-promoter-TSS (ID=HMEL002369g1.t1-E8;Parent=HMEL002369g1.t1)	-672	ID=HMEL002369g1.t1-E8;Parent=HMEL002369g1.t1								
123	Hmel207021	2040961	2041334	+	0	NA	Intergenic	Intergenic	-6596	ID=HMEL037715g1.t1-E1;Parent=HMEL037715g1.t1								
304	Hmel211004	2209990	2210187	+	0	NA	Intergenic	Intergenic	4230	ID=HMEL015133g1.t1-E4;Parent=HMEL015133g1.t1								
712	Hmel218018	8985255	8985912	+	0	NA	Intergenic	Intergenic	1861	ID=HMEL013935g1.t1-E4;Parent=HMEL013935g1.t1								
631	Hmel217020	157482	158678	+	0	NA	TTS (ID=HMEL008111g1.t1-E1;Parent=HMEL008111g1.t1)	-TTS (ID=HMEL008111g1.t1-E1;Parent=HMEL008111g1.t1)	909	ID=HMEL008111g1.t1-E1;Parent=HMEL008111g1.t1								
547	Hmel216009	831791	832134	+	0	NA	Intergenic	Intergenic	34084	ID=HMEL033499g1.t1-E2;Parent=HMEL033499g1.t1								
210	Hmel201009	5261895	5262399	+	0	NA	promoter-TSS (ID=HMEL030273g1.t1-E2;Parent=HMEL030273g1.t1)	-promoter-TSS (ID=HMEL030273g1.t1-E2;Parent=HMEL030273g1.t1)	-789	ID=HMEL030273g1.t1-E2;Parent=HMEL030273g1.t1								
406	Hmel213020	596567	596972	+	0	NA	Intergenic	Intergenic	10645	ID=HMEL010103g1.t1-E5;Parent=HMEL010103g1.t1								
258	Hmel201011	618476	618773	+	0	NA	Intergenic	Intergenic	-3473	ID=HMEL012837g1.t1-E1;Parent=HMEL012837g1.t1								
396	Hmel213012	83678	84160	+	0	NA	Intergenic	Intergenic	-8127	ID=HMEL031813g1.t1-E1;Parent=HMEL031813g1.t1								
482	Hmel214020	1042	1573	+	0	NA	Intergenic	Intergenic	23766	ID=HMEL032474g1.t1-E9;Parent=HMEL032474g1.t1								
949	Hmel205012	1045645	1046016	+	0	NA	promoter-TSS (ID=HMEL017894g4.t1-E6;Parent=HMEL017894g4.t1)	-promoter-TSS (ID=HMEL017894g4.t1-E6;Parent=HMEL017894g4.t1)	-362	ID=HMEL017894g4.t1-E6;Parent=HMEL017894g4.t1								
173	Hmel209001	451570	452064	+	0	NA	Intergenic	Intergenic	-23617	ID=HMEL005276g1.t1-E1;Parent=HMEL005276g1.t1								
530	Hmel215047	2237883	2238394	+	0	NA	Intergenic	Intergenic	-4286	ID=HMEL020463g1.t1-E1;Parent=HMEL020463g1.t1								
56	Hmel201009	1568962	1569332	+	0	NA	Intergenic	Intergenic	-9786	ID=HMEL030150g1.t1-E1;Parent=HMEL030150g1.t1								
499	Hmel214029	1349653	1350174	+	0	NA	Intergenic	Intergenic	-10951	ID=HMEL032630g1.t1-E1;Parent=HMEL032630g1.t1								
66	Hmel207002	1679859	1680070	+	0	NA	Intergenic	Intergenic	22816	ID=HMEL011241g2.t1-E1;Parent=HMEL011241g2.t1								
19	Hmel206009	1477684	1478219	+	0	NA	promoter-TSS (ID=HMEL037022g1.t1-E1;Parent=HMEL037022g1.t1)	-promoter-TSS (ID=HMEL037022g1.t1-E1;Parent=HMEL037022g1.t1)	-677	ID=HMEL037022g1.t1-E1;Parent=HMEL037022g1.t1								
54	Hmel206019	1194143	1194674	+	0	NA	promoter-TSS (ID=HMEL022547g4.t1-E1;Parent=HMEL022547g4.t1)	-promoter-TSS (ID=HMEL022547g4.t1-E1;Parent=HMEL022547g4.t1)	-27	ID=HMEL022547g4.t1-E1;Parent=HMEL022547g4.t1								
365	Hmel212011	695278	696044	+	0	NA	promoter-TSS (ID=HMEL012680g1.t1-E3;Parent=HMEL012680g1.t1)	-promoter-TSS (ID=HMEL012680g1.t1-E3;Parent=HMEL012680g1.t1)	-6	ID=HMEL012680g1.t3-E3;Parent=HMEL012680g1.t3								
763	Hmel219012	3446	3875	+	0	NA	Intergenic	Intergenic	27272	ID=HMEL034762g1.t1-E4;Parent=HMEL034762g1.t1								
306	Hmel211004	2621534	2621876	+	0	NA	Intergenic	Intergenic	1699	ID=HMEL011746g1.t1-E10;Parent=HMEL011746g1.t1								
70	Hmel207002	2088159	2088423	+	0	NA	Intergenic	Intergenic	26871	ID=HMEL037395g1.t3-E3;Parent=HMEL037395g1.t3								
470	Hmel214008	1814018	1814163	+	0	NA	Intergenic	Intergenic	5470	ID=HMEL032357g1.t1-E5;Parent=HMEL032357g1.t1								
839	Hmel220014	45567	46067	+	0	NA	Intergenic	Intergenic	-1206	ID=HMEL003491g1.t1-E3;Parent=HMEL003491g1.t1								
793	Hmel220003	938875	939723	+	0	NA	Intergenic	Intergenic	-4550	ID=HMEL017007g1.t2-E4;Parent=HMEL017007g1.t2								
166	Hmel208051	879397	879599	+	0	NA	Intergenic	Intergenic	-1507	ID=HMEL008171g2.t1-E1;Parent=HMEL008171g2.t1								
88	Hmel207002	6063941	6064093	+	0	NA	Intergenic	Intergenic	-13386	ID=HMEL017796g2.t1-E1;Parent=HMEL017796g2.t1								
141	Hmel201009	3479871	3480155	+	0	NA	promoter-TSS (ID=HMEL030220g1.t1-E6;Parent=HMEL030220g1.t1)	-promoter-TSS (ID=HMEL030220g1.t1-E6;Parent=HMEL030220g1.t1)	686	ID=HMEL030220g1.t1-E5;Parent=HMEL030220g1.t1								
