PeakID (cmd=annotatePeaks.pl development_D1_p05FC1_eratoUnique_D1down.bed /home/rpapa/sbelleghem/share/REF/H_erato_dem/Herato_final.fasta -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_erato_demophoon_v1.gff3 -annStats development_D1_p05FC1_eratoUnique_D1down_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
813	Herato0701	8678102	8678564	+	0	NA	Intergenic	Intergenic	71568	ID=evm.model.Herato0701.374.1-E2;Parent=evm.model.Herato0701.374.1								
2014	Herato1003	4376144	4379038	+	0	NA	Intergenic	Intergenic	2444	ID=evm.model.Herato1003.134-E3;Parent=evm.model.Herato1003.134								
644	Herato1411	5714066	5715078	+	0	NA	Intergenic	Intergenic	-3230	ID=evm.model.Herato1411.200-E1;Parent=evm.model.Herato1411.200								
2477	Herato1901	2910351	2910722	+	0	NA	TTS (ID=evm.model.Herato1901.93-E3;Parent=evm.model.Herato1901.93)	-TTS (ID=evm.model.Herato1901.93-E3;Parent=evm.model.Herato1901.93)	1451	ID=evm.model.Herato1901.93-E3;Parent=evm.model.Herato1901.93								
5140	Herato2001	3604484	3604779	+	0	NA	Intergenic	Intergenic	2617	ID=evm.model.Herato2001.109.1-E2;Parent=evm.model.Herato2001.109.1								
3360	Herato1202	17307617	17307784	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.712-E1;Parent=evm.model.Herato1202.712)	-promoter-TSS (ID=evm.model.Herato1202.712-E1;Parent=evm.model.Herato1202.712)	49	ID=evm.model.Herato1202.712-E1;Parent=evm.model.Herato1202.712								
1820	Herato1001	2152897	2153398	+	0	NA	Intergenic	Intergenic	3636	ID=evm.model.Herato1001.79-E19;Parent=evm.model.Herato1001.79								
5308	Herato0310	10471761	10472134	+	0	NA	Intergenic	Intergenic	-1095	ID=evm.model.Herato0310.325-E10;Parent=evm.model.Herato0310.325								
5182	Herato1807	3056263	3056413	+	0	NA	Intergenic	Intergenic	-24811	ID=evm.model.Herato1807.61-E1;Parent=evm.model.Herato1807.61								
2110	Herato1005	166886	168447	+	0	NA	promoter-TSS (ID=evm.model.Herato1005.15-E19;Parent=evm.model.Herato1005.15)	-promoter-TSS (ID=evm.model.Herato1005.15-E19;Parent=evm.model.Herato1005.15)	-55	ID=evm.model.Herato1005.15.3-E18;Parent=evm.model.Herato1005.15.3								
5275	Herato1805	3157954	3158258	+	0	NA	Intergenic	Intergenic	29859	ID=evm.model.Herato1805.89-E1;Parent=evm.model.Herato1805.89								
1342	Herato0821	1999526	1999731	+	0	NA	Intergenic	Intergenic	-9096	ID=evm.model.Herato0821.81_evm.model.Herato0821.80.1-E1;Parent=evm.model.Herato0821.81_evm.model.Herato0821.80.1								
4359	Herato2001	5372028	5372202	+	0	NA	promoter-TSS (ID=evm.model.Herato2001.183-E5;Parent=evm.model.Herato2001.183)	-promoter-TSS (ID=evm.model.Herato2001.183-E5;Parent=evm.model.Herato2001.183)	74	ID=evm.model.Herato2001.183.1-E4;Parent=evm.model.Herato2001.183.1								
4185	Herato0403	576474	576728	+	0	NA	Intergenic	Intergenic	-50123	ID=evm.model.Herato0403.9-E1;Parent=evm.model.Herato0403.9								
2457	Herato1411	4760014	4760443	+	0	NA	exon (ID=evm.model.Herato1411.182-E1;Parent=evm.model.Herato1411.182, exon 1 of 1)	-exon (ID=evm.model.Herato1411.182-E1;Parent=evm.model.Herato1411.182, exon 1 of 1)	126	ID=evm.model.Herato1411.182-E1;Parent=evm.model.Herato1411.182								
1968	Herato2101	14576301	14576904	+	0	NA	promoter-TSS (ID=evm.model.Herato2101.473.1-E4;Parent=evm.model.Herato2101.473.1)	-promoter-TSS (ID=evm.model.Herato2101.473.1-E4;Parent=evm.model.Herato2101.473.1)	-731	ID=evm.model.Herato2101.473.1-E4;Parent=evm.model.Herato2101.473.1								
1802	Herato0101	1455676	1455819	+	0	NA	Intergenic	Intergenic	-4340	ID=evm.model.Herato0101.34-E2;Parent=evm.model.Herato0101.34								
2775	Herato1507	7102295	7102722	+	0	NA	Intergenic	Intergenic	-19557	ID=evm.model.Herato1507.249.1-E1;Parent=evm.model.Herato1507.249.1								
4065	Herato1807	869485	870074	+	0	NA	Intergenic	Intergenic	-3938	ID=evm.model.Herato1807.14-E3;Parent=evm.model.Herato1807.14								
4009	Herato1408	287754	288232	+	0	NA	Intergenic	Intergenic	5970	ID=evm.model.Herato1408.21.3-E2;Parent=evm.model.Herato1408.21.3								
5660	Herato0310	9490351	9490582	+	0	NA	promoter-TSS (ID=evm.model.Herato0310.290-E2;Parent=evm.model.Herato0310.290)	-promoter-TSS (ID=evm.model.Herato0310.290-E2;Parent=evm.model.Herato0310.290)	-879	ID=evm.model.Herato0310.290-E2;Parent=evm.model.Herato0310.290								
2273	Herato1408	2759018	2759355	+	0	NA	exon (ID=evm.model.Herato1408.76-E10;Parent=evm.model.Herato1408.76, exon 1 of 1)	-exon (ID=evm.model.Herato1408.76-E10;Parent=evm.model.Herato1408.76, exon 1 of 1)	994	ID=evm.model.Herato1408.76-E10;Parent=evm.model.Herato1408.76								
3476	Herato0215	3660821	3661113	+	0	NA	Intergenic	Intergenic	9871	ID=evm.model.Herato0215.143-E3;Parent=evm.model.Herato0215.143								
791	Herato0101	10988610	10989359	+	0	NA	promoter-TSS (ID=evm.model.Herato0101.314-E8;Parent=evm.model.Herato0101.314)	-promoter-TSS (ID=evm.model.Herato0101.314-E8;Parent=evm.model.Herato0101.314)	-59	ID=evm.model.Herato0101.314-E8;Parent=evm.model.Herato0101.314								
3330	Herato1202	16473869	16474186	+	0	NA	Intergenic	Intergenic	-12136	ID=evm.model.Herato1202.656-E2;Parent=evm.model.Herato1202.656								
1355	Herato1202	12537338	12537945	+	0	NA	Intergenic	Intergenic	-26637	ID=evm.model.Herato1202.472-E19;Parent=evm.model.Herato1202.472								
3640	Herato2101	6286550	6286734	+	0	NA	Intergenic	Intergenic	-18746	ID=evm.model.Herato2101.217-E1;Parent=evm.model.Herato2101.217								
2231	Herato0310	8520074	8520209	+	0	NA	Intergenic	Intergenic	5610	ID=evm.model.Herato0310.225-E6;Parent=evm.model.Herato0310.225								
3617	Herato1301	6511472	6511685	+	0	NA	promoter-TSS (ID=evm.model.Herato1301.235-E8;Parent=evm.model.Herato1301.235)	-promoter-TSS (ID=evm.model.Herato1301.235-E8;Parent=evm.model.Herato1301.235)	171	ID=evm.model.Herato1301.235-E7;Parent=evm.model.Herato1301.235								
3231	Herato2001	6726360	6726902	+	0	NA	Intergenic	Intergenic	1886	ID=evm.model.Herato2001.250_evm.model.Herato2001.249-E24;Parent=evm.model.Herato2001.250_evm.model.Herato2001.249								
3095	Herato1605	609790	610040	+	0	NA	Intergenic	Intergenic	-28591	ID=evm.model.Herato1605.30-E1;Parent=evm.model.Herato1605.30								
916	Herato1108	9232262	9233562	+	0	NA	Intergenic	Intergenic	-15799	ID=evm.model.Herato1108.395-E1;Parent=evm.model.Herato1108.395								
2043	Herato0301	4522178	4522545	+	0	NA	Intergenic	Intergenic	-10192	ID=evm.model.Herato0301.111-E1;Parent=evm.model.Herato0301.111								
3646	Herato1301	9754911	9755282	+	0	NA	promoter-TSS (ID=evm.model.Herato1301.386-E31;Parent=evm.model.Herato1301.386)	-promoter-TSS (ID=evm.model.Herato1301.386-E31;Parent=evm.model.Herato1301.386)	-68	ID=evm.model.Herato1301.386.2-E31;Parent=evm.model.Herato1301.386.2								
4857	Herato1801	2011591	2011786	+	0	NA	Intergenic	Intergenic	-12100	ID=evm.model.Herato1801.83.1-E1;Parent=evm.model.Herato1801.83.1								
4828	Herato1801	1351558	1352995	+	0	NA	Intergenic	Intergenic	-75158	ID=evm.model.Herato1801.65.1-E1;Parent=evm.model.Herato1801.65.1								
329	Herato0606	4790960	4791250	+	0	NA	Intergenic	Intergenic	-100077	ID=evm.model.Herato0606.149.2-E1;Parent=evm.model.Herato0606.149.2								
525	Herato0101	9883331	9883788	+	0	NA	Intergenic	Intergenic	-20539	ID=evm.model.Herato0101.288-E1;Parent=evm.model.Herato0101.288								
4476	Herato1904	5477498	5477909	+	0	NA	Intergenic	Intergenic	-2847	ID=evm.model.Herato1904.200-E3;Parent=evm.model.Herato1904.200								
27	Herato0101	8031278	8032438	+	0	NA	Intergenic	Intergenic	-2586	ID=evm.model.Herato0101.241-E2;Parent=evm.model.Herato0101.241								
787	Herato0821	3456788	3457589	+	0	NA	Intergenic	Intergenic	-38737	ID=evm.model.Herato0821.132-E1;Parent=evm.model.Herato0821.132								
2331	Herato1408	5587428	5588589	+	0	NA	promoter-TSS (ID=evm.model.Herato1408.203-E2;Parent=evm.model.Herato1408.203)	-promoter-TSS (ID=evm.model.Herato1408.203-E2;Parent=evm.model.Herato1408.203)	-195	ID=evm.model.Herato1408.203-E2;Parent=evm.model.Herato1408.203								
1902	Herato0101	15520451	15520592	+	0	NA	Intergenic	Intergenic	17371	ID=evm.model.Herato0101.572-E2;Parent=evm.model.Herato0101.572								
1561	Herato0901	5290707	5291206	+	0	NA	Intergenic	Intergenic	32583	ID=evm.model.Herato0901.145-E5;Parent=evm.model.Herato0901.145								
3909	Herato0310	1435097	1435531	+	0	NA	Intergenic	Intergenic	-7985	ID=evm.model.Herato0310.27-E1;Parent=evm.model.Herato0310.27								
5255	Herato0310	8263514	8264177	+	0	NA	Intergenic	Intergenic	-27773	ID=evm.model.Herato0310.223-E1;Parent=evm.model.Herato0310.223								
5216	Herato1708	2141659	2142076	+	0	NA	Intergenic	Intergenic	-4387	ID=evm.model.Herato1708.122-E1;Parent=evm.model.Herato1708.122								
1866	Herato1301	10507615	10507887	+	0	NA	Intergenic	Intergenic	6928	ID=evm.model.Herato1301.421-E4;Parent=evm.model.Herato1301.421								
2001	Herato1003	3999705	4000136	+	0	NA	promoter-TSS (ID=evm.model.Herato1003.114-E1;Parent=evm.model.Herato1003.114)	-promoter-TSS (ID=evm.model.Herato1003.114-E1;Parent=evm.model.Herato1003.114)	-910	ID=evm.model.Herato1003.114-E1;Parent=evm.model.Herato1003.114								
4394	Herato2001	6952050	6952556	+	0	NA	exon (ID=evm.model.Herato2001.258-E1;Parent=evm.model.Herato2001.258, exon 1 of 1)	-exon (ID=evm.model.Herato2001.258-E1;Parent=evm.model.Herato2001.258, exon 1 of 1)	137	ID=evm.model.Herato2001.258-E1;Parent=evm.model.Herato2001.258								
3736	Herato1301	13322098	13322416	+	0	NA	Intergenic	Intergenic	-1102	ID=evm.model.Herato1301.508-E1;Parent=evm.model.Herato1301.508								
3731	Herato1301	13293904	13294767	+	0	NA	Intergenic	Intergenic	-3273	ID=evm.model.Herato1301.506.1-E1;Parent=evm.model.Herato1301.506.1								
3216	Herato1202	12666023	12666527	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.472-E7;Parent=evm.model.Herato1202.472)	-promoter-TSS (ID=evm.model.Herato1202.472-E7;Parent=evm.model.Herato1202.472)	-318	ID=evm.model.Herato1202.472-E7;Parent=evm.model.Herato1202.472								
1310	Herato0821	319952	320204	+	0	NA	Intergenic	Intergenic	-14314	ID=evm.model.Herato0821.19-E1;Parent=evm.model.Herato0821.19								
3459	Herato1701	9746448	9746628	+	0	NA	Intergenic	Intergenic	-4371	ID=evm.model.Herato1701.333-E1;Parent=evm.model.Herato1701.333								
2115	Herato1005	443476	443688	+	0	NA	Intergenic	Intergenic	5360	ID=evm.model.Herato1005.32-E16;Parent=evm.model.Herato1005.32								
4703	Herato0301	136550	136733	+	0	NA	Intergenic	Intergenic	18026	ID=evm.model.Herato0301.2-E5;Parent=evm.model.Herato0301.2								
4357	Herato1505	1319671	1319973	+	0	NA	TTS (ID=evm.model.Herato1505.48-E1;Parent=evm.model.Herato1505.48)	-TTS (ID=evm.model.Herato1505.48-E1;Parent=evm.model.Herato1505.48)	1478	ID=evm.model.Herato1505.48-E1;Parent=evm.model.Herato1505.48								
5796	Herato0301	313867	314141	+	0	NA	Intergenic	Intergenic	-41334	ID=evm.model.Herato0301.3-E1;Parent=evm.model.Herato0301.3								
4578	Herato1701	7551590	7552151	+	0	NA	Intergenic	Intergenic	9507	ID=evm.model.Herato1701.220-E5;Parent=evm.model.Herato1701.220								
4234	Herato1801	1362051	1362285	+	0	NA	Intergenic	Intergenic	-65266	ID=evm.model.Herato1801.65.1-E1;Parent=evm.model.Herato1801.65.1								
3695	Herato1301	11692905	11693272	+	0	NA	promoter-TSS (ID=evm.model.Herato1301.460-E3;Parent=evm.model.Herato1301.460)	-promoter-TSS (ID=evm.model.Herato1301.460-E3;Parent=evm.model.Herato1301.460)	-102	ID=evm.model.Herato1301.460-E3;Parent=evm.model.Herato1301.460								
1239	Herato0801	5325875	5326612	+	0	NA	Intergenic	Intergenic	-3019	ID=evm.model.Herato0801.119.1-E1;Parent=evm.model.Herato0801.119.1								
4489	Herato0215	3114832	3115302	+	0	NA	promoter-TSS (ID=evm.model.Herato0215.122-E4;Parent=evm.model.Herato0215.122)	-promoter-TSS (ID=evm.model.Herato0215.122-E4;Parent=evm.model.Herato0215.122)	22	ID=evm.model.Herato0215.122-E4;Parent=evm.model.Herato0215.122								
3035	Herato1603	2353670	2354391	+	0	NA	Intergenic	Intergenic	-1710	ID=evm.model.Herato1603.64-E1;Parent=evm.model.Herato1603.64								
769	Herato1108	4878846	4879763	+	0	NA	Intergenic	Intergenic	-2992	ID=evm.model.Herato1108.196-E1;Parent=evm.model.Herato1108.196								
1181	Herato0801	2068185	2068786	+	0	NA	promoter-TSS (ID=evm.model.Herato0801.40-E1;Parent=evm.model.Herato0801.40)	-promoter-TSS (ID=evm.model.Herato0801.40-E1;Parent=evm.model.Herato0801.40)	-714	ID=evm.model.Herato0801.40-E1;Parent=evm.model.Herato0801.40								
5549	Herato0411	4799768	4800041	+	0	NA	TTS (ID=evm.model.Herato0411.102-E3;Parent=evm.model.Herato0411.102)	-TTS (ID=evm.model.Herato0411.102-E3;Parent=evm.model.Herato0411.102)	2646	ID=evm.model.Herato0411.102-E3;Parent=evm.model.Herato0411.102								
1809	Herato1001	1591933	1593055	+	0	NA	Intergenic	Intergenic	-10299	ID=evm.model.Herato1001.61-E1;Parent=evm.model.Herato1001.61								
803	Herato1505	3265856	3266396	+	0	NA	Intergenic	Intergenic	-3274	ID=evm.model.Herato1505.139-E1;Parent=evm.model.Herato1505.139								
2744	Herato1904	6924749	6925162	+	0	NA	Intergenic	Intergenic	-2971	ID=evm.model.Herato1904.250-E1;Parent=evm.model.Herato1904.250								
2559	Herato1505	1493008	1493774	+	0	NA	Intergenic	Intergenic	3767	ID=evm.model.Herato1505.163-E4;Parent=evm.model.Herato1505.163								
4796	Herato1603	3362710	3363080	+	0	NA	promoter-TSS (ID=evm.model.Herato1603.89-E7;Parent=evm.model.Herato1603.89)	-promoter-TSS (ID=evm.model.Herato1603.89-E7;Parent=evm.model.Herato1603.89)	-176	ID=evm.model.Herato1603.89.1-E6;Parent=evm.model.Herato1603.89.1								
4133	Herato0204	1327531	1327842	+	0	NA	Intergenic	Intergenic	10326	ID=evm.model.Herato0204.50-E4;Parent=evm.model.Herato0204.50								
3199	Herato1202	11965472	11965705	+	0	NA	Intergenic	Intergenic	9170	ID=evm.model.Herato1202.463-E12;Parent=evm.model.Herato1202.463								
5801	Herato0401	1987320	1988065	+	0	NA	Intergenic	Intergenic	-8830	ID=evm.model.Herato0401.49-E9;Parent=evm.model.Herato0401.49								
4669	Herato1601	2460246	2460647	+	0	NA	Intergenic	Intergenic	-32574	ID=evm.model.Herato1601.55-E1;Parent=evm.model.Herato1601.55								
5287	Herato1703	598116	598521	+	0	NA	Intergenic	Intergenic	2594	ID=evm.model.Herato1703.4-E8;Parent=evm.model.Herato1703.4								
60	Herato0601	757649	758053	+	0	NA	Intergenic	Intergenic	25689	ID=evm.model.Herato0601.9-E8;Parent=evm.model.Herato0601.9								
1245	Herato0801	5436347	5436589	+	0	NA	Intergenic	Intergenic	-13893	ID=evm.model.Herato0801.124.5-E1;Parent=evm.model.Herato0801.124.5								
1400	Herato0101	13586019	13586737	+	0	NA	promoter-TSS (ID=evm.model.Herato0101.482-E1;Parent=evm.model.Herato0101.482)	-promoter-TSS (ID=evm.model.Herato0101.482-E1;Parent=evm.model.Herato0101.482)	-99	ID=evm.model.Herato0101.482-E1;Parent=evm.model.Herato0101.482								
1067	Herato1202	450327	450683	+	0	NA	Intergenic	Intergenic	9637	ID=evm.model.Herato1202.25-E7;Parent=evm.model.Herato1202.25								
691	Herato0101	17831924	17832705	+	0	NA	Intergenic	Intergenic	10146	ID=evm.model.Herato0101.704-E3;Parent=evm.model.Herato0101.704								
2615	Herato0419	1604535	1604774	+	0	NA	Intergenic	Intergenic	2248	ID=evm.model.Herato0419.59-E3;Parent=evm.model.Herato0419.59								
5587	Herato0101	7933628	7935202	+	0	NA	Intergenic	Intergenic	7890	ID=evm.model.Herato0101.239-E13;Parent=evm.model.Herato0101.239								
5173	Herato2001	5078366	5078941	+	0	NA	Intergenic	Intergenic	4268	ID=evm.model.Herato2001.171-E3;Parent=evm.model.Herato2001.171								
1676	Herato0101	14625194	14625390	+	0	NA	Intergenic	Intergenic	6565	ID=evm.model.Herato0101.518-E4;Parent=evm.model.Herato0101.518								
1388	Herato1701	1545202	1545716	+	0	NA	Intergenic	Intergenic	11458	ID=evm.model.Herato1701.53-E7;Parent=evm.model.Herato1701.53								
3134	Herato1202	9064712	9065010	+	0	NA	Intergenic	Intergenic	6202	ID=evm.model.Herato1202.364-E17;Parent=evm.model.Herato1202.364								
346	Herato0310	4733012	4733189	+	0	NA	Intergenic	Intergenic	-2965	ID=evm.model.Herato0310.120-E5;Parent=evm.model.Herato0310.120								
5245	Herato2001	18078928	18079461	+	0	NA	Intergenic	Intergenic	-1508	ID=evm.model.Herato2001.699-E1;Parent=evm.model.Herato2001.699								
3085	Herato1605	251910	252369	+	0	NA	Intergenic	Intergenic	1390	ID=evm.model.Herato1605.18-E4;Parent=evm.model.Herato1605.18								
5453	Herato2001	16801921	16802091	+	0	NA	Intergenic	Intergenic	3717	ID=evm.model.Herato2001.650-E2;Parent=evm.model.Herato2001.650								
3171	Herato1605	3044244	3044508	+	0	NA	TTS (ID=evm.model.Herato1605.100-E2;Parent=evm.model.Herato1605.100)	-TTS (ID=evm.model.Herato1605.100-E2;Parent=evm.model.Herato1605.100)	1051	ID=evm.model.Herato1605.100-E2;Parent=evm.model.Herato1605.100								
427	Herato0606	7961820	7962061	+	0	NA	Intergenic	Intergenic	46406	ID=evm.model.Herato0606.263-E9;Parent=evm.model.Herato0606.263								
5121	Herato0503	1331219	1331688	+	0	NA	TTS (ID=evm.model.Herato0503.43-E4;Parent=evm.model.Herato0503.43)	-TTS (ID=evm.model.Herato0503.43-E4;Parent=evm.model.Herato0503.43)	1192	ID=evm.model.Herato0503.43-E4;Parent=evm.model.Herato0503.43								
4735	Herato1705	1198166	1198966	+	0	NA	promoter-TSS (ID=evm.model.Herato1705.13-E2;Parent=evm.model.Herato1705.13)	-promoter-TSS (ID=evm.model.Herato1705.13-E2;Parent=evm.model.Herato1705.13)	-846	ID=evm.model.Herato1705.13-E2;Parent=evm.model.Herato1705.13								
82	Herato0601	1283840	1284264	+	0	NA	Intergenic	Intergenic	9900	ID=evm.model.Herato0601.15-E1;Parent=evm.model.Herato0601.15								
3464	Herato1301	1115648	1115912	+	0	NA	Intergenic	Intergenic	-22124	ID=evm.model.Herato1301.33.1-E1;Parent=evm.model.Herato1301.33.1								
2202	Herato1005	3638660	3638929	+	0	NA	Intergenic	Intergenic	4547	ID=evm.model.Herato1005.183-E9;Parent=evm.model.Herato1005.183								
650	Herato0701	4157261	4157480	+	0	NA	Intergenic	Intergenic	4732	ID=evm.model.Herato0701.198.2-E1;Parent=evm.model.Herato0701.198.2								
4635	Herato0503	6813806	6814015	+	0	NA	promoter-TSS (ID=evm.model.Herato0503.240-E7;Parent=evm.model.Herato0503.240)	-promoter-TSS (ID=evm.model.Herato0503.240-E7;Parent=evm.model.Herato0503.240)	114	ID=evm.model.Herato0503.240-E6;Parent=evm.model.Herato0503.240								
1154	Herato1603	554680	555984	+	0	NA	Intergenic	Intergenic	-3023	ID=evm.model.Herato1603.9-E2;Parent=evm.model.Herato1603.9								
895	Herato0701	10804676	10804922	+	0	NA	Intergenic	Intergenic	-7064	ID=evm.model.Herato0701.454.1-E2;Parent=evm.model.Herato0701.454.1								
1763	Herato0904	263511	264214	+	0	NA	promoter-TSS (ID=evm.model.Herato0904.21-E2;Parent=evm.model.Herato0904.21)	-promoter-TSS (ID=evm.model.Herato0904.21-E2;Parent=evm.model.Herato0904.21)	-53	ID=evm.model.Herato0904.21-E2;Parent=evm.model.Herato0904.21								
4499	Herato0503	928835	929065	+	0	NA	promoter-TSS (ID=evm.model.Herato0503.28-E11;Parent=evm.model.Herato0503.28)	-promoter-TSS (ID=evm.model.Herato0503.28-E11;Parent=evm.model.Herato0503.28)	327	ID=evm.model.Herato0503.28.3-E9;Parent=evm.model.Herato0503.28.3								
5237	Herato0405	1248155	1248552	+	0	NA	Intergenic	Intergenic	2800	ID=evm.model.Herato0405.40.1-E2;Parent=evm.model.Herato0405.40.1								
69	Herato0601	953105	953377	+	0	NA	Intergenic	Intergenic	-47320	ID=evm.model.Herato0601.10-E1;Parent=evm.model.Herato0601.10								
4299	Herato1901	3140509	3140872	+	0	NA	Intergenic	Intergenic	-2893	ID=evm.model.Herato1901.105-E3;Parent=evm.model.Herato1901.105								
1910	Herato1301	12621343	12621573	+	0	NA	Intergenic	Intergenic	-14056	ID=evm.model.Herato1301.488-E1;Parent=evm.model.Herato1301.488								
2762	Herato0503	2931027	2932430	+	0	NA	Intergenic	Intergenic	5217	ID=evm.model.Herato0503.111-E1;Parent=evm.model.Herato0503.111								
3076	Herato1603	4031968	4032485	+	0	NA	promoter-TSS (ID=evm.model.Herato1603.122-E2;Parent=evm.model.Herato1603.122)	-promoter-TSS (ID=evm.model.Herato1603.122-E2;Parent=evm.model.Herato1603.122)	178	ID=evm.model.Herato1603.122-E1;Parent=evm.model.Herato1603.122								
224	Herato0606	2431514	2431901	+	0	NA	Intergenic	Intergenic	-2507	ID=evm.model.Herato0606.77-E1;Parent=evm.model.Herato0606.77								
3608	Herato2101	2819661	2820069	+	0	NA	Intergenic	Intergenic	-7949	ID=evm.model.Herato2101.107-E1;Parent=evm.model.Herato2101.107								
3402	Herato1202	18833260	18833677	+	0	NA	Intergenic	Intergenic	10057	ID=evm.model.Herato1202.761-E4;Parent=evm.model.Herato1202.761								
3264	Herato1805	2447987	2448244	+	0	NA	Intergenic	Intergenic	-138039	ID=evm.model.Herato1805.85-E1;Parent=evm.model.Herato1805.85								
2711	Herato1507	4878887	4879809	+	0	NA	TTS (ID=evm.model.Herato1507.164-E2;Parent=evm.model.Herato1507.164)	-TTS (ID=evm.model.Herato1507.164-E2;Parent=evm.model.Herato1507.164)	318	ID=evm.model.Herato1507.164-E2;Parent=evm.model.Herato1507.164								
3501	Herato1703	966213	966550	+	0	NA	Intergenic	Intergenic	-14712	ID=evm.model.Herato1703.16-E2;Parent=evm.model.Herato1703.16								
1982	Herato1003	2865057	2865944	+	0	NA	promoter-TSS (ID=evm.model.Herato1003.98-E32;Parent=evm.model.Herato1003.98)	-promoter-TSS (ID=evm.model.Herato1003.98-E32;Parent=evm.model.Herato1003.98)	-319	ID=evm.model.Herato1003.98-E32;Parent=evm.model.Herato1003.98								
5226	Herato0310	7040770	7041225	+	0	NA	Intergenic	Intergenic	-5743	ID=evm.model.Herato0310.171-E1;Parent=evm.model.Herato0310.171								
2393	Herato1007	4662022	4662232	+	0	NA	promoter-TSS (ID=evm.model.Herato1007.186-E2;Parent=evm.model.Herato1007.186)	-promoter-TSS (ID=evm.model.Herato1007.186-E2;Parent=evm.model.Herato1007.186)	-621	ID=evm.model.Herato1007.186-E2;Parent=evm.model.Herato1007.186								
