PeakID (cmd=annotatePeaks.pl development_D1_p05FC1_shared_D1up_eratoCoords.bed /home/rpapa/sbelleghem/share/REF/H_erato_dem/Herato_final.fasta -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_erato_demophoon_v1.gff3 -annStats development_D1_p05FC1_shared_D1up_eratoCoords_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
669	Herato1904	5720884	5721576	+	0	NA	Intergenic	Intergenic	15842	ID=evm.model.Herato1904.210-E2;Parent=evm.model.Herato1904.210								
282	Herato1202	2080719	2080971	+	0	NA	Intergenic	Intergenic	-9745	ID=evm.model.Herato1202.72-E3;Parent=evm.model.Herato1202.72								
420	Herato1408	737093	738067	+	0	NA	Intergenic	Intergenic	-1833	ID=evm.model.Herato1408.26-E2;Parent=evm.model.Herato1408.26								
121	Herato0801	6964670	6964982	+	0	NA	promoter-TSS (ID=evm.model.Herato0801.208-E2;Parent=evm.model.Herato0801.208)	-promoter-TSS (ID=evm.model.Herato0801.208-E2;Parent=evm.model.Herato0801.208)	-381	ID=evm.model.Herato0801.208.1-E2;Parent=evm.model.Herato0801.208.1								
702	Herato2001	879264	879535	+	0	NA	Intergenic	Intergenic	-53323	ID=evm.model.Herato2001.18.1.1-E1;Parent=evm.model.Herato2001.18.1.1								
639	Herato1901	2041206	2041779	+	0	NA	Intergenic	Intergenic	-7042	ID=evm.model.Herato1901.57-E1;Parent=evm.model.Herato1901.57								
344	Herato1202	19220436	19220632	+	0	NA	Intergenic	Intergenic	-4749	ID=evm.model.Herato1202.776-E19;Parent=evm.model.Herato1202.776								
487	Herato1605	133971	134550	+	0	NA	Intergenic	Intergenic	-2501	ID=evm.model.Herato1605.8-E1;Parent=evm.model.Herato1605.8								
494	Herato1605	2479063	2480105	+	0	NA	promoter-TSS (ID=evm.model.Herato1605.85-E2;Parent=evm.model.Herato1605.85)	-promoter-TSS (ID=evm.model.Herato1605.85-E2;Parent=evm.model.Herato1605.85)	-753	ID=evm.model.Herato1605.85-E2;Parent=evm.model.Herato1605.85								
238	Herato1108	5952751	5953244	+	0	NA	Intergenic	Intergenic	-2548	ID=evm.model.Herato1108.249-E10;Parent=evm.model.Herato1108.249								
873	Herato0503	7861288	7862004	+	0	NA	Intergenic	Intergenic	7186	ID=evm.model.Herato0503.297-E3;Parent=evm.model.Herato0503.297								
636	Herato1807	4238348	4239110	+	0	NA	Intergenic	Intergenic	14569	ID=evm.model.Herato1807.90-E1;Parent=evm.model.Herato1807.90								
577	Herato1805	2077312	2077754	+	0	NA	Intergenic	Intergenic	-40973	ID=evm.model.Herato1805.82-E1;Parent=evm.model.Herato1805.82								
253	Herato1108	9821443	9821723	+	0	NA	Intergenic	Intergenic	-3456	ID=evm.model.Herato1108.432-E1;Parent=evm.model.Herato1108.432								
561	Herato1801	3817874	3818856	+	0	NA	Intergenic	Intergenic	15454	ID=evm.model.Herato1801.132-E6;Parent=evm.model.Herato1801.132								
448	Herato1505	2807516	2807777	+	0	NA	Intergenic	Intergenic	5418	ID=evm.model.Herato1505.118-E5;Parent=evm.model.Herato1505.118								
209	Herato1007	2049961	2050263	+	0	NA	Intergenic	Intergenic	2656	ID=evm.model.Herato1007.86.3-E2;Parent=evm.model.Herato1007.86.3								
216	Herato1007	2773610	2774415	+	0	NA	Intergenic	Intergenic	4687	ID=evm.model.Herato1007.96-E3;Parent=evm.model.Herato1007.96								
357	Herato1301	2953972	2954683	+	0	NA	Intergenic	Intergenic	5897	ID=evm.model.Herato1301.75-E1;Parent=evm.model.Herato1301.75								
117	Herato0801	4718321	4718612	+	0	NA	Intergenic	Intergenic	9353	ID=evm.model.Herato0801.104-E7;Parent=evm.model.Herato0801.104								
852	Herato0503	573486	574116	+	0	NA	promoter-TSS (ID=evm.model.Herato0503.20-E9;Parent=evm.model.Herato0503.20)	-promoter-TSS (ID=evm.model.Herato0503.20-E9;Parent=evm.model.Herato0503.20)	-667	ID=evm.model.Herato0503.20-E9;Parent=evm.model.Herato0503.20								
643	Herato1904	549005	549276	+	0	NA	Intergenic	Intergenic	-10403	ID=evm.model.Herato1904.20-E2;Parent=evm.model.Herato1904.20								
63	Herato0701	8049943	8050278	+	0	NA	Intergenic	Intergenic	-42594	ID=evm.model.Herato0701.362.2-E1;Parent=evm.model.Herato0701.362.2								
455	Herato1507	3531414	3531663	+	0	NA	TTS (ID=evm.model.Herato1507.130-E4;Parent=evm.model.Herato1507.130)	-TTS (ID=evm.model.Herato1507.130-E4;Parent=evm.model.Herato1507.130)	152	ID=evm.model.Herato1507.130-E5;Parent=evm.model.Herato1507.130								
600	Herato1805	5873436	5873921	+	0	NA	Intergenic	Intergenic	-19012	ID=evm.model.Herato1805.158-E1;Parent=evm.model.Herato1805.158								
80	Herato0701	9834668	9835398	+	0	NA	Intergenic	Intergenic	12548	ID=evm.model.Herato0701.403-E4;Parent=evm.model.Herato0701.403								
336	Herato1202	16466114	16466449	+	0	NA	Intergenic	Intergenic	-4390	ID=evm.model.Herato1202.656-E2;Parent=evm.model.Herato1202.656								
457	Herato1507	5084440	5085636	+	0	NA	promoter-TSS (ID=evm.model.Herato1507.175-E9;Parent=evm.model.Herato1507.175)	-promoter-TSS (ID=evm.model.Herato1507.175-E9;Parent=evm.model.Herato1507.175)	236	ID=evm.model.Herato1507.175.2-E7;Parent=evm.model.Herato1507.175.2								
821	Herato0310	5522689	5523117	+	0	NA	Intergenic	Intergenic	-35390	ID=evm.model.Herato0310.130-E1;Parent=evm.model.Herato0310.130								
179	Herato1003	7205310	7206459	+	0	NA	Intergenic	Intergenic	-7754	ID=evm.model.Herato1003.262-E1;Parent=evm.model.Herato1003.262								
696	Herato1910	3149674	3150951	+	0	NA	Intergenic	Intergenic	-8160	ID=evm.model.Herato1910.157-E1;Parent=evm.model.Herato1910.157								
383	Herato1301	14375808	14376949	+	0	NA	Intergenic	Intergenic	-21064	ID=evm.model.Herato1301.538-E1;Parent=evm.model.Herato1301.538								
297	Herato1202	3820768	3822817	+	0	NA	Intergenic	Intergenic	6623	ID=evm.model.Herato1202.136.1-E1;Parent=evm.model.Herato1202.136.1								
713	Herato2001	3849196	3849629	+	0	NA	Intergenic	Intergenic	-4224	ID=evm.model.Herato2001.129.1-E1;Parent=evm.model.Herato2001.129.1								
676	Herato1904	6885828	6886044	+	0	NA	Intergenic	Intergenic	-1785	ID=evm.model.Herato1904.248-E2;Parent=evm.model.Herato1904.248								
277	Herato0101	19044032	19044346	+	0	NA	Intergenic	Intergenic	7056	ID=evm.model.Herato0101.757-E4;Parent=evm.model.Herato0101.757								
92	Herato0701	12391010	12391247	+	0	NA	Intergenic	Intergenic	-1557	ID=evm.model.Herato0701.583-E1;Parent=evm.model.Herato0701.583								
879	Herato0508	234876	235054	+	0	NA	Intergenic	Intergenic	-23587	ID=evm.model.Herato0508.4-E1;Parent=evm.model.Herato0508.4								
10	Herato0101	8665453	8666100	+	0	NA	Intergenic	Intergenic	-9466	ID=evm.model.Herato0101.259-E2;Parent=evm.model.Herato0101.259								
550	Herato1801	1585940	1587193	+	0	NA	Intergenic	Intergenic	12753	ID=evm.model.Herato1801.77-E3;Parent=evm.model.Herato1801.77								
505	Herato0211	639398	639788	+	0	NA	Intergenic	Intergenic	-8708	ID=evm.model.Herato0211.32-E21;Parent=evm.model.Herato0211.32								
670	Herato1904	5777722	5777959	+	0	NA	Intergenic	Intergenic	72452	ID=evm.model.Herato1904.210-E2;Parent=evm.model.Herato1904.210								
419	Herato1408	655900	656060	+	0	NA	Intergenic	Intergenic	-2925	ID=evm.model.Herato1408.26-E1;Parent=evm.model.Herato1408.26								
837	Herato0401	1705573	1706015	+	0	NA	Intergenic	Intergenic	6680	ID=evm.model.Herato0401.42-E2;Parent=evm.model.Herato0401.42								
133	Herato0821	2292378	2292748	+	0	NA	promoter-TSS (ID=evm.model.Herato0821.84-E8;Parent=evm.model.Herato0821.84)	-promoter-TSS (ID=evm.model.Herato0821.84-E8;Parent=evm.model.Herato0821.84)	-941	ID=evm.model.Herato0821.84-E8;Parent=evm.model.Herato0821.84								
290	Herato1202	3399401	3399838	+	0	NA	Intergenic	Intergenic	-3156	ID=evm.model.Herato1202.116.3-E3;Parent=evm.model.Herato1202.116.3								
625	Herato1807	2471933	2473897	+	0	NA	Intergenic	Intergenic	6364	ID=evm.model.Herato1807.48.1-E3;Parent=evm.model.Herato1807.48.1								
592	Herato1805	3933704	3933976	+	0	NA	Intergenic	Intergenic	-53932	ID=evm.model.Herato1805.105-E1;Parent=evm.model.Herato1805.105								
149	Herato0101	14561936	14562276	+	0	NA	Intergenic	Intergenic	-2448	ID=evm.model.Herato0101.517-E1;Parent=evm.model.Herato0101.517								
123	Herato0101	12983690	12984079	+	0	NA	TTS (ID=evm.model.Herato0101.439-E1;Parent=evm.model.Herato0101.439)	-TTS (ID=evm.model.Herato0101.439-E1;Parent=evm.model.Herato0101.439)	919	ID=evm.model.Herato0101.439-E1;Parent=evm.model.Herato0101.439								
304	Herato1202	5389982	5390801	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.215-E6;Parent=evm.model.Herato1202.215)	-promoter-TSS (ID=evm.model.Herato1202.215-E6;Parent=evm.model.Herato1202.215)	420	ID=evm.model.Herato1202.215.2-E5;Parent=evm.model.Herato1202.215.2								
712	Herato2001	3284320	3285071	+	0	NA	Intergenic	Intergenic	-2889	ID=evm.model.Herato2001.92-E1;Parent=evm.model.Herato2001.92								
631	Herato1807	3188193	3188490	+	0	NA	Intergenic	Intergenic	41893	ID=evm.model.Herato1807.62-E2;Parent=evm.model.Herato1807.62								
547	Herato1708	628914	629284	+	0	NA	Intergenic	Intergenic	2858	ID=evm.model.Herato1708.39-E1;Parent=evm.model.Herato1708.39								
210	Herato1007	2453435	2454059	+	0	NA	Intergenic	Intergenic	101908	ID=novel_model_133-E1;Parent=novel_model_133								
406	Herato1301	19562503	19562721	+	0	NA	Intergenic	Intergenic	-98204	ID=evm.model.Herato1301.673-E1;Parent=evm.model.Herato1301.673								
258	Herato1108	10677268	10678267	+	0	NA	promoter-TSS (ID=evm.model.Herato1108.466.1-E10;Parent=evm.model.Herato1108.466.1)	-promoter-TSS (ID=evm.model.Herato1108.466.1-E10;Parent=evm.model.Herato1108.466.1)	-408	ID=evm.model.Herato1108.466.1-E10;Parent=evm.model.Herato1108.466.1								
396	Herato1301	18302825	18303248	+	0	NA	Intergenic	Intergenic	35659	ID=evm.model.Herato1301.631-E15;Parent=evm.model.Herato1301.631								
482	Herato1603	3034644	3034900	+	0	NA	Intergenic	Intergenic	-4129	ID=evm.model.Herato1603.85-E1;Parent=evm.model.Herato1603.85								
173	Herato1003	5327322	5328484	+	0	NA	TTS (ID=evm.model.Herato1003.173-E6;Parent=evm.model.Herato1003.173)	-TTS (ID=evm.model.Herato1003.173-E6;Parent=evm.model.Herato1003.173)	-1037	ID=evm.model.Herato1003.173.1-E5;Parent=evm.model.Herato1003.173.1								
530	Herato1701	8255450	8255895	+	0	NA	Intergenic	Intergenic	24665	ID=evm.model.Herato1701.252-E11;Parent=evm.model.Herato1701.252								
56	Herato0701	4599069	4600976	+	0	NA	Intergenic	Intergenic	5580	ID=evm.model.Herato0701.219-E2;Parent=evm.model.Herato0701.219								
499	Herato1605	4288392	4288859	+	0	NA	Intergenic	Intergenic	-18102	ID=evm.model.Herato1605.127.1-E1;Parent=evm.model.Herato1605.127.1								
66	Herato0701	8097270	8097626	+	0	NA	Intergenic	Intergenic	-13178	ID=novel_model_76-E1;Parent=novel_model_76								
19	Herato0606	3876093	3876479	+	0	NA	Intergenic	Intergenic	-6023	ID=evm.model.Herato0606.119-E1;Parent=evm.model.Herato0606.119								
54	Herato0701	4054569	4055467	+	0	NA	Intergenic	Intergenic	-3520	ID=evm.model.Herato0701.189-E1;Parent=evm.model.Herato0701.189								
365	Herato1301	5474830	5476054	+	0	NA	promoter-TSS (ID=evm.model.Herato1301.194-E8;Parent=evm.model.Herato1301.194)	-promoter-TSS (ID=evm.model.Herato1301.194-E8;Parent=evm.model.Herato1301.194)	-482	ID=evm.model.Herato1301.194.2-E8;Parent=evm.model.Herato1301.194.2								
763	Herato2101	2736575	2736856	+	0	NA	Intergenic	Intergenic	-8499	ID=evm.model.Herato2101.101.3-E1;Parent=evm.model.Herato2101.101.3								
306	Herato0101	19840940	19841339	+	0	NA	TTS (ID=evm.model.Herato0101.767-E1;Parent=evm.model.Herato0101.767)	-TTS (ID=evm.model.Herato0101.767-E1;Parent=evm.model.Herato0101.767)	608	ID=evm.model.Herato0101.767-E1;Parent=evm.model.Herato0101.767								
70	Herato0701	8389438	8390464	+	0	NA	Intergenic	Intergenic	5298	ID=evm.model.Herato0701.370-E1;Parent=evm.model.Herato0701.370								
470	Herato1507	9148527	9148786	+	0	NA	Intergenic	Intergenic	-135154	ID=evm.model.Herato1507.316-E1;Parent=evm.model.Herato1507.316								
839	Herato0401	1718288	1718748	+	0	NA	Intergenic	Intergenic	-1775	ID=evm.model.Herato0401.70-E1;Parent=evm.model.Herato0401.70								
793	Herato2101	11052732	11053106	+	0	NA	Intergenic	Intergenic	12119	ID=evm.model.Herato2101.383-E1;Parent=evm.model.Herato2101.383								
166	Herato0101	15526983	15527195	+	0	NA	Intergenic	Intergenic	10803	ID=evm.model.Herato0101.572-E2;Parent=evm.model.Herato0101.572								
88	Herato0701	10922849	10923351	+	0	NA	Intergenic	Intergenic	1580	ID=evm.model.Herato0701.467-E1;Parent=evm.model.Herato0701.467								
141	Herato0901	3755816	3756686	+	0	NA	Intergenic	Intergenic	11148	ID=evm.model.Herato0901.93-E2;Parent=evm.model.Herato0901.93								
30	Herato0101	9406057	9406370	+	0	NA	Intergenic	Intergenic	6198	ID=evm.model.Herato0101.284-E3;Parent=evm.model.Herato0101.284								
654	Herato1904	2517732	2517986	+	0	NA	TTS (ID=evm.model.Herato1904.87-E1;Parent=evm.model.Herato1904.87)	-TTS (ID=evm.model.Herato1904.87-E1;Parent=evm.model.Herato1904.87)	109	ID=evm.model.Herato1904.87-E1;Parent=evm.model.Herato1904.87								
570	Herato1805	404370	404967	+	0	NA	promoter-TSS (ID=evm.model.Herato1805.23-E14;Parent=evm.model.Herato1805.23)	-promoter-TSS (ID=evm.model.Herato1805.23-E14;Parent=evm.model.Herato1805.23)	-177	ID=evm.model.Herato1805.23.3-E14;Parent=evm.model.Herato1805.23.3								
403	Herato1301	19488755	19489039	+	0	NA	Intergenic	Intergenic	-135548	ID=evm.model.Herato1301.671-E1;Parent=evm.model.Herato1301.671								
252	Herato1108	9691293	9691600	+	0	NA	Intergenic	Intergenic	-1098	ID=evm.model.Herato1108.425-E1;Parent=evm.model.Herato1108.425								
466	Herato1507	7788149	7788623	+	0	NA	Intergenic	Intergenic	-1432	ID=evm.model.Herato1507.274-E1;Parent=evm.model.Herato1507.274								
156	Herato1001	4517867	4518044	+	0	NA	Intergenic	Intergenic	-8882	ID=evm.model.Herato1001.152-E1;Parent=evm.model.Herato1001.152								
134	Herato0821	3259336	3259875	+	0	NA	Intergenic	Intergenic	7215	ID=evm.model.Herato0821.128-E1;Parent=evm.model.Herato0821.128								
75	Herato0701	8763396	8764352	+	0	NA	Intergenic	Intergenic	-11571	ID=evm.model.Herato0701.374.1-E1;Parent=evm.model.Herato0701.374.1								
283	Herato1202	2089260	2089678	+	0	NA	Intergenic	Intergenic	-1121	ID=evm.model.Herato1202.72-E3;Parent=evm.model.Herato1202.72								
618	Herato1807	850264	852017	+	0	NA	Intergenic	Intergenic	-9087	ID=evm.model.Herato1807.14-E2;Parent=evm.model.Herato1807.14								
848	Herato0411	3534688	3535021	+	0	NA	Intergenic	Intergenic	-2525	ID=evm.model.Herato0411.73-E1;Parent=evm.model.Herato0411.73								
655	Herato1904	2573344	2574027	+	0	NA	Intergenic	Intergenic	-55717	ID=evm.model.Herato1904.87-E1;Parent=evm.model.Herato1904.87								
59	Herato0701	5762322	5762458	+	0	NA	Intergenic	Intergenic	6043	ID=evm.model.Herato0701.268-E1;Parent=evm.model.Herato0701.268								
421	Herato1408	773623	774818	+	0	NA	Intergenic	Intergenic	34343	ID=evm.model.Herato1408.26-E3;Parent=evm.model.Herato1408.26								
450	Herato1505	3032042	3032774	+	0	NA	Intergenic	Intergenic	-12324	ID=evm.model.Herato1505.132-E1;Parent=evm.model.Herato1505.132								
271	Herato1108	13561244	13562406	+	0	NA	Intergenic	Intergenic	-5621	ID=evm.model.Herato1108.573.1-E1;Parent=evm.model.Herato1108.573.1								
703	Herato2001	1306834	1307761	+	0	NA	Intergenic	Intergenic	13235	ID=evm.model.Herato2001.22.1-E3;Parent=evm.model.Herato2001.22.1								
491	Herato1605	1209480	1210644	+	0	NA	Intergenic	Intergenic	1235	ID=evm.model.Herato1605.171-E2;Parent=evm.model.Herato1605.171								
864	Herato0101	7401296	7402329	+	0	NA	promoter-TSS (ID=evm.model.Herato0101.228-E2;Parent=evm.model.Herato0101.228)	-promoter-TSS (ID=evm.model.Herato0101.228-E2;Parent=evm.model.Herato0101.228)	46	ID=evm.model.Herato0101.228-E2;Parent=evm.model.Herato0101.228								
219	Herato1007	3384581	3385040	+	0	NA	Intergenic	Intergenic	7942	ID=evm.model.Herato1007.127.1-E1;Parent=evm.model.Herato1007.127.1								
318	Herato1202	11612175	11612926	+	0	NA	Intergenic	Intergenic	-18035	ID=evm.model.Herato1202.454-E1;Parent=evm.model.Herato1202.454								
13	Herato0101	8839193	8839549	+	0	NA	Intergenic	Intergenic	13138	ID=evm.model.Herato0101.263-E2;Parent=evm.model.Herato0101.263								
799	Herato2101	11899624	11900934	+	0	NA	Intergenic	Intergenic	4774	ID=evm.model.Herato2101.397-E1;Parent=evm.model.Herato2101.397								
105	Herato0701	16608295	16608454	+	0	NA	Intergenic	Intergenic	2769	ID=evm.model.Herato0701.702-E4;Parent=evm.model.Herato0701.702								
473	Herato1601	4451475	4451696	+	0	NA	Intergenic	Intergenic	8556	ID=evm.model.Herato1601.84-E1;Parent=evm.model.Herato1601.84								
840	Herato0401	1751191	1752433	+	0	NA	Intergenic	Intergenic	15254	ID=evm.model.Herato0401.42-E1;Parent=evm.model.Herato0401.42								
185	Herato1005	757301	757781	+	0	NA	Intergenic	Intergenic	5236	ID=evm.model.Herato1005.47.1-E6;Parent=evm.model.Herato1005.47.1								
3	Herato0601	1452433	1452767	+	0	NA	Intergenic	Intergenic	16587	ID=evm.model.Herato0601.19-E3;Parent=evm.model.Herato0601.19								
597	Herato1805	4359674	4360672	+	0	NA	Intergenic	Intergenic	-1295	ID=evm.model.Herato1805.117-E2;Parent=evm.model.Herato1805.117								
248	Herato0101	18437182	18437582	+	0	NA	Intergenic	Intergenic	-3467	ID=evm.model.Herato0101.735-E4;Parent=evm.model.Herato0101.735								
390	Herato1301	16667557	16668113	+	0	NA	Intergenic	Intergenic	4690	ID=evm.model.Herato1301.592-E2;Parent=evm.model.Herato1301.592								
146	Herato0101	14490541	14492314	+	0	NA	Intergenic	Intergenic	55896	ID=evm.model.Herato0101.515-E3;Parent=evm.model.Herato0101.515								
111	Herato0801	1870498	1872802	+	0	NA	exon (ID=evm.model.Herato0801.38-E9;Parent=evm.model.Herato0801.38, exon 1 of 1)	-exon (ID=evm.model.Herato0801.38-E9;Parent=evm.model.Herato0801.38, exon 1 of 1)	1230	ID=evm.model.Herato0801.38-E9;Parent=evm.model.Herato0801.38								
802	Herato2101	16483878	16485658	+	0	NA	Intergenic	Intergenic	2640	ID=evm.model.Herato2101.508-E2;Parent=evm.model.Herato2101.508								
38	Herato0101	10115181	10115645	+	0	NA	Intergenic	Intergenic	2995	ID=evm.model.Herato0101.291.5-E2;Parent=evm.model.Herato0101.291.5								
356	Herato1301	2457964	2458277	+	0	NA	Intergenic	Intergenic	3045	ID=evm.model.Herato1301.60-E2;Parent=evm.model.Herato1301.60								
408	Herato1301	20062820	20063300	+	0	NA	Intergenic	Intergenic	5521	ID=evm.model.Herato1301.681-E2;Parent=evm.model.Herato1301.681								
4	Herato0601	1562558	1563021	+	0	NA	Intergenic	Intergenic	2962	ID=evm.model.Herato0601.20-E1;Parent=evm.model.Herato0601.20								
528	Herato1701	7987648	7987863	+	0	NA	Intergenic	Intergenic	-3194	ID=evm.model.Herato1701.242-E4;Parent=evm.model.Herato1701.242								
164	Herato1001	5504903	5505725	+	0	NA	promoter-TSS (ID=evm.model.Herato1001.179-E3;Parent=evm.model.Herato1001.179)	-promoter-TSS (ID=evm.model.Herato1001.179-E3;Parent=evm.model.Herato1001.179)	-597	ID=evm.model.Herato1001.179.4-E3;Parent=evm.model.Herato1001.179.4								
807	Herato0310	1958030	1958354	+	0	NA	Intergenic	Intergenic	6760	ID=evm.model.Herato0310.44.1-E17;Parent=evm.model.Herato0310.44.1								
196	Herato1005	3123916	3124429	+	0	NA	Intergenic	Intergenic	9707	ID=evm.model.Herato1005.159-E12;Parent=evm.model.Herato1005.159								
242	Herato1108	7630625	7632070	+	0	NA	Intergenic	Intergenic	2490	ID=evm.model.Herato1108.341.3-E2;Parent=evm.model.Herato1108.341.3								
