PeakID (cmd=annotatePeaks.pl development_D1_p05FC1_shared_D1down_eratoCoords.bed /home/rpapa/sbelleghem/share/REF/H_erato_dem/Herato_final.fasta -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_erato_demophoon_v1.gff3 -annStats development_D1_p05FC1_shared_D1down_eratoCoords_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
1036	Herato2001	1723941	1725654	+	0	NA	Intergenic	Intergenic	5446	ID=evm.model.Herato2001.35.3-E2;Parent=evm.model.Herato2001.35.3								
305	Herato1005	662231	662622	+	0	NA	Intergenic	Intergenic	-1171	ID=evm.model.Herato1005.39-E2;Parent=evm.model.Herato1005.39								
1253	Herato0503	5246705	5247049	+	0	NA	Intergenic	Intergenic	-12885	ID=evm.model.Herato0503.170.1-E3;Parent=evm.model.Herato0503.170.1								
928	Herato1807	4033376	4034604	+	0	NA	Intergenic	Intergenic	7594	ID=evm.model.Herato1807.85-E1;Parent=evm.model.Herato1807.85								
1265	Herato0503	7034927	7036040	+	0	NA	Intergenic	Intergenic	-2067	ID=evm.model.Herato0503.255-E1;Parent=evm.model.Herato0503.255								
623	Herato1301	20316750	20317181	+	0	NA	Intergenic	Intergenic	-1726	ID=evm.model.Herato1301.693-E3;Parent=evm.model.Herato1301.693								
544	Herato1202	19639322	19640645	+	0	NA	Intergenic	Intergenic	-10543	ID=evm.model.Herato1202.798-E5;Parent=evm.model.Herato1202.798								
1196	Herato0403	792662	792892	+	0	NA	Intergenic	Intergenic	-40445	ID=evm.model.Herato0403.11-E1;Parent=evm.model.Herato0403.11								
1114	Herato2001	17248726	17249984	+	0	NA	Intergenic	Intergenic	-21885	ID=evm.model.Herato2001.663-E1;Parent=evm.model.Herato2001.663								
217	Herato0901	1458030	1458452	+	0	NA	promoter-TSS (ID=evm.model.Herato0901.57-E1;Parent=evm.model.Herato0901.57)	-promoter-TSS (ID=evm.model.Herato0901.57-E1;Parent=evm.model.Herato0901.57)	-104	ID=evm.model.Herato0901.57-E1;Parent=evm.model.Herato0901.57								
328	Herato1005	2380993	2381637	+	0	NA	Intergenic	Intergenic	-3937	ID=evm.model.Herato1005.116-E1;Parent=evm.model.Herato1005.116								
239	Herato0901	6058805	6059344	+	0	NA	Intergenic	Intergenic	-2082	ID=evm.model.Herato0901.200.1-E5;Parent=evm.model.Herato0901.200.1								
122	Herato0701	9102606	9103385	+	0	NA	promoter-TSS (ID=evm.model.Herato0701.383-E7;Parent=evm.model.Herato0701.383)	-promoter-TSS (ID=evm.model.Herato0701.383-E7;Parent=evm.model.Herato0701.383)	-431	ID=evm.model.Herato0701.383.3-E6;Parent=evm.model.Herato0701.383.3								
1223	Herato0503	773508	773746	+	0	NA	promoter-TSS (ID=evm.model.Herato0503.23-E2;Parent=evm.model.Herato0503.23)	-promoter-TSS (ID=evm.model.Herato0503.23-E2;Parent=evm.model.Herato0503.23)	-202	ID=evm.model.Herato0503.23.1-E2;Parent=evm.model.Herato0503.23.1								
878	Herato1805	3154617	3154964	+	0	NA	Intergenic	Intergenic	33175	ID=evm.model.Herato1805.89-E1;Parent=evm.model.Herato1805.89								
628	Herato1301	21818888	21819323	+	0	NA	Intergenic	Intergenic	33170	ID=evm.model.Herato1301.740-E1;Parent=evm.model.Herato1301.740								
158	Herato0701	15637042	15637941	+	0	NA	Intergenic	Intergenic	-11330	ID=evm.model.Herato0701.679-E1;Parent=evm.model.Herato0701.679								
269	Herato1001	1402587	1403139	+	0	NA	Intergenic	Intergenic	61584	ID=evm.model.Herato1001.51-E21;Parent=evm.model.Herato1001.51								
281	Herato1003	956985	957918	+	0	NA	Intergenic	Intergenic	-7446	ID=evm.model.Herato1003.22-E1;Parent=evm.model.Herato1003.22								
363	Herato1007	2372538	2372920	+	0	NA	Intergenic	Intergenic	20890	ID=novel_model_133-E1;Parent=novel_model_133								
46	Herato0606	3911838	3912370	+	0	NA	Intergenic	Intergenic	3275	ID=evm.model.Herato0606.121-E4;Parent=evm.model.Herato0606.121								
733	Herato0209	958954	959614	+	0	NA	Intergenic	Intergenic	-6536	ID=evm.model.Herato0209.64-E2;Parent=evm.model.Herato0209.64								
997	Herato1906	460893	461364	+	0	NA	Intergenic	Intergenic	37183	ID=evm.model.Herato1906.18-E4;Parent=evm.model.Herato1906.18								
630	Herato0204	742988	743674	+	0	NA	Intergenic	Intergenic	-92426	ID=evm.model.Herato0204.27.3-E1;Parent=evm.model.Herato0204.27.3								
36	Herato0606	3123623	3123909	+	0	NA	Intergenic	Intergenic	-29970	ID=evm.model.Herato0606.100-E1;Parent=evm.model.Herato0606.100								
748	Herato1603	3393429	3393669	+	0	NA	Intergenic	Intergenic	17813	ID=evm.model.Herato1603.89-E5;Parent=evm.model.Herato1603.89								
472	Herato1202	3463641	3463928	+	0	NA	Intergenic	Intergenic	21461	ID=evm.model.Herato1202.116.3-E1;Parent=evm.model.Herato1202.116.3								
317	Herato1005	1088870	1089417	+	0	NA	promoter-TSS (ID=evm.model.Herato1005.69-E1;Parent=evm.model.Herato1005.69)	-promoter-TSS (ID=evm.model.Herato1005.69-E1;Parent=evm.model.Herato1005.69)	65	ID=evm.model.Herato1005.69-E1;Parent=evm.model.Herato1005.69								
608	Herato1301	17618217	17619357	+	0	NA	Intergenic	Intergenic	11910	ID=evm.model.Herato1301.621-E16;Parent=evm.model.Herato1301.621								
711	Herato1507	8052849	8053070	+	0	NA	Intergenic	Intergenic	23868	ID=evm.model.Herato1507.285-E9;Parent=evm.model.Herato1507.285								
132	Herato0701	9751069	9752023	+	0	NA	Intergenic	Intergenic	-5970	ID=evm.model.Herato0701.401.2-E1;Parent=evm.model.Herato0701.401.2								
1254	Herato0503	5258189	5258536	+	0	NA	Intergenic	Intergenic	22445	ID=evm.model.Herato0503.171-E3;Parent=evm.model.Herato0503.171								
1234	Herato0503	3313220	3313671	+	0	NA	Intergenic	Intergenic	12157	ID=evm.model.Herato0503.116-E2;Parent=evm.model.Herato0503.116								
892	Herato1805	5831546	5831864	+	0	NA	Intergenic	Intergenic	-60985	ID=evm.model.Herato1805.158-E1;Parent=evm.model.Herato1805.158								
546	Herato1202	19667578	19667991	+	0	NA	Intergenic	Intergenic	16973	ID=evm.model.Herato1202.798-E6;Parent=evm.model.Herato1202.798								
537	Herato1202	18713355	18713592	+	0	NA	Intergenic	Intergenic	-1387	ID=evm.model.Herato1202.757.1-E3;Parent=evm.model.Herato1202.757.1								
522	Herato1202	15602243	15602687	+	0	NA	Intergenic	Intergenic	-7597	ID=evm.model.Herato1202.604-E1;Parent=evm.model.Herato1202.604								
125	Herato0701	9524470	9525119	+	0	NA	Intergenic	Intergenic	-14309	ID=evm.model.Herato0701.397-E1;Parent=evm.model.Herato0701.397								
1018	Herato1910	1287903	1288108	+	0	NA	promoter-TSS (ID=evm.model.Herato1910.92-E2;Parent=evm.model.Herato1910.92)	-promoter-TSS (ID=evm.model.Herato1910.92-E2;Parent=evm.model.Herato1910.92)	108	ID=evm.model.Herato1910.92-E1;Parent=evm.model.Herato1910.92								
44	Herato0606	3878040	3878801	+	0	NA	Intergenic	Intergenic	-8157	ID=evm.model.Herato0606.119-E1;Parent=evm.model.Herato0606.119								
1125	Herato2101	3990035	3991170	+	0	NA	promoter-TSS (ID=evm.model.Herato2101.128-E3;Parent=evm.model.Herato2101.128)	-promoter-TSS (ID=evm.model.Herato2101.128-E3;Parent=evm.model.Herato2101.128)	-473	ID=evm.model.Herato2101.128.2-E3;Parent=evm.model.Herato2101.128.2								
1007	Herato1908	1168143	1168786	+	0	NA	exon (ID=evm.model.Herato1908.36.1-E1;Parent=evm.model.Herato1908.36.1, exon 1 of 1)	-exon (ID=evm.model.Herato1908.36.1-E1;Parent=evm.model.Herato1908.36.1, exon 1 of 1)	564	ID=evm.model.Herato1908.36.1-E1;Parent=evm.model.Herato1908.36.1								
667	Herato1411	4730868	4731324	+	0	NA	Intergenic	Intergenic	-10333	ID=evm.model.Herato1411.182-E2;Parent=evm.model.Herato1411.182								
741	Herato1603	2176269	2176530	+	0	NA	Intergenic	Intergenic	-9887	ID=evm.model.Herato1603.62-E1;Parent=evm.model.Herato1603.62								
1188	Herato0401	971734	972099	+	0	NA	TTS (ID=evm.model.Herato0401.16-E1;Parent=evm.model.Herato0401.16)	-TTS (ID=evm.model.Herato0401.16-E1;Parent=evm.model.Herato0401.16)	957	ID=evm.model.Herato0401.16-E1;Parent=evm.model.Herato0401.16								
1186	Herato0310	9534573	9535373	+	0	NA	Intergenic	Intergenic	-2646	ID=evm.model.Herato0310.291-E1;Parent=evm.model.Herato0310.291								
998	Herato1906	809529	809947	+	0	NA	Intergenic	Intergenic	6353	ID=evm.model.Herato1906.27-E15;Parent=evm.model.Herato1906.27								
714	Herato1507	9625642	9625969	+	0	NA	Intergenic	Intergenic	-2533	ID=evm.model.Herato1507.323-E1;Parent=evm.model.Herato1507.323								
313	Herato1005	1073961	1074592	+	0	NA	promoter-TSS (ID=evm.model.Herato1005.69-E3;Parent=evm.model.Herato1005.69)	-promoter-TSS (ID=evm.model.Herato1005.69-E3;Parent=evm.model.Herato1005.69)	16	ID=evm.model.Herato1005.69.1-E1;Parent=evm.model.Herato1005.69.1								
529	Herato1202	17319842	17320393	+	0	NA	Intergenic	Intergenic	-12368	ID=evm.model.Herato1202.712-E1;Parent=evm.model.Herato1202.712								
1058	Herato2001	5074927	5075080	+	0	NA	TTS (ID=evm.model.Herato2001.171-E3;Parent=evm.model.Herato2001.171)	-TTS (ID=evm.model.Herato2001.171-E3;Parent=evm.model.Herato2001.171)	618	ID=evm.model.Herato2001.171-E3;Parent=evm.model.Herato2001.171								
987	Herato1904	5598356	5599105	+	0	NA	Intergenic	Intergenic	1155	ID=evm.model.Herato1904.206-E15;Parent=evm.model.Herato1904.206								
397	Herato1108	3222351	3222997	+	0	NA	promoter-TSS (ID=evm.model.Herato1108.106-E10;Parent=evm.model.Herato1108.106)	-promoter-TSS (ID=evm.model.Herato1108.106-E10;Parent=evm.model.Herato1108.106)	-250	ID=evm.model.Herato1108.106-E10;Parent=evm.model.Herato1108.106								
1150	Herato0301	4565059	4565367	+	0	NA	Intergenic	Intergenic	1706	ID=evm.model.Herato0301.112-E2;Parent=evm.model.Herato0301.112								
1096	Herato2001	11762384	11762775	+	0	NA	TTS (ID=evm.model.Herato2001.443-E1;Parent=evm.model.Herato2001.443)	-TTS (ID=evm.model.Herato2001.443-E1;Parent=evm.model.Herato2001.443)	1135	ID=evm.model.Herato2001.443-E1;Parent=evm.model.Herato2001.443								
908	Herato1807	1017354	1017690	+	0	NA	Intergenic	Intergenic	-16017	ID=evm.model.Herato1807.18-E2;Parent=evm.model.Herato1807.18								
1191	Herato0401	1832532	1832857	+	0	NA	Intergenic	Intergenic	-7041	ID=evm.model.Herato0401.45-E2;Parent=evm.model.Herato0401.45								
459	Herato1202	1688082	1688998	+	0	NA	Intergenic	Intergenic	-2551	ID=evm.model.Herato1202.63.10-E1;Parent=evm.model.Herato1202.63.10								
284	Herato1003	2636639	2637051	+	0	NA	Intergenic	Intergenic	-4850	ID=evm.model.Herato1003.90-E1;Parent=evm.model.Herato1003.90								
823	Herato1701	10803604	10804328	+	0	NA	Intergenic	Intergenic	19104	ID=evm.model.Herato1701.379-E1;Parent=evm.model.Herato1701.379								
903	Herato1807	670956	672825	+	0	NA	Intergenic	Intergenic	-1228	ID=evm.model.Herato1807.12-E3;Parent=evm.model.Herato1807.12								
247	Herato0101	14519496	14519839	+	0	NA	Intergenic	Intergenic	27656	ID=evm.model.Herato0101.515-E3;Parent=evm.model.Herato0101.515								
165	Herato0701	16303798	16305062	+	0	NA	Intergenic	Intergenic	-85589	ID=evm.model.Herato0701.700-E1;Parent=evm.model.Herato0701.700								
289	Herato1003	5017350	5017487	+	0	NA	TTS (ID=evm.model.Herato1003.156-E2;Parent=evm.model.Herato1003.156)	-TTS (ID=evm.model.Herato1003.156-E2;Parent=evm.model.Herato1003.156)	694	ID=evm.model.Herato1003.156-E2;Parent=evm.model.Herato1003.156								
729	Herato1601	5274623	5275155	+	0	NA	Intergenic	Intergenic	1430	ID=evm.model.Herato1601.115.1-E4;Parent=evm.model.Herato1601.115.1								
771	Herato1605	2397373	2397982	+	0	NA	promoter-TSS (ID=evm.model.Herato1605.82-E1;Parent=evm.model.Herato1605.82)	-promoter-TSS (ID=evm.model.Herato1605.82-E1;Parent=evm.model.Herato1605.82)	73	ID=evm.model.Herato1605.82-E1;Parent=evm.model.Herato1605.82								
2	Herato0101	7978824	7979128	+	0	NA	Intergenic	Intergenic	-9645	ID=evm.model.Herato0101.239-E9;Parent=evm.model.Herato0101.239								
808	Herato1701	6521346	6521761	+	0	NA	promoter-TSS (ID=evm.model.Herato1701.185-E1;Parent=evm.model.Herato1701.185)	-promoter-TSS (ID=evm.model.Herato1701.185-E1;Parent=evm.model.Herato1701.185)	-888	ID=evm.model.Herato1701.185-E1;Parent=evm.model.Herato1701.185								
401	Herato0101	17854110	17854450	+	0	NA	Intergenic	Intergenic	3142	ID=evm.model.Herato0101.704-E4;Parent=evm.model.Herato0101.704								
845	Herato1801	2764719	2765102	+	0	NA	Intergenic	Intergenic	-14133	ID=evm.model.Herato1801.96-E1;Parent=evm.model.Herato1801.96								
186	Herato0101	12324497	12325120	+	0	NA	promoter-TSS (ID=evm.model.Herato0101.401_evm.model.Herato0101.403-E3;Parent=evm.model.Herato0101.401_evm.model.Herato0101.403)	-promoter-TSS (ID=evm.model.Herato0101.401_evm.model.Herato0101.403-E3;Parent=evm.model.Herato0101.401_evm.model.Herato0101.403)	-464	ID=evm.model.Herato0101.401_evm.model.Herato0101.403-E3;Parent=evm.model.Herato0101.401_evm.model.Herato0101.403								
1231	Herato0503	1704534	1705344	+	0	NA	Intergenic	Intergenic	2807	ID=evm.model.Herato0503.60-E2;Parent=evm.model.Herato0503.60								
1119	Herato2101	2114319	2114626	+	0	NA	Intergenic	Intergenic	-12172	ID=evm.model.Herato2101.71-E2;Parent=evm.model.Herato2101.71								
1249	Herato0503	4572301	4573231	+	0	NA	Intergenic	Intergenic	6617	ID=evm.model.Herato0503.132.2-E2;Parent=evm.model.Herato0503.132.2								
147	Herato0701	14015206	14015647	+	0	NA	Intergenic	Intergenic	-4647	ID=evm.model.Herato0701.634-E2;Parent=evm.model.Herato0701.634								
973	Herato1904	2677890	2678623	+	0	NA	Intergenic	Intergenic	-43123	ID=evm.model.Herato1904.88-E1;Parent=evm.model.Herato1904.88								
1046	Herato2001	3222768	3223319	+	0	NA	Intergenic	Intergenic	1480	ID=evm.model.Herato2001.91-E1;Parent=evm.model.Herato2001.91								
1142	Herato0301	3388673	3388907	+	0	NA	Intergenic	Intergenic	6384	ID=evm.model.Herato0301.89-E3;Parent=evm.model.Herato0301.89								
915	Herato1807	1818747	1819198	+	0	NA	Intergenic	Intergenic	8002	ID=evm.model.Herato1807.38-E2;Parent=evm.model.Herato1807.38								
319	Herato0101	16439168	16439901	+	0	NA	Intergenic	Intergenic	-2442	ID=evm.model.Herato0101.639-E2;Parent=evm.model.Herato0101.639								
1179	Herato0310	7417175	7417445	+	0	NA	Intergenic	Intergenic	2132	ID=evm.model.Herato0310.191-E2;Parent=evm.model.Herato0310.191								
1052	Herato2001	3874497	3875279	+	0	NA	Intergenic	Intergenic	5472	ID=evm.model.Herato2001.130-E3;Parent=evm.model.Herato2001.130								
735	Herato0209	1013909	1014158	+	0	NA	Intergenic	Intergenic	-4072	ID=evm.model.Herato0209.65-E1;Parent=evm.model.Herato0209.65								
404	Herato1108	4483313	4483832	+	0	NA	promoter-TSS (ID=evm.model.Herato1108.173-E2;Parent=evm.model.Herato1108.173)	-promoter-TSS (ID=evm.model.Herato1108.173-E2;Parent=evm.model.Herato1108.173)	-531	ID=evm.model.Herato1108.173.12.1-E2;Parent=evm.model.Herato1108.173.12.1								
516	Herato1202	14829315	14829535	+	0	NA	Intergenic	Intergenic	-8207	ID=evm.model.Herato1202.573-E1;Parent=evm.model.Herato1202.573								
974	Herato1904	2929965	2930701	+	0	NA	Intergenic	Intergenic	1631	ID=evm.model.Herato1904.97-E1;Parent=evm.model.Herato1904.97								
1271	Herato0101	7918687	7919123	+	0	NA	promoter-TSS (ID=evm.model.Herato0101.239-E14;Parent=evm.model.Herato0101.239)	-promoter-TSS (ID=evm.model.Herato0101.239-E14;Parent=evm.model.Herato0101.239)	-882	ID=evm.model.Herato0101.239-E14;Parent=evm.model.Herato0101.239								
702	Herato1507	6877034	6877386	+	0	NA	Intergenic	Intergenic	-13392	ID=evm.model.Herato1507.247-E1;Parent=evm.model.Herato1507.247								
344	Herato1007	376438	376960	+	0	NA	Intergenic	Intergenic	-21600	ID=evm.model.Herato1007.7-E1;Parent=evm.model.Herato1007.7								
636	Herato1408	2620353	2621020	+	0	NA	Intergenic	Intergenic	-15467	ID=evm.model.Herato1408.71-E4;Parent=evm.model.Herato1408.71								
1104	Herato2001	13352552	13352841	+	0	NA	Intergenic	Intergenic	-31990	ID=evm.model.Herato2001.531.4-E1;Parent=evm.model.Herato2001.531.4								
561	Herato1301	2655979	2656353	+	0	NA	TTS (ID=evm.model.Herato1301.64-E2;Parent=evm.model.Herato1301.64)	-TTS (ID=evm.model.Herato1301.64-E2;Parent=evm.model.Herato1301.64)	539	ID=evm.model.Herato1301.64-E2;Parent=evm.model.Herato1301.64								
1133	Herato2101	13695060	13695691	+	0	NA	Intergenic	Intergenic	-2246	ID=evm.model.Herato2101.432-E2;Parent=evm.model.Herato2101.432								
209	Herato0821	2055876	2056397	+	0	NA	promoter-TSS (ID=evm.model.Herato0821.83-E1;Parent=evm.model.Herato0821.83)	-promoter-TSS (ID=evm.model.Herato0821.83-E1;Parent=evm.model.Herato0821.83)	-256	ID=evm.model.Herato0821.83-E1;Parent=evm.model.Herato0821.83								
1118	Herato2101	1159768	1160407	+	0	NA	Intergenic	Intergenic	2103	ID=evm.model.Herato2101.45-E2;Parent=evm.model.Herato2101.45								
357	Herato1007	1765678	1767489	+	0	NA	TTS (ID=evm.model.Herato1007.76-E10;Parent=evm.model.Herato1007.76)	-TTS (ID=evm.model.Herato1007.76-E10;Parent=evm.model.Herato1007.76)	747	ID=evm.model.Herato1007.76-E10;Parent=evm.model.Herato1007.76								
117	Herato0701	8797540	8798656	+	0	NA	Intergenic	Intergenic	-45795	ID=evm.model.Herato0701.374.1-E1;Parent=evm.model.Herato0701.374.1								
455	Herato0101	18925949	18926855	+	0	NA	Intergenic	Intergenic	19220	ID=evm.model.Herato0101.748-E1;Parent=evm.model.Herato0101.748								
600	Herato1301	14636602	14637055	+	0	NA	Intergenic	Intergenic	-37961	ID=evm.model.Herato1301.554-E1;Parent=evm.model.Herato1301.554								
80	Herato0701	2253190	2253887	+	0	NA	Intergenic	Intergenic	-5435	ID=evm.model.Herato0701.137-E2;Parent=evm.model.Herato0701.137								
336	Herato1005	3416963	3417890	+	0	NA	TTS (ID=evm.model.Herato1005.172-E3;Parent=evm.model.Herato1005.172)	-TTS (ID=evm.model.Herato1005.172-E3;Parent=evm.model.Herato1005.172)	656	ID=evm.model.Herato1005.172-E3;Parent=evm.model.Herato1005.172								
457	Herato0101	19216414	19216883	+	0	NA	TTS (ID=evm.model.Herato0101.759-E8;Parent=evm.model.Herato0101.759)	-TTS (ID=evm.model.Herato0101.759-E8;Parent=evm.model.Herato0101.759)	1067	ID=evm.model.Herato0101.759-E8;Parent=evm.model.Herato0101.759								
821	Herato1701	10630422	10630780	+	0	NA	promoter-TSS (ID=evm.model.Herato1701.366-E3;Parent=evm.model.Herato1701.366)	-promoter-TSS (ID=evm.model.Herato1701.366-E3;Parent=evm.model.Herato1701.366)	-622	ID=evm.model.Herato1701.366-E3;Parent=evm.model.Herato1701.366								
696	Herato1507	4822930	4823730	+	0	NA	promoter-TSS (ID=evm.model.Herato1507.163-E2;Parent=evm.model.Herato1507.163)	-promoter-TSS (ID=evm.model.Herato1507.163-E2;Parent=evm.model.Herato1507.163)	134	ID=evm.model.Herato1507.163-E1;Parent=evm.model.Herato1507.163								
383	Herato1102	367876	368243	+	0	NA	Intergenic	Intergenic	2870	ID=evm.model.Herato1102.10.3-E2;Parent=evm.model.Herato1102.10.3								
963	Herato1904	1139667	1140403	+	0	NA	Intergenic	Intergenic	-26570	ID=evm.model.Herato1904.42-E2;Parent=evm.model.Herato1904.42								
297	Herato1003	7057526	7057693	+	0	NA	promoter-TSS (ID=evm.model.Herato1003.256-E3;Parent=evm.model.Herato1003.256)	-promoter-TSS (ID=evm.model.Herato1003.256-E3;Parent=evm.model.Herato1003.256)	89	ID=evm.model.Herato1003.256-E3;Parent=evm.model.Herato1003.256								
92	Herato0701	2546103	2546555	+	0	NA	Intergenic	Intergenic	-11960	ID=evm.model.Herato0701.148.12-E1;Parent=evm.model.Herato0701.148.12								
1212	Herato0411	4680074	4680721	+	0	NA	Intergenic	Intergenic	122153	ID=evm.model.Herato0411.102-E3;Parent=evm.model.Herato0411.102								
980	Herato1904	4256555	4257340	+	0	NA	Intergenic	Intergenic	-2223	ID=evm.model.Herato1904.146-E2;Parent=evm.model.Herato1904.146								
10	Herato0601	1159069	1159492	+	0	NA	Intergenic	Intergenic	37773	ID=evm.model.Herato0601.11-E2;Parent=evm.model.Herato0601.11								
550	Herato1301	1213350	1213823	+	0	NA	promoter-TSS (ID=evm.model.Herato1301.35-E3;Parent=evm.model.Herato1301.35)	-promoter-TSS (ID=evm.model.Herato1301.35-E3;Parent=evm.model.Herato1301.35)	-467	ID=evm.model.Herato1301.35.2-E3;Parent=evm.model.Herato1301.35.2								
1164	Herato0310	2081967	2082373	+	0	NA	Intergenic	Intergenic	7477	ID=evm.model.Herato0310.46.6-E1;Parent=evm.model.Herato0310.46.6								
1081	Herato2001	8558666	8559147	+	0	NA	Intergenic	Intergenic	-18021	ID=evm.model.Herato2001.361-E1;Parent=evm.model.Herato2001.361								
505	Herato1202	12213017	12213897	+	0	NA	Intergenic	Intergenic	-13363	ID=evm.model.Herato1202.469-E1;Parent=evm.model.Herato1202.469								
670	Herato1411	5855708	5857222	+	0	NA	exon (ID=evm.model.Herato1411.211.8-E1;Parent=evm.model.Herato1411.211.8, exon 1 of 1)	-exon (ID=evm.model.Herato1411.211.8-E1;Parent=evm.model.Herato1411.211.8, exon 1 of 1)	351	ID=evm.model.Herato1411.211.8-E1;Parent=evm.model.Herato1411.211.8								
1094	Herato2001	11595830	11596700	+	0	NA	Intergenic	Intergenic	32226	ID=evm.model.Herato2001.441-E4;Parent=evm.model.Herato2001.441								
958	Herato1904	521845	522345	+	0	NA	Intergenic	Intergenic	15948	ID=evm.model.Herato1904.20-E3;Parent=evm.model.Herato1904.20								
419	Herato0101	18260068	18262229	+	0	NA	promoter-TSS (ID=evm.model.Herato0101.723-E1;Parent=evm.model.Herato0101.723)	-promoter-TSS (ID=evm.model.Herato0101.723-E1;Parent=evm.model.Herato0101.723)	51	ID=evm.model.Herato0101.723-E1;Parent=evm.model.Herato0101.723								
995	Herato1904	7760411	7760883	+	0	NA	Intergenic	Intergenic	-10035	ID=evm.model.Herato1904.268-E1;Parent=evm.model.Herato1904.268								
1225	Herato0503	961449	961845	+	0	NA	Intergenic	Intergenic	-2034	ID=evm.model.Herato0503.28.2-E1;Parent=evm.model.Herato0503.28.2								
837	Herato1705	1172289	1172597	+	0	NA	Intergenic	Intergenic	-10746	ID=evm.model.Herato1705.13-E1;Parent=evm.model.Herato1705.13								
290	Herato1003	5452946	5453212	+	0	NA	Intergenic	Intergenic	19183	ID=evm.model.Herato1003.176.1-E6;Parent=evm.model.Herato1003.176.1								
