PeakID (cmd=annotatePeaks.pl development_D1_p05FC1_eratoUnique_D1up.bed /home/rpapa/sbelleghem/share/REF/H_erato_dem/Herato_final.fasta -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_erato_demophoon_v1.gff3 -annStats development_D1_p05FC1_eratoUnique_D1up_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
2694	Herato0204	1034892	1035096	+	0	NA	Intergenic	Intergenic	-64674	ID=evm.model.Herato0204.31_evm.model.Herato0204.30-E1;Parent=evm.model.Herato0204.31_evm.model.Herato0204.30								
2105	Herato1202	13286751	13287386	+	0	NA	Intergenic	Intergenic	1644	ID=evm.model.Herato1202.501-E1;Parent=evm.model.Herato1202.501								
3455	Herato0101	2950561	2951117	+	0	NA	Intergenic	Intergenic	-5592	ID=evm.model.Herato0101.93-E5;Parent=evm.model.Herato0101.93								
2791	Herato2101	5403324	5403726	+	0	NA	Intergenic	Intergenic	1357	ID=evm.model.Herato2101.186-E10;Parent=evm.model.Herato2101.186								
1957	Herato1708	2163595	2164117	+	0	NA	TTS (ID=evm.model.Herato1708.123-E16;Parent=evm.model.Herato1708.123)	-TTS (ID=evm.model.Herato1708.123-E16;Parent=evm.model.Herato1708.123)	499	ID=evm.model.Herato1708.123-E16;Parent=evm.model.Herato1708.123								
554	Herato1108	9153553	9154016	+	0	NA	Intergenic	Intergenic	-2352	ID=evm.model.Herato1108.395.1-E3;Parent=evm.model.Herato1108.395.1								
2657	Herato1408	503011	503330	+	0	NA	Intergenic	Intergenic	-111656	ID=evm.model.Herato1408.25-E1;Parent=evm.model.Herato1408.25								
552	Herato1904	5850573	5850859	+	0	NA	Intergenic	Intergenic	13712	ID=evm.model.Herato1904.211-E1;Parent=evm.model.Herato1904.211								
1867	Herato2001	15178340	15178863	+	0	NA	Intergenic	Intergenic	-10051	ID=evm.model.Herato2001.596-E2;Parent=evm.model.Herato2001.596								
3766	Herato1807	1892662	1893047	+	0	NA	Intergenic	Intergenic	-16304	ID=evm.model.Herato1807.39-E1;Parent=evm.model.Herato1807.39								
1623	Herato1411	2416523	2416825	+	0	NA	TTS (ID=evm.model.Herato1411.81-E4;Parent=evm.model.Herato1411.81)	-TTS (ID=evm.model.Herato1411.81-E4;Parent=evm.model.Herato1411.81)	969	ID=evm.model.Herato1411.81.1-E3;Parent=evm.model.Herato1411.81.1								
2505	Herato1301	16897151	16897359	+	0	NA	Intergenic	Intergenic	9170	ID=evm.model.Herato1301.596-E1;Parent=evm.model.Herato1301.596								
74	Herato0601	3091480	3091892	+	0	NA	Intergenic	Intergenic	-35492	ID=evm.model.Herato0601.74-E1;Parent=evm.model.Herato0601.74								
3533	Herato1904	7658516	7658794	+	0	NA	Intergenic	Intergenic	-25488	ID=evm.model.Herato1904.266-E1;Parent=evm.model.Herato1904.266								
2936	Herato1904	4790276	4791100	+	0	NA	Intergenic	Intergenic	-39878	ID=evm.model.Herato1904.162-E1;Parent=evm.model.Herato1904.162								
890	Herato1202	11192562	11193057	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.446-E1;Parent=evm.model.Herato1202.446)	-promoter-TSS (ID=evm.model.Herato1202.446-E1;Parent=evm.model.Herato1202.446)	-277	ID=evm.model.Herato1202.446-E1;Parent=evm.model.Herato1202.446								
440	Herato0701	6428910	6429412	+	0	NA	Intergenic	Intergenic	-48719	ID=evm.model.Herato0701.283-E1;Parent=evm.model.Herato0701.283								
3699	Herato2001	14313417	14313949	+	0	NA	Intergenic	Intergenic	6122	ID=evm.model.Herato2001.563-E6;Parent=evm.model.Herato2001.563								
1926	Herato1202	4086350	4086716	+	0	NA	Intergenic	Intergenic	11997	ID=evm.model.Herato1202.143-E1;Parent=evm.model.Herato1202.143								
1289	Herato1003	1341103	1342002	+	0	NA	Intergenic	Intergenic	10995	ID=evm.model.Herato1003.46-E7;Parent=evm.model.Herato1003.46								
299	Herato0609	514447	514778	+	0	NA	Intergenic	Intergenic	-1096	ID=evm.model.Herato0609.40-E1;Parent=evm.model.Herato0609.40								
2024	Herato1202	9063006	9063841	+	0	NA	Intergenic	Intergenic	4764	ID=evm.model.Herato1202.364-E17;Parent=evm.model.Herato1202.364								
2525	Herato1301	17563439	17563902	+	0	NA	Intergenic	Intergenic	-6978	ID=evm.model.Herato1301.619-E3;Parent=evm.model.Herato1301.619								
1282	Herato1801	4247705	4247915	+	0	NA	Intergenic	Intergenic	3168	ID=evm.model.Herato1801.145-E3;Parent=evm.model.Herato1801.145								
1694	Herato1108	4666371	4666584	+	0	NA	Intergenic	Intergenic	-2430	ID=evm.model.Herato1108.179-E4;Parent=evm.model.Herato1108.179								
841	Herato0101	12829073	12829255	+	0	NA	Intergenic	Intergenic	9210	ID=evm.model.Herato0101.435.1-E7;Parent=evm.model.Herato0101.435.1								
1898	Herato1202	3249607	3250037	+	0	NA	Intergenic	Intergenic	-4048	ID=evm.model.Herato1202.113.1-E3;Parent=evm.model.Herato1202.113.1								
1044	Herato1202	18244996	18245205	+	0	NA	Intergenic	Intergenic	63815	ID=evm.model.Herato1202.747-E6;Parent=evm.model.Herato1202.747								
3513	Herato0508	180454	180601	+	0	NA	Intergenic	Intergenic	6634	ID=evm.model.Herato0508.3-E1;Parent=evm.model.Herato0508.3								
1350	Herato0301	4220998	4221342	+	0	NA	Intergenic	Intergenic	16376	ID=evm.model.Herato0301.105-E1;Parent=evm.model.Herato0301.105								
1751	Herato1507	3521485	3522378	+	0	NA	Intergenic	Intergenic	-3373	ID=evm.model.Herato1507.130-E2;Parent=evm.model.Herato1507.130								
91	Herato0101	8771113	8771405	+	0	NA	Intergenic	Intergenic	-28537	ID=evm.model.Herato0101.261.5-E1;Parent=evm.model.Herato0101.261.5								
2137	Herato2001	8626619	8627211	+	0	NA	Intergenic	Intergenic	17754	ID=evm.model.Herato2001.366-E10;Parent=evm.model.Herato2001.366								
3183	Herato2101	4085455	4085737	+	0	NA	Intergenic	Intergenic	-11264	ID=evm.model.Herato2101.132-E2;Parent=evm.model.Herato2101.132								
1240	Herato1801	1787248	1787496	+	0	NA	Intergenic	Intergenic	-35852	ID=evm.model.Herato1801.79-E1;Parent=evm.model.Herato1801.79								
2815	Herato2101	7321562	7321897	+	0	NA	Intergenic	Intergenic	-10739	ID=evm.model.Herato2101.260.2-E3;Parent=evm.model.Herato2101.260.2								
3079	Herato2001	16776568	16776978	+	0	NA	Intergenic	Intergenic	-8629	ID=evm.model.Herato2001.649.1-E1;Parent=evm.model.Herato2001.649.1								
467	Herato1904	2481787	2482549	+	0	NA	Intergenic	Intergenic	2549	ID=evm.model.Herato1904.87.1-E3;Parent=evm.model.Herato1904.87.1								
2121	Herato1202	14261505	14262136	+	0	NA	Intergenic	Intergenic	14324	ID=evm.model.Herato1202.541.1-E5;Parent=evm.model.Herato1202.541.1								
474	Herato0701	8126815	8127472	+	0	NA	Intergenic	Intergenic	16517	ID=novel_model_77.1-E1;Parent=novel_model_77.1								
481	Herato1108	5576547	5577296	+	0	NA	Intergenic	Intergenic	32703	ID=evm.model.Herato1108.240-E12;Parent=evm.model.Herato1108.240								
867	Herato0821	232513	232780	+	0	NA	promoter-TSS (ID=evm.model.Herato0821.15-E7;Parent=evm.model.Herato0821.15)	-promoter-TSS (ID=evm.model.Herato0821.15-E7;Parent=evm.model.Herato0821.15)	-661	ID=evm.model.Herato0821.15-E7;Parent=evm.model.Herato0821.15								
3563	Herato1908	2151946	2152700	+	0	NA	Intergenic	Intergenic	-3261	ID=evm.model.Herato1908.110-E1;Parent=evm.model.Herato1908.110								
3355	Herato2001	8453797	8454502	+	0	NA	Intergenic	Intergenic	7345	ID=evm.model.Herato2001.357-E1;Parent=evm.model.Herato2001.357								
1976	Herato2001	483152	483759	+	0	NA	Intergenic	Intergenic	-1892	ID=evm.model.Herato2001.13-E1;Parent=evm.model.Herato2001.13								
3669	Herato0411	2757855	2758700	+	0	NA	Intergenic	Intergenic	-4650	ID=evm.model.Herato0411.48-E2;Parent=evm.model.Herato0411.48								
3442	Herato0101	7390171	7390858	+	0	NA	Intergenic	Intergenic	7260	ID=evm.model.Herato0101.228-E1;Parent=evm.model.Herato0101.228								
817	Herato0801	5388831	5389182	+	0	NA	Intergenic	Intergenic	-5884	ID=evm.model.Herato0801.123-E11;Parent=evm.model.Herato0801.123								
563	Herato0101	1798236	1799603	+	0	NA	Intergenic	Intergenic	-1839	ID=evm.model.Herato0101.43.1-E4;Parent=evm.model.Herato0101.43.1								
2751	Herato1807	2979691	2980176	+	0	NA	Intergenic	Intergenic	65960	ID=evm.model.Herato1807.60-E2;Parent=evm.model.Herato1807.60								
3470	Herato0503	373053	373314	+	0	NA	Intergenic	Intergenic	14094	ID=evm.model.Herato0503.11-E13;Parent=evm.model.Herato0503.11								
3248	Herato1901	2152194	2152730	+	0	NA	Intergenic	Intergenic	5694	ID=evm.model.Herato1901.62-E2;Parent=evm.model.Herato1901.62								
2919	Herato1904	3110058	3110249	+	0	NA	Intergenic	Intergenic	14293	ID=evm.model.Herato1904.108-E2;Parent=evm.model.Herato1904.108								
2953	Herato1701	4403472	4403681	+	0	NA	Intergenic	Intergenic	-38577	ID=evm.model.Herato1701.105-E2;Parent=evm.model.Herato1701.105								
229	Herato0101	909932	910376	+	0	NA	Intergenic	Intergenic	-21764	ID=evm.model.Herato0101.19-E1;Parent=evm.model.Herato0101.19								
673	Herato0701	16459853	16460135	+	0	NA	Intergenic	Intergenic	-45285	ID=evm.model.Herato0701.702-E1;Parent=evm.model.Herato0701.702								
3489	Herato0310	9348063	9348419	+	0	NA	Intergenic	Intergenic	1775	ID=evm.model.Herato0310.285.3-E1;Parent=evm.model.Herato0310.285.3								
3322	Herato0503	4188528	4189098	+	0	NA	Intergenic	Intergenic	25467	ID=evm.model.Herato0503.130-E1;Parent=evm.model.Herato0503.130								
68	Herato0601	3022955	3023423	+	0	NA	Intergenic	Intergenic	65555	ID=evm.model.Herato0601.73-E9;Parent=evm.model.Herato0601.73								
2059	Herato0211	203791	204424	+	0	NA	TTS (ID=evm.model.Herato0211.3-E4;Parent=evm.model.Herato0211.3)	-TTS (ID=evm.model.Herato0211.3-E4;Parent=evm.model.Herato0211.3)	129	ID=evm.model.Herato0211.3-E4;Parent=evm.model.Herato0211.3								
315	Herato0701	459396	460057	+	0	NA	Intergenic	Intergenic	14195	ID=evm.model.Herato0701.14.4-E2;Parent=evm.model.Herato0701.14.4								
2514	Herato1505	3012176	3012884	+	0	NA	Intergenic	Intergenic	28333	ID=evm.model.Herato1505.131-E1;Parent=evm.model.Herato1505.131								
1827	Herato0208	567074	567383	+	0	NA	Intergenic	Intergenic	-7010	ID=evm.model.Herato0208.16-E3;Parent=evm.model.Herato0208.16								
3628	Herato2101	8811678	8812000	+	0	NA	promoter-TSS (ID=evm.model.Herato2101.305-E2;Parent=evm.model.Herato2101.305)	-promoter-TSS (ID=evm.model.Herato2101.305-E2;Parent=evm.model.Herato2101.305)	-603	ID=evm.model.Herato2101.305-E2;Parent=evm.model.Herato2101.305								
2501	Herato1301	16443993	16444248	+	0	NA	Intergenic	Intergenic	-12579	ID=evm.model.Herato1301.590-E1;Parent=evm.model.Herato1301.590								
2366	Herato2101	4113509	4113935	+	0	NA	Intergenic	Intergenic	3106	ID=evm.model.Herato2101.133-E18;Parent=evm.model.Herato2101.133								
1947	Herato1202	5019575	5019856	+	0	NA	Intergenic	Intergenic	-13634	ID=evm.model.Herato1202.191_evm.model.Herato1202.192-E1;Parent=evm.model.Herato1202.191_evm.model.Herato1202.192								
3807	Herato1904	901836	902179	+	0	NA	Intergenic	Intergenic	-12931	ID=evm.model.Herato1904.28_evm.model.Herato1904.29-E2;Parent=evm.model.Herato1904.28_evm.model.Herato1904.29								
1347	Herato1003	4960184	4960464	+	0	NA	TTS (ID=evm.model.Herato1003.154.1-E1;Parent=evm.model.Herato1003.154.1)	-TTS (ID=evm.model.Herato1003.154.1-E1;Parent=evm.model.Herato1003.154.1)	1190	ID=evm.model.Herato1003.154.2-E1;Parent=evm.model.Herato1003.154.2								
222	Herato0606	8111842	8112057	+	0	NA	Intergenic	Intergenic	-15913	ID=evm.model.Herato0606.264-E1;Parent=evm.model.Herato0606.264								
3350	Herato1805	2691110	2691417	+	0	NA	Intergenic	Intergenic	43002	ID=novel_model_238_novel_model_241-E2;Parent=novel_model_238_novel_model_241								
2911	Herato1904	2651174	2652280	+	0	NA	Intergenic	Intergenic	-69652	ID=evm.model.Herato1904.88-E1;Parent=evm.model.Herato1904.88								
1504	Herato1408	1022557	1022723	+	0	NA	Intergenic	Intergenic	148718	ID=evm.model.Herato1408.28-E4;Parent=evm.model.Herato1408.28								
25	Herato1001	5955816	5956191	+	0	NA	Intergenic	Intergenic	4603	ID=evm.model.Herato1001.194-E5;Parent=evm.model.Herato1001.194								
2270	Herato1301	1494876	1496059	+	0	NA	Intergenic	Intergenic	4410	ID=evm.model.Herato1301.37-E5;Parent=evm.model.Herato1301.37								
2418	Herato1301	11201716	11201885	+	0	NA	Intergenic	Intergenic	-36587	ID=evm.model.Herato1301.445-E1;Parent=evm.model.Herato1301.445								
3132	Herato2101	12050040	12050441	+	0	NA	Intergenic	Intergenic	-47190	ID=evm.model.Herato2101.399-E3;Parent=evm.model.Herato2101.399								
305	Herato0701	124018	124518	+	0	NA	Intergenic	Intergenic	3763	ID=evm.model.Herato0701.2.1-E7;Parent=evm.model.Herato0701.2.1								
1253	Herato1001	4889787	4890097	+	0	NA	Intergenic	Intergenic	43939	ID=evm.model.Herato1001.165-E3;Parent=evm.model.Herato1001.165								
928	Herato0821	2947260	2949308	+	0	NA	Intergenic	Intergenic	-2766	ID=evm.model.Herato0821.116-E2;Parent=evm.model.Herato0821.116								
1644	Herato0411	2734216	2734831	+	0	NA	TTS (ID=evm.model.Herato0411.48-E4;Parent=evm.model.Herato0411.48)	-TTS (ID=evm.model.Herato0411.48-E4;Parent=evm.model.Herato0411.48)	349	ID=evm.model.Herato0411.48-E4;Parent=evm.model.Herato0411.48								
1526	Herato1408	2560522	2561019	+	0	NA	Intergenic	Intergenic	10200	ID=evm.model.Herato1408.71-E1;Parent=evm.model.Herato1408.71								
3245	Herato1605	1766359	1766679	+	0	NA	Intergenic	Intergenic	10973	ID=evm.model.Herato1605.54-E2;Parent=evm.model.Herato1605.54								
217	Herato0606	7357616	7358268	+	0	NA	TTS (ID=evm.model.Herato0606.252.1-E1;Parent=evm.model.Herato0606.252.1)	-TTS (ID=evm.model.Herato0606.252.1-E1;Parent=evm.model.Herato0606.252.1)	1401	ID=evm.model.Herato0606.252.1-E1;Parent=evm.model.Herato0606.252.1								
2648	Herato1805	8421894	8422092	+	0	NA	Intergenic	Intergenic	10620	ID=evm.model.Herato1805.248.3-E1;Parent=evm.model.Herato1805.248.3								
1730	Herato1108	6819583	6819939	+	0	NA	promoter-TSS (ID=evm.model.Herato1108.298-E2;Parent=evm.model.Herato1108.298)	-promoter-TSS (ID=evm.model.Herato1108.298-E2;Parent=evm.model.Herato1108.298)	-363	ID=evm.model.Herato1108.298-E2;Parent=evm.model.Herato1108.298								
158	Herato0606	3926093	3926413	+	0	NA	TTS (ID=evm.model.Herato0606.121-E1;Parent=evm.model.Herato0606.121)	-TTS (ID=evm.model.Herato0606.121-E1;Parent=evm.model.Herato0606.121)	737	ID=evm.model.Herato0606.121-E1;Parent=evm.model.Herato0606.121								
281	Herato0101	9841160	9841417	+	0	NA	Intergenic	Intergenic	-62810	ID=evm.model.Herato0101.288-E1;Parent=evm.model.Herato0101.288								
3784	Herato0503	5465015	5465330	+	0	NA	promoter-TSS (ID=evm.model.Herato0503.181-E7;Parent=evm.model.Herato0503.181)	-promoter-TSS (ID=evm.model.Herato0503.181-E7;Parent=evm.model.Herato0503.181)	-54	ID=evm.model.Herato0503.181.1-E6;Parent=evm.model.Herato0503.181.1								
3623	Herato0411	5049401	5049681	+	0	NA	Intergenic	Intergenic	6273	ID=evm.model.Herato0411.115-E6;Parent=evm.model.Herato0411.115								
46	Herato0601	1506795	1507015	+	0	NA	Intergenic	Intergenic	-52922	ID=evm.model.Herato0601.20-E1;Parent=evm.model.Herato0601.20								
3412	Herato0401	931000	931589	+	0	NA	Intergenic	Intergenic	-16982	ID=evm.model.Herato0401.15-E2;Parent=evm.model.Herato0401.15								
1851	Herato1908	82948	83176	+	0	NA	promoter-TSS (ID=evm.model.Herato1908.2-E5;Parent=evm.model.Herato1908.2)	-promoter-TSS (ID=evm.model.Herato1908.2-E5;Parent=evm.model.Herato1908.2)	-769	ID=evm.model.Herato1908.2-E5;Parent=evm.model.Herato1908.2								
1316	Herato1301	16275272	16275501	+	0	NA	Intergenic	Intergenic	19483	ID=evm.model.Herato1301.587-E2;Parent=evm.model.Herato1301.587								
3327	Herato1708	1583899	1584366	+	0	NA	Intergenic	Intergenic	-6241	ID=evm.model.Herato1708.88.1-E1;Parent=evm.model.Herato1708.88.1								
2630	Herato1906	602887	603877	+	0	NA	Intergenic	Intergenic	9479	ID=evm.model.Herato1906.21-E4;Parent=evm.model.Herato1906.21								
3658	Herato0503	5203520	5204977	+	0	NA	promoter-TSS (ID=evm.model.Herato0503.169-E2;Parent=evm.model.Herato0503.169)	-promoter-TSS (ID=evm.model.Herato0503.169-E2;Parent=evm.model.Herato0503.169)	-10	ID=evm.model.Herato0503.169-E2;Parent=evm.model.Herato0503.169								
2373	Herato1301	7466180	7467003	+	0	NA	Intergenic	Intergenic	1586	ID=evm.model.Herato1301.289-E3;Parent=evm.model.Herato1301.289								
1418	Herato1003	7316527	7317226	+	0	NA	Intergenic	Intergenic	1295	ID=evm.model.Herato1003.266-E8;Parent=evm.model.Herato1003.266								
36	Herato1301	13766653	13766808	+	0	NA	Intergenic	Intergenic	-35212	ID=evm.model.Herato1301.530-E2;Parent=evm.model.Herato1301.530								
2263	Herato1701	10770955	10771169	+	0	NA	Intergenic	Intergenic	-15405	ID=evm.model.Herato1701.379-E2;Parent=evm.model.Herato1701.379								
3386	Herato2001	9796660	9796945	+	0	NA	Intergenic	Intergenic	-39083	ID=evm.model.Herato2001.394-E1;Parent=evm.model.Herato2001.394								
1368	Herato1805	3523128	3523508	+	0	NA	promoter-TSS (ID=evm.model.Herato1805.102-E5;Parent=evm.model.Herato1805.102)	-promoter-TSS (ID=evm.model.Herato1805.102-E5;Parent=evm.model.Herato1805.102)	-44	ID=evm.model.Herato1805.102-E5;Parent=evm.model.Herato1805.102								
748	Herato0801	1060891	1061166	+	0	NA	Intergenic	Intergenic	-13003	ID=evm.model.Herato0801.19-E1;Parent=evm.model.Herato0801.19								
472	Herato0701	8029711	8030297	+	0	NA	Intergenic	Intergenic	-22488	ID=evm.model.Herato0701.362.2-E1;Parent=evm.model.Herato0701.362.2								
3505	Herato1801	2828803	2829206	+	0	NA	Intergenic	Intergenic	-29563	ID=evm.model.Herato1801.98-E1;Parent=evm.model.Herato1801.98								
1655	Herato1411	6034256	6035038	+	0	NA	promoter-TSS (ID=evm.model.Herato1411.214.1_evm.model.Herato1411.216_evm.model.Herato1411.214_evm.model.Herato1411.215-E11;Parent=evm.model.Herato1411.214.1_evm.model.Herato1411.216_evm.model.Herato1411.214_evm.model.Herato1411.215)	-promoter-TSS (ID=evm.model.Herato1411.214.1_evm.model.Herato1411.216_evm.model.Herato1411.214_evm.model.Herato1411.215-E11;Parent=evm.model.Herato1411.214.1_evm.model.Herato1411.216_evm.model.Herato1411.214_evm.model.Herato1411.215)	92	ID=evm.model.Herato1411.214.1_evm.model.Herato1411.216_evm.model.Herato1411.214_evm.model.Herato1411.215-E11;Parent=evm.model.Herato1411.214.1_evm.model.Herato1411.216_evm.model.Herato1411.214_evm.model.Herato1411.215								
1943	Herato1603	2051824	2053192	+	0	NA	Intergenic	Intergenic	11147	ID=evm.model.Herato1603.59-E3;Parent=evm.model.Herato1603.59								
317	Herato0701	485716	485967	+	0	NA	Intergenic	Intergenic	7715	ID=evm.model.Herato0701.14.3-E1;Parent=evm.model.Herato0701.14.3								
711	Herato1202	2151729	2152081	+	0	NA	Intergenic	Intergenic	-27407	ID=evm.model.Herato1202.74-E1;Parent=evm.model.Herato1202.74								
132	Herato1003	6936875	6937186	+	0	NA	Intergenic	Intergenic	4962	ID=evm.model.Herato1003.247-E1;Parent=evm.model.Herato1003.247								
1791	Herato1507	6764802	6765057	+	0	NA	promoter-TSS (ID=evm.model.Herato1507.240-E4;Parent=evm.model.Herato1507.240)	-promoter-TSS (ID=evm.model.Herato1507.240-E4;Parent=evm.model.Herato1507.240)	-760	ID=evm.model.Herato1507.240-E4;Parent=evm.model.Herato1507.240								
1254	Herato1301	11185288	11185860	+	0	NA	Intergenic	Intergenic	-20361	ID=evm.model.Herato1301.445-E1;Parent=evm.model.Herato1301.445								
3712	Herato0310	3415030	3415209	+	0	NA	promoter-TSS (ID=evm.model.Herato0310.74-E1;Parent=evm.model.Herato0310.74)	-promoter-TSS (ID=evm.model.Herato0310.74-E1;Parent=evm.model.Herato0310.74)	-622	ID=evm.model.Herato0310.74.3-E1;Parent=evm.model.Herato0310.74.3								
1642	Herato1411	5008535	5008818	+	0	NA	Intergenic	Intergenic	-4084	ID=evm.model.Herato1411.192-E1;Parent=evm.model.Herato1411.192								
3779	Herato0310	1924100	1924359	+	0	NA	Intergenic	Intergenic	40723	ID=evm.model.Herato0310.44.1-E17;Parent=evm.model.Herato0310.44.1								
892	Herato1202	11229848	11230095	+	0	NA	Intergenic	Intergenic	-14891	ID=evm.model.Herato1202.447.2-E3;Parent=evm.model.Herato1202.447.2								
3747	Herato2101	6030194	6030618	+	0	NA	Intergenic	Intergenic	15056	ID=evm.model.Herato2101.210-E1;Parent=evm.model.Herato2101.210								
2180	Herato2001	10601271	10602815	+	0	NA	promoter-TSS (ID=evm.model.Herato2001.418-E1;Parent=evm.model.Herato2001.418)	-promoter-TSS (ID=evm.model.Herato2001.418-E1;Parent=evm.model.Herato2001.418)	-522	ID=evm.model.Herato2001.418-E1;Parent=evm.model.Herato2001.418								
2769	Herato0403	509402	510060	+	0	NA	Intergenic	Intergenic	16006	ID=evm.model.Herato0403.9-E2;Parent=evm.model.Herato0403.9								
2071	Herato2001	4548818	4549032	+	0	NA	Intergenic	Intergenic	-1442	ID=evm.model.Herato2001.153.1-E2;Parent=evm.model.Herato2001.153.1								
1428	Herato1301	21238869	21239241	+	0	NA	promoter-TSS (ID=evm.model.Herato1301.724-E1;Parent=evm.model.Herato1301.724)	-promoter-TSS (ID=evm.model.Herato1301.724-E1;Parent=evm.model.Herato1301.724)	-72	ID=evm.model.Herato1301.724-E1;Parent=evm.model.Herato1301.724								
546	Herato0701	10859583	10860544	+	0	NA	promoter-TSS (ID=evm.model.Herato0701.460-E1;Parent=evm.model.Herato0701.460)	-promoter-TSS (ID=evm.model.Herato0701.460-E1;Parent=evm.model.Herato0701.460)	36	ID=evm.model.Herato0701.460-E1;Parent=evm.model.Herato0701.460								
537	Herato1108	8053205	8053859	+	0	NA	Intergenic	Intergenic	-1169	ID=evm.model.Herato1108.356-E8;Parent=evm.model.Herato1108.356								
1018	Herato0901	3557551	3558111	+	0	NA	Intergenic	Intergenic	19980	ID=evm.model.Herato0901.91.1-E1;Parent=evm.model.Herato0901.91.1								
1125	Herato0901	10971485	10971883	+	0	NA	Intergenic	Intergenic	-69576	ID=evm.model.Herato0901.328-E1;Parent=evm.model.Herato0901.328								
2279	Herato1301	2136362	2137100	+	0	NA	Intergenic	Intergenic	-6600	ID=evm.model.Herato1301.53-E2;Parent=evm.model.Herato1301.53								
