PeakID (cmd=annotatePeaks.pl development_D2_p05FC1_eratoUnique_D2up.bed /home/rpapa/sbelleghem/share/REF/H_erato_dem/Herato_final.fasta -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_erato_demophoon_v1.gff3 -annStats development_D2_p05FC1_eratoUnique_D2up_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
2513	Herato1005	2462258	2462460	+	0	NA	TTS (ID=evm.model.Herato1005.122-E4;Parent=evm.model.Herato1005.122)	-TTS (ID=evm.model.Herato1005.122-E4;Parent=evm.model.Herato1005.122)	1097	ID=evm.model.Herato1005.122-E4;Parent=evm.model.Herato1005.122								
37	Herato0101	8047727	8047892	+	0	NA	Intergenic	Intergenic	7467	ID=evm.model.Herato0101.239-E6;Parent=evm.model.Herato0101.239								
6416	Herato1904	1133769	1134242	+	0	NA	Intergenic	Intergenic	-20540	ID=evm.model.Herato1904.42-E2;Parent=evm.model.Herato1904.42								
855	Herato1505	236243	236787	+	0	NA	Intergenic	Intergenic	-4067	ID=evm.model.Herato1505.18-E2;Parent=evm.model.Herato1505.18								
5078	Herato1505	2325003	2325130	+	0	NA	promoter-TSS (ID=evm.model.Herato1505.165-E2;Parent=evm.model.Herato1505.165)	-promoter-TSS (ID=evm.model.Herato1505.165-E2;Parent=evm.model.Herato1505.165)	12	ID=evm.model.Herato1505.165-E2;Parent=evm.model.Herato1505.165								
3659	Herato1505	1326343	1326761	+	0	NA	Intergenic	Intergenic	8208	ID=evm.model.Herato1505.48-E1;Parent=evm.model.Herato1505.48								
1706	Herato1202	17276511	17276903	+	0	NA	TTS (ID=evm.model.Herato1202.709-E1;Parent=evm.model.Herato1202.709)	-TTS (ID=evm.model.Herato1202.709-E1;Parent=evm.model.Herato1202.709)	880	ID=evm.model.Herato1202.709-E1;Parent=evm.model.Herato1202.709								
6269	Herato2001	1913639	1914090	+	0	NA	Intergenic	Intergenic	2609	ID=evm.model.Herato2001.38-E1;Parent=evm.model.Herato2001.38								
1839	Herato0901	7881453	7881710	+	0	NA	Intergenic	Intergenic	28588	ID=evm.model.Herato0901.259-E6;Parent=evm.model.Herato0901.259								
1788	Herato1202	18829469	18829781	+	0	NA	Intergenic	Intergenic	6214	ID=evm.model.Herato1202.761-E4;Parent=evm.model.Herato1202.761								
6282	Herato0405	1395822	1397059	+	0	NA	TTS (ID=evm.model.Herato0405.46-E6;Parent=evm.model.Herato0405.46)	-TTS (ID=evm.model.Herato0405.46-E6;Parent=evm.model.Herato0405.46)	150	ID=evm.model.Herato0405.46.1-E5;Parent=evm.model.Herato0405.46.1								
2186	Herato1301	13450260	13450488	+	0	NA	TTS (ID=evm.model.Herato1301.516-E8;Parent=evm.model.Herato1301.516)	-TTS (ID=evm.model.Herato1301.516-E8;Parent=evm.model.Herato1301.516)	144	ID=evm.model.Herato1301.516.1-E9;Parent=evm.model.Herato1301.516.1								
680	Herato0609	1238872	1239311	+	0	NA	promoter-TSS (ID=evm.model.Herato0609.78-E3;Parent=evm.model.Herato0609.78)	-promoter-TSS (ID=evm.model.Herato0609.78-E3;Parent=evm.model.Herato0609.78)	268	ID=evm.model.Herato0609.78.2-E1;Parent=evm.model.Herato0609.78.2								
5658	Herato2101	9360970	9361307	+	0	NA	Intergenic	Intergenic	-6551	ID=novel_model_283-E1;Parent=novel_model_283								
3962	Herato2001	14468016	14468481	+	0	NA	Intergenic	Intergenic	-32635	ID=evm.model.Herato2001.568-E1;Parent=evm.model.Herato2001.568								
1147	Herato0701	12556301	12557074	+	0	NA	promoter-TSS (ID=evm.model.Herato0701.596-E1;Parent=evm.model.Herato0701.596)	-promoter-TSS (ID=evm.model.Herato0701.596-E1;Parent=evm.model.Herato0701.596)	-211	ID=evm.model.Herato0701.596-E1;Parent=evm.model.Herato0701.596								
2783	Herato1102	321295	321681	+	0	NA	Intergenic	Intergenic	-3297	ID=evm.model.Herato1102.8-E3;Parent=evm.model.Herato1102.8								
334	Herato0606	4038461	4038994	+	0	NA	Intergenic	Intergenic	-58049	ID=evm.model.Herato0606.123-E1;Parent=evm.model.Herato0606.123								
4870	Herato1411	2717022	2717961	+	0	NA	Intergenic	Intergenic	-2290	ID=evm.model.Herato1411.104-E2;Parent=evm.model.Herato1411.104								
3902	Herato0310	3759744	3760747	+	0	NA	promoter-TSS (ID=evm.model.Herato0310.93-E1;Parent=evm.model.Herato0310.93)	-promoter-TSS (ID=evm.model.Herato0310.93-E1;Parent=evm.model.Herato0310.93)	-338	ID=evm.model.Herato0310.93-E1;Parent=evm.model.Herato0310.93								
2292	Herato0101	15915711	15915870	+	0	NA	promoter-TSS (ID=evm.model.Herato0101.608-E1;Parent=evm.model.Herato0101.608)	-promoter-TSS (ID=evm.model.Herato0101.608-E1;Parent=evm.model.Herato0101.608)	-597	ID=evm.model.Herato0101.608.1-E1;Parent=evm.model.Herato0101.608.1								
3582	Herato1202	9336289	9336451	+	0	NA	Intergenic	Intergenic	-11178	ID=evm.model.Herato1202.381-E2;Parent=evm.model.Herato1202.381								
1997	Herato1001	335639	336020	+	0	NA	Intergenic	Intergenic	-1714	ID=evm.model.Herato1001.16-E1;Parent=evm.model.Herato1001.16								
4675	Herato1408	1390253	1390379	+	0	NA	Intergenic	Intergenic	5927	ID=evm.model.Herato1408.46-E1;Parent=evm.model.Herato1408.46								
6650	Herato1904	4259796	4260135	+	0	NA	TTS (ID=evm.model.Herato1904.146-E1;Parent=evm.model.Herato1904.146)	-TTS (ID=evm.model.Herato1904.146-E1;Parent=evm.model.Herato1904.146)	178	ID=evm.model.Herato1904.146-E1;Parent=evm.model.Herato1904.146								
5256	Herato0215	1136859	1137027	+	0	NA	Intergenic	Intergenic	-3327	ID=evm.model.Herato0215.42-E1;Parent=evm.model.Herato0215.42								
1680	Herato1202	16225841	16226380	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.636.1-E1;Parent=evm.model.Herato1202.636.1)	-promoter-TSS (ID=evm.model.Herato1202.636.1-E1;Parent=evm.model.Herato1202.636.1)	-264	ID=evm.model.Herato1202.636.1-E1;Parent=evm.model.Herato1202.636.1								
2879	Herato0215	389525	390113	+	0	NA	TTS (ID=evm.model.Herato0215.10-E9;Parent=evm.model.Herato0215.10)	-TTS (ID=evm.model.Herato0215.10-E9;Parent=evm.model.Herato0215.10)	703	ID=evm.model.Herato0215.10-E9;Parent=evm.model.Herato0215.10								
1139	Herato0701	12364330	12364639	+	0	NA	Intergenic	Intergenic	1810	ID=evm.model.Herato0701.579-E1;Parent=evm.model.Herato0701.579								
5984	Herato1708	77255	77728	+	0	NA	Intergenic	Intergenic	1775	ID=evm.model.Herato1708.6-E5;Parent=evm.model.Herato1708.6								
1319	Herato1603	554680	555984	+	0	NA	Intergenic	Intergenic	-3023	ID=evm.model.Herato1603.9-E2;Parent=evm.model.Herato1603.9								
5847	Herato1904	4448567	4448780	+	0	NA	Intergenic	Intergenic	-64915	ID=evm.model.Herato1904.151-E1;Parent=evm.model.Herato1904.151								
4043	Herato1301	2604671	2605018	+	0	NA	Intergenic	Intergenic	8427	ID=evm.model.Herato1301.64-E3;Parent=evm.model.Herato1301.64								
1826	Herato0901	7271510	7271746	+	0	NA	Intergenic	Intergenic	3386	ID=evm.model.Herato0901.241-E3;Parent=evm.model.Herato0901.241								
5995	Herato1701	7179421	7179594	+	0	NA	Intergenic	Intergenic	2474	ID=evm.model.Herato1701.211-E1;Parent=evm.model.Herato1701.211								
2454	Herato1301	21516978	21517196	+	0	NA	Intergenic	Intergenic	-10356	ID=evm.model.Herato1301.728-E4;Parent=evm.model.Herato1301.728								
2077	Herato1001	3240290	3240458	+	0	NA	Intergenic	Intergenic	-63057	ID=evm.model.Herato1001.115-E1;Parent=evm.model.Herato1001.115								
2036	Herato1001	1591933	1593055	+	0	NA	Intergenic	Intergenic	-10299	ID=evm.model.Herato1001.61-E1;Parent=evm.model.Herato1001.61								
1747	Herato1701	6308548	6308947	+	0	NA	promoter-TSS (ID=evm.model.Herato1701.176-E10;Parent=evm.model.Herato1701.176)	-promoter-TSS (ID=evm.model.Herato1701.176-E10;Parent=evm.model.Herato1701.176)	155	ID=evm.model.Herato1701.176-E9;Parent=evm.model.Herato1701.176								
5588	Herato1605	313032	313378	+	0	NA	Intergenic	Intergenic	-6481	ID=evm.model.Herato1605.23-E1;Parent=evm.model.Herato1605.23								
820	Herato0701	4690742	4691148	+	0	NA	Intergenic	Intergenic	-9256	ID=evm.model.Herato0701.220.2-E1;Parent=evm.model.Herato0701.220.2								
5698	Herato0411	4645507	4646171	+	0	NA	Intergenic	Intergenic	156711	ID=evm.model.Herato0411.102-E3;Parent=evm.model.Herato0411.102								
1799	Herato1701	7323348	7324242	+	0	NA	promoter-TSS (ID=evm.model.Herato1701.216-E1;Parent=evm.model.Herato1701.216)	-promoter-TSS (ID=evm.model.Herato1701.216-E1;Parent=evm.model.Herato1701.216)	-11	ID=evm.model.Herato1701.216.1.1-E1;Parent=evm.model.Herato1701.216.1.1								
6666	Herato2101	8189724	8189908	+	0	NA	Intergenic	Intergenic	10165	ID=evm.model.Herato2101.288.2-E1;Parent=evm.model.Herato2101.288.2								
1552	Herato0821	3020717	3021642	+	0	NA	promoter-TSS (ID=evm.model.Herato0821.119-E2;Parent=evm.model.Herato0821.119)	-promoter-TSS (ID=evm.model.Herato0821.119-E2;Parent=evm.model.Herato0821.119)	-319	ID=evm.model.Herato0821.119-E2;Parent=evm.model.Herato0821.119								
1194	Herato0701	15016338	15016516	+	0	NA	Intergenic	Intergenic	-15236	ID=evm.model.Herato0701.669-E1;Parent=evm.model.Herato0701.669								
3716	Herato1202	13958847	13959085	+	0	NA	Intergenic	Intergenic	-1493	ID=evm.model.Herato1202.534.2-E7;Parent=evm.model.Herato1202.534.2								
5579	Herato1605	93001	93753	+	0	NA	promoter-TSS (ID=evm.model.Herato1605.5-E3;Parent=evm.model.Herato1605.5)	-promoter-TSS (ID=evm.model.Herato1605.5-E3;Parent=evm.model.Herato1605.5)	-162	ID=evm.model.Herato1605.5-E3;Parent=evm.model.Herato1605.5								
4433	Herato0301	3353378	3354987	+	0	NA	Intergenic	Intergenic	2258	ID=evm.model.Herato0301.89-E4;Parent=evm.model.Herato0301.89								
41	Herato0508	1815622	1816053	+	0	NA	Intergenic	Intergenic	-5102	ID=evm.model.Herato0508.67.2-E2;Parent=evm.model.Herato0508.67.2								
3014	Herato1108	6425279	6425569	+	0	NA	promoter-TSS (ID=evm.model.Herato1108.272-E5;Parent=evm.model.Herato1108.272)	-promoter-TSS (ID=evm.model.Herato1108.272-E5;Parent=evm.model.Herato1108.272)	-407	ID=evm.model.Herato1108.272.1-E5;Parent=evm.model.Herato1108.272.1								
3084	Herato1202	16245804	16246313	+	0	NA	Intergenic	Intergenic	3216	ID=novel_model_153-E4;Parent=novel_model_153								
2887	Herato1202	11305799	11306296	+	0	NA	promoter-TSS (ID=evm.model.Herato1202.449-E1;Parent=evm.model.Herato1202.449)	-promoter-TSS (ID=evm.model.Herato1202.449-E1;Parent=evm.model.Herato1202.449)	-397	ID=evm.model.Herato1202.449-E1;Parent=evm.model.Herato1202.449								
1453	Herato0801	7690617	7690824	+	0	NA	Intergenic	Intergenic	-14005	ID=evm.model.Herato0801.220-E1;Parent=evm.model.Herato0801.220								
866	Herato0701	6223138	6223499	+	0	NA	TTS (ID=evm.model.Herato0701.280-E4;Parent=evm.model.Herato0701.280)	-TTS (ID=evm.model.Herato0701.280-E4;Parent=evm.model.Herato0701.280)	1026	ID=evm.model.Herato0701.280-E4;Parent=evm.model.Herato0701.280								
5454	Herato1601	4810772	4811192	+	0	NA	Intergenic	Intergenic	-31686	ID=evm.model.Herato1601.100-E1;Parent=evm.model.Herato1601.100								
2223	Herato1003	1537304	1537581	+	0	NA	Intergenic	Intergenic	18852	ID=evm.model.Herato1003.58.1-E6;Parent=evm.model.Herato1003.58.1								
5118	Herato2001	8017062	8017283	+	0	NA	promoter-TSS (ID=evm.model.Herato2001.335-E16;Parent=evm.model.Herato2001.335)	-promoter-TSS (ID=evm.model.Herato2001.335-E16;Parent=evm.model.Herato2001.335)	549	ID=evm.model.Herato2001.335-E15;Parent=evm.model.Herato2001.335								
3532	Herato1605	457923	458347	+	0	NA	Intergenic	Intergenic	6143	ID=novel_model_204-E1;Parent=novel_model_204								
770	Herato0206	172906	173921	+	0	NA	TTS (ID=evm.model.Herato0206.5-E2;Parent=evm.model.Herato0206.5)	-TTS (ID=evm.model.Herato0206.5-E2;Parent=evm.model.Herato0206.5)	403	ID=evm.model.Herato0206.5-E2;Parent=evm.model.Herato0206.5								
3380	Herato1601	5061701	5061902	+	0	NA	Intergenic	Intergenic	-5880	ID=evm.model.Herato1601.108.1-E1;Parent=evm.model.Herato1601.108.1								
4292	Herato2001	3625801	3626391	+	0	NA	TTS (ID=evm.model.Herato2001.111-E1;Parent=evm.model.Herato2001.111)	-TTS (ID=evm.model.Herato2001.111-E1;Parent=evm.model.Herato2001.111)	298	ID=evm.model.Herato2001.111-E2;Parent=evm.model.Herato2001.111								
1097	Herato0701	10993335	10993512	+	0	NA	Intergenic	Intergenic	8913	ID=evm.model.Herato0701.468-E4;Parent=evm.model.Herato0701.468								
641	Herato0101	9858887	9859770	+	0	NA	Intergenic	Intergenic	-44770	ID=evm.model.Herato0101.288-E1;Parent=evm.model.Herato0101.288								
5964	Herato2001	11545848	11546660	+	0	NA	Intergenic	Intergenic	14781	ID=evm.model.Herato2001.440.6.5-E1;Parent=evm.model.Herato2001.440.6.5								
4734	Herato1408	3522686	3524712	+	0	NA	exon (ID=evm.model.Herato1408.119-E1;Parent=evm.model.Herato1408.119, exon 1 of 1)	-exon (ID=evm.model.Herato1408.119-E1;Parent=evm.model.Herato1408.119, exon 1 of 1)	457	ID=evm.model.Herato1408.119-E1;Parent=evm.model.Herato1408.119								
838	Herato0701	5292219	5292362	+	0	NA	Intergenic	Intergenic	-3082	ID=evm.model.Herato0701.242-E2;Parent=evm.model.Herato0701.242								
2962	Herato1108	4761048	4761796	+	0	NA	promoter-TSS (ID=evm.model.Herato1108.183-E1;Parent=evm.model.Herato1108.183)	-promoter-TSS (ID=evm.model.Herato1108.183-E1;Parent=evm.model.Herato1108.183)	-715	ID=evm.model.Herato1108.183-E1;Parent=evm.model.Herato1108.183								
2664	Herato1807	1692836	1693337	+	0	NA	Intergenic	Intergenic	15877	ID=evm.model.Herato1807.37-E1;Parent=evm.model.Herato1807.37								
616	Herato1007	2319682	2320055	+	0	NA	Intergenic	Intergenic	12810	ID=evm.model.Herato1007.90-E13;Parent=evm.model.Herato1007.90								
6640	Herato2101	16389368	16389719	+	0	NA	Intergenic	Intergenic	2450	ID=evm.model.Herato2101.507.1.3-E1;Parent=evm.model.Herato2101.507.1.3								
5019	Herato1904	698210	698382	+	0	NA	Intergenic	Intergenic	38065	ID=evm.model.Herato1904.23-E1;Parent=evm.model.Herato1904.23								
1121	Herato1108	9621349	9621711	+	0	NA	Intergenic	Intergenic	2612	ID=evm.model.Herato1108.424-E4;Parent=evm.model.Herato1108.424								
870	Herato0701	6342437	6342748	+	0	NA	Intergenic	Intergenic	-6881	ID=evm.model.Herato0701.282-E1;Parent=evm.model.Herato0701.282								
4245	Herato1801	2540666	2540934	+	0	NA	Intergenic	Intergenic	16011	ID=evm.model.Herato1801.91-E2;Parent=evm.model.Herato1801.91								
6493	Herato2101	16942392	16943074	+	0	NA	Intergenic	Intergenic	-34849	ID=evm.model.Herato2101.520-E1;Parent=evm.model.Herato2101.520								
6075	Herato1805	9435610	9435756	+	0	NA	Intergenic	Intergenic	-2011	ID=evm.model.Herato1805.286-E1;Parent=evm.model.Herato1805.286								
896	Herato1505	1519870	1520898	+	0	NA	Intergenic	Intergenic	-1743	ID=evm.model.Herato1505.49-E4;Parent=evm.model.Herato1505.49								
5593	Herato2101	6788949	6789506	+	0	NA	promoter-TSS (ID=evm.model.Herato2101.238-E2;Parent=evm.model.Herato2101.238)	-promoter-TSS (ID=evm.model.Herato2101.238-E2;Parent=evm.model.Herato2101.238)	-189	ID=evm.model.Herato2101.238-E2;Parent=evm.model.Herato2101.238								
3530	Herato1605	344635	344810	+	0	NA	Intergenic	Intergenic	-11926	ID=evm.model.Herato1605.24.1-E1;Parent=evm.model.Herato1605.24.1								
5539	Herato0215	2734917	2735267	+	0	NA	Intergenic	Intergenic	6790	ID=evm.model.Herato0215.105-E7;Parent=evm.model.Herato0215.105								
3672	Herato0101	20435471	20435720	+	0	NA	Intergenic	Intergenic	-21150	ID=evm.model.Herato0101.781-E1;Parent=evm.model.Herato0101.781								
2903	Herato1108	3811101	3811423	+	0	NA	Intergenic	Intergenic	17473	ID=evm.model.Herato1108.145-E4;Parent=evm.model.Herato1108.145								
4934	Herato1411	5259295	5259568	+	0	NA	Intergenic	Intergenic	-15782	ID=evm.model.Herato1411.194-E2;Parent=evm.model.Herato1411.194								
2165	Herato1301	12248639	12248877	+	0	NA	Intergenic	Intergenic	40444	ID=evm.model.Herato1301.482-E2;Parent=evm.model.Herato1301.482								
5096	Herato1701	1637745	1638349	+	0	NA	Intergenic	Intergenic	-19564	ID=evm.model.Herato1701.54-E1;Parent=evm.model.Herato1701.54								
2347	Herato1003	5401304	5401627	+	0	NA	Intergenic	Intergenic	5288	ID=evm.model.Herato1003.175-E2;Parent=evm.model.Herato1003.175								
6470	Herato2001	610681	611214	+	0	NA	Intergenic	Intergenic	7983	ID=evm.model.Herato2001.16-E1;Parent=evm.model.Herato2001.16								
4310	Herato1801	4395170	4395417	+	0	NA	Intergenic	Intergenic	-23290	ID=evm.model.Herato1801.152-E1;Parent=evm.model.Herato1801.152								
777	Herato1411	5062517	5062778	+	0	NA	Intergenic	Intergenic	34243	ID=evm.model.Herato1411.193-E9;Parent=evm.model.Herato1411.193								
6129	Herato0411	5345381	5346037	+	0	NA	Intergenic	Intergenic	-12553	ID=evm.model.Herato0411.131-E6;Parent=evm.model.Herato0411.131								
5045	Herato1505	1448701	1448954	+	0	NA	Intergenic	Intergenic	-8196	ID=evm.model.Herato1505.49-E2;Parent=evm.model.Herato1505.49								
3609	Herato0215	2505678	2506526	+	0	NA	TTS (ID=evm.model.Herato0215.90-E3;Parent=evm.model.Herato0215.90)	-TTS (ID=evm.model.Herato0215.90-E3;Parent=evm.model.Herato0215.90)	365	ID=evm.model.Herato0215.90.2-E3;Parent=evm.model.Herato0215.90.2								
2786	Herato1102	358416	358693	+	0	NA	Intergenic	Intergenic	-5861	ID=evm.model.Herato1102.10.2-E1;Parent=evm.model.Herato1102.10.2								
5747	Herato1805	463880	464163	+	0	NA	promoter-TSS (ID=evm.model.Herato1805.27-E4;Parent=evm.model.Herato1805.27)	-promoter-TSS (ID=evm.model.Herato1805.27-E4;Parent=evm.model.Herato1805.27)	-611	ID=evm.model.Herato1805.27-E4;Parent=evm.model.Herato1805.27								
3968	Herato1701	9597826	9599708	+	0	NA	Intergenic	Intergenic	-1239	ID=evm.model.Herato1701.319-E2;Parent=evm.model.Herato1701.319								
1672	Herato1202	16079373	16080091	+	0	NA	Intergenic	Intergenic	-2609	ID=evm.model.Herato1202.620.1-E2;Parent=evm.model.Herato1202.620.1								
2325	Herato1904	4359897	4360044	+	0	NA	Intergenic	Intergenic	-10283	ID=evm.model.Herato1904.151.1-E1;Parent=evm.model.Herato1904.151.1								
1685	Herato1202	16485897	16486104	+	0	NA	Intergenic	Intergenic	16817	ID=evm.model.Herato1202.656-E1;Parent=evm.model.Herato1202.656								
6225	Herato2101	6633519	6634210	+	0	NA	Intergenic	Intergenic	2578	ID=evm.model.Herato2101.231-E3;Parent=evm.model.Herato2101.231								
1891	Herato0901	10559923	10560257	+	0	NA	Intergenic	Intergenic	-8937	ID=evm.model.Herato0901.324.2-E3;Parent=evm.model.Herato0901.324.2								
4924	Herato1411	4898043	4898550	+	0	NA	Intergenic	Intergenic	6528	ID=evm.model.Herato1411.190-E3;Parent=evm.model.Herato1411.190								
3941	Herato1701	8134252	8134429	+	0	NA	Intergenic	Intergenic	6408	ID=evm.model.Herato1701.248-E8;Parent=evm.model.Herato1701.248								
2768	Herato0101	17252361	17253188	+	0	NA	Intergenic	Intergenic	6891	ID=evm.model.Herato0101.669-E5;Parent=evm.model.Herato0101.669								
562	Herato0606	9115232	9116028	+	0	NA	Intergenic	Intergenic	2616	ID=evm.model.Herato0606.292-E2;Parent=evm.model.Herato0606.292								
5203	Herato0503	1000798	1000963	+	0	NA	Intergenic	Intergenic	5849	ID=evm.model.Herato0503.30-E4;Parent=evm.model.Herato0503.30								
2269	Herato1301	16303226	16303601	+	0	NA	promoter-TSS (ID=evm.model.Herato1301.587-E1;Parent=evm.model.Herato1301.587)	-promoter-TSS (ID=evm.model.Herato1301.587-E1;Parent=evm.model.Herato1301.587)	14	ID=evm.model.Herato1301.587-E1;Parent=evm.model.Herato1301.587								
1102	Herato0701	11203962	11205380	+	0	NA	promoter-TSS (ID=evm.model.Herato0701.475-E1;Parent=evm.model.Herato0701.475)	-promoter-TSS (ID=evm.model.Herato0701.475-E1;Parent=evm.model.Herato0701.475)	-224	ID=evm.model.Herato0701.475-E1;Parent=evm.model.Herato0701.475								
183	Herato0605	66792	67193	+	0	NA	Intergenic	Intergenic	62910	ID=evm.model.Herato0605.1-E1;Parent=evm.model.Herato0605.1								
6481	Herato0503	4651455	4651684	+	0	NA	Intergenic	Intergenic	9507	ID=evm.model.Herato0503.133-E5;Parent=evm.model.Herato0503.133								
2544	Herato1805	8551018	8551290	+	0	NA	promoter-TSS (ID=evm.model.Herato1805.253-E2;Parent=evm.model.Herato1805.253)	-promoter-TSS (ID=evm.model.Herato1805.253-E2;Parent=evm.model.Herato1805.253)	-50	ID=evm.model.Herato1805.253-E2;Parent=evm.model.Herato1805.253								
1478	Herato0101	1278306	1279047	+	0	NA	Intergenic	Intergenic	-9523	ID=evm.model.Herato0101.23-E1;Parent=evm.model.Herato0101.23								
2541	Herato1805	8510934	8511066	+	0	NA	Intergenic	Intergenic	-11401	ID=evm.model.Herato1805.251-E1;Parent=evm.model.Herato1805.251								
439	Herato1005	2367506	2368079	+	0	NA	TTS (ID=evm.model.Herato1005.116-E2;Parent=evm.model.Herato1005.116)	-TTS (ID=evm.model.Herato1005.116-E2;Parent=evm.model.Herato1005.116)	2360	ID=evm.model.Herato1005.116-E2;Parent=evm.model.Herato1005.116								
362	Herato0606	4732380	4732714	+	0	NA	Intergenic	Intergenic	-86898	ID=evm.model.Herato0606.148-E1;Parent=evm.model.Herato0606.148								
5846	Herato0301	4142154	4142456	+	0	NA	promoter-TSS (ID=evm.model.Herato0301.103-E4;Parent=evm.model.Herato0301.103)	-promoter-TSS (ID=evm.model.Herato0301.103-E4;Parent=evm.model.Herato0301.103)	15	ID=evm.model.Herato0301.103.5-E3;Parent=evm.model.Herato0301.103.5								
1379	Herato0801	3756861	3757076	+	0	NA	Intergenic	Intergenic	-40484	ID=evm.model.Herato0801.82-E1;Parent=evm.model.Herato0801.82								
2607	Herato1202	1591099	1591440	+	0	NA	Intergenic	Intergenic	-4407	ID=evm.model.Herato1202.60-E3;Parent=evm.model.Herato1202.60								
6397	Herato0503	2532035	2532554	+	0	NA	Intergenic	Intergenic	-6387	ID=evm.model.Herato0503.97.2-E1;Parent=evm.model.Herato0503.97.2								
3345	Herato1301	2461148	2461340	+	0	NA	promoter-TSS (ID=evm.model.Herato1301.60-E2;Parent=evm.model.Herato1301.60)	-promoter-TSS (ID=evm.model.Herato1301.60-E2;Parent=evm.model.Herato1301.60)	-79	ID=evm.model.Herato1301.60.1-E2;Parent=evm.model.Herato1301.60.1								
6420	Herato0503	5233669	5233978	+	0	NA	promoter-TSS (ID=evm.model.Herato0503.170-E5;Parent=evm.model.Herato0503.170)	-promoter-TSS (ID=evm.model.Herato0503.170-E5;Parent=evm.model.Herato0503.170)	169	ID=evm.model.Herato0503.170-E4;Parent=evm.model.Herato0503.170								
