PeakID (cmd=annotatePeaks.pl development_D2_p05FC1_shared_D2down_melpCoords.bed /work/rpapa/share/REF/Hmel2/Hmel2.fa -gff /home/rpapa/sbelleghem/share/REF/GFF/Heliconius_melpomene_melpomene_Hmel2.gff3 -annStats development_D2_p05FC1_shared_D2down_melpCoords_blabla.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
956	Hmel220003	382401	382736	+	0	NA	Intergenic	Intergenic	-38823	ID=HMEL016468g1.t1-E1;Parent=HMEL016468g1.t1								
483	Hmel212004	1346486	1346697	+	0	NA	Intergenic	Intergenic	1592	ID=HMEL012615g1.t1-E1;Parent=HMEL012615g1.t1								
498	Hmel212009	889922	890392	+	0	NA	Intergenic	Intergenic	9296	ID=HMEL011918g1.t1-E5;Parent=HMEL011918g1.t1								
629	Hmel213069	21472	21831	+	0	NA	Intergenic	Intergenic	-3861	ID=HMEL002395g1.t1-E1;Parent=HMEL002395g1.t1								
947	Hmel219018	1077814	1078335	+	0	NA	Intergenic	Intergenic	-2682	ID=HMEL034907g1.t1-E1;Parent=HMEL034907g1.t1								
256	Hmel210004	1502496	1503370	+	0	NA	Intergenic	Intergenic	-4211	ID=HMEL002880g1.t1-E3;Parent=HMEL002880g1.t1								
372	Hmel211004	2500676	2501431	+	0	NA	Intergenic	Intergenic	-1596	ID=HMEL011733g1.t1-E3;Parent=HMEL011733g1.t1								
920	Hmel219003	7053804	7054555	+	0	NA	Intergenic	Intergenic	-31249	ID=HMEL034705g1.t1-E1;Parent=HMEL034705g1.t1								
428	Hmel212001	1995701	1997207	+	0	NA	TTS (ID=HMEL016806g1.t1-E1;Parent=HMEL016806g1.t1)	-TTS (ID=HMEL016806g1.t1-E1;Parent=HMEL016806g1.t1)	1067	ID=HMEL016806g1.t1-E1;Parent=HMEL016806g1.t1								
887	Hmel218020	105176	106238	+	0	NA	promoter-TSS (ID=HMEL034539g1.t1-E2;Parent=HMEL034539g1.t1)	-promoter-TSS (ID=HMEL034539g1.t1-E2;Parent=HMEL034539g1.t1)	-73	ID=HMEL034539g1.t1-E2;Parent=HMEL034539g1.t1								
1160	Hmel205012	268054	268526	+	0	NA	Intergenic	Intergenic	11624	ID=HMEL004058g3.t1-E3;Parent=HMEL004058g3.t1								
99	Hmel207002	2314028	2315020	+	0	NA	Intergenic	Intergenic	-10652	ID=HMEL037400g1.t1-E1;Parent=HMEL037400g1.t1								
72	Hmel206022	635129	636023	+	0	NA	Intergenic	Intergenic	-2221	ID=HMEL014434g1.t1-E1;Parent=HMEL014434g1.t1								
500	Hmel212009	895087	896112	+	0	NA	Intergenic	Intergenic	14738	ID=HMEL011918g1.t1-E5;Parent=HMEL011918g1.t1								
869	Hmel218018	7749295	7749523	+	0	NA	Intergenic	Intergenic	-2576	ID=HMEL016588g4.t1-E4;Parent=HMEL016588g4.t1								
790	Hmel218004	303832	304050	+	0	NA	Intergenic	Intergenic	-33152	ID=HMEL014202g1.t1-E1;Parent=HMEL014202g1.t1								
533	Hmel212013	2397209	2397440	+	0	NA	Intergenic	Intergenic	9497	ID=HMEL031692g1.t1-E2;Parent=HMEL031692g1.t1								
918	Hmel219003	6983718	6984400	+	0	NA	Intergenic	Intergenic	16656	ID=HMEL005995g1.t1-E1;Parent=HMEL005995g1.t1								
1122	Hmel203069	345039	345792	+	0	NA	exon (ID=HMEL008374g1.t1-E13;Parent=HMEL008374g1.t1, exon 1 of 1)	-exon (ID=HMEL008374g1.t1-E13;Parent=HMEL008374g1.t1, exon 1 of 1)	380	ID=HMEL008374g1.t1-E13;Parent=HMEL008374g1.t1								
1108	Hmel203048	412669	413385	+	0	NA	Intergenic	Intergenic	-13968	ID=HMEL036097g1.t1-E1;Parent=HMEL036097g1.t1								
1053	Hmel221012	1920710	1921126	+	0	NA	Intergenic	Intergenic	-7315	ID=HMEL035594g1.t1-E1;Parent=HMEL035594g1.t1								
414	Hmel211016	59661	60479	+	0	NA	Intergenic	Intergenic	7868	ID=HMEL031257g1.t1-E3;Parent=HMEL031257g1.t1								
462	Hmel201019	27669	28348	+	0	NA	Intergenic	Intergenic	-11137	ID=HMEL033098g1.t1-E1;Parent=HMEL033098g1.t1								
1014	Hmel220009	487303	488357	+	0	NA	Intergenic	Intergenic	-7048	ID=HMEL035259g1.t1-E1;Parent=HMEL035259g1.t1								
843	Hmel218018	5676520	5676908	+	0	NA	Intergenic	Intergenic	20398	ID=HMEL034451g1.t1-E2;Parent=HMEL034451g1.t1								
263	Hmel210004	3562278	3562706	+	0	NA	Intergenic	Intergenic	-1948	ID=HMEL030659g1.t1-E1;Parent=HMEL030659g1.t1								
632	Hmel213069	960274	960621	+	0	NA	Intergenic	Intergenic	-18160	ID=HMEL032231g1.t1-E1;Parent=HMEL032231g1.t1								
394	Hmel211012	225970	226519	+	0	NA	promoter-TSS (ID=HMEL010349g1.t1-E3;Parent=HMEL010349g1.t1)	-promoter-TSS (ID=HMEL010349g1.t1-E3;Parent=HMEL010349g1.t1)	825	ID=HMEL010349g1.t1-E2;Parent=HMEL010349g1.t1								
991	Hmel220005	3055712	3056213	+	0	NA	Intergenic	Intergenic	1325	ID=HMEL035167g1.t2-E8;Parent=HMEL035167g1.t2								
514	Hmel212011	1153248	1153900	+	0	NA	Intergenic	Intergenic	15665	ID=HMEL031614g1.t1-E1;Parent=HMEL031614g1.t1								
610	Hmel213062	941929	942584	+	0	NA	Intergenic	Intergenic	15405	ID=HMEL032123g1.t1-E1;Parent=HMEL032123g1.t1								
725	Hmel216013	339660	340218	+	0	NA	Intergenic	Intergenic	-10262	ID=HMEL017538g1.t2-E1;Parent=HMEL017538g1.t2								
931	Hmel219012	274769	275172	+	0	NA	Intergenic	Intergenic	4875	ID=HMEL034766g1.t1-E13;Parent=HMEL034766g1.t1								
513	Hmel212011	1139885	1140176	+	0	NA	Intergenic	Intergenic	-22875	ID=HMEL031613g1.t1-E1;Parent=HMEL031613g1.t1								
615	Hmel213065	31057	31281	+	0	NA	Intergenic	Intergenic	16653	ID=HMEL032135g1.t1-E2;Parent=HMEL032135g1.t1								
50	Hmel206009	4144536	4145223	+	0	NA	Intergenic	Intergenic	-1011	ID=HMEL037073g1.t4-E3;Parent=HMEL037073g1.t4								
476	Hmel212004	338818	339147	+	0	NA	Intergenic	Intergenic	-1036	ID=HMEL018017g1.t1-E3;Parent=HMEL018017g1.t1								
797	Hmel218005	615297	615628	+	0	NA	promoter-TSS (ID=HMEL014936g1.t1-E1;Parent=HMEL014936g1.t1)	-promoter-TSS (ID=HMEL014936g1.t1-E1;Parent=HMEL014936g1.t1)	-840	ID=HMEL014936g1.t1-E1;Parent=HMEL014936g1.t1								
1077	Hmel221034	13033	13761	+	0	NA	Intergenic	Intergenic	2763	ID=HMEL035734g1.t1-E1;Parent=HMEL035734g1.t1								
1136	Hmel204003	588503	589360	+	0	NA	Intergenic	Intergenic	-2997	ID=HMEL036362g1.t1-E1;Parent=HMEL036362g1.t1								
1175	Hmel205013	228385	229214	+	0	NA	Intergenic	Intergenic	-6268	ID=HMEL008938g1.t1-E2;Parent=HMEL008938g1.t1								
293	Hmel210011	193259	193458	+	0	NA	Intergenic	Intergenic	1708	ID=HMEL013312g3.t1-E2;Parent=HMEL013312g3.t1								
967	Hmel220003	1592345	1592825	+	0	NA	Intergenic	Intergenic	-1100	ID=HMEL035000g1.t1-E2;Parent=HMEL035000g1.t1								
322	Hmel210011	4186118	4187572	+	0	NA	Intergenic	Intergenic	7235	ID=HMEL030912g1.t1-E3;Parent=HMEL030912g1.t1								
645	Hmel214008	553825	554092	+	0	NA	Intergenic	Intergenic	-28026	ID=HMEL032317g1.t1-E1;Parent=HMEL032317g1.t1								
469	Hmel212001	6240443	6241815	+	0	NA	Intergenic	Intergenic	-14349	ID=HMEL016387g1.t1-E1;Parent=HMEL016387g1.t1								
635	Hmel213069	1218917	1219695	+	0	NA	Intergenic	Intergenic	2312	ID=HMEL032235g1.t1-E1;Parent=HMEL032235g1.t1								
1088	Hmel203030	186625	187263	+	0	NA	Intergenic	Intergenic	3235	ID=HMEL036017g1.t1-E3;Parent=HMEL036017g1.t1								
575	Hmel213020	873288	874132	+	0	NA	Intergenic	Intergenic	-16416	ID=HMEL011325g1.t1-E1;Parent=HMEL011325g1.t1								
1176	Hmel201007	1658923	1659419	+	0	NA	Intergenic	Intergenic	44319	ID=HMEL010948g1.t1-E1;Parent=HMEL010948g1.t1								
1039	Hmel221008	72	674	+	0	NA	promoter-TSS (ID=HMEL035505g1.t1-E1;Parent=HMEL035505g1.t1)	-promoter-TSS (ID=HMEL035505g1.t1-E1;Parent=HMEL035505g1.t1)	-40	ID=HMEL035505g1.t1-E1;Parent=HMEL035505g1.t1								
979	Hmel220005	700475	701060	+	0	NA	Intergenic	Intergenic	3528	ID=HMEL012263g3.t1-E4;Parent=HMEL012263g3.t1								
709	Hmel202006	859402	859974	+	0	NA	promoter-TSS (ID=HMEL033267g1.t1-E1;Parent=HMEL033267g1.t1)	-promoter-TSS (ID=HMEL033267g1.t1-E1;Parent=HMEL033267g1.t1)	-938	ID=HMEL033267g1.t1-E1;Parent=HMEL033267g1.t1								
1005	Hmel220005	5550062	5551131	+	0	NA	promoter-TSS (ID=HMEL035241g1.t1-E2;Parent=HMEL035241g1.t1)	-promoter-TSS (ID=HMEL035241g1.t1-E2;Parent=HMEL035241g1.t1)	-110	ID=HMEL035241g1.t1-E2;Parent=HMEL035241g1.t1								
28	Hmel206009	2007388	2007930	+	0	NA	Intergenic	Intergenic	-17646	ID=HMEL037036g1.t1-E1;Parent=HMEL037036g1.t1								
40	Hmel206009	2532470	2532717	+	0	NA	Intergenic	Intergenic	25573	ID=HMEL005355g1.t1-E5;Parent=HMEL005355g1.t1								
310	Hmel210011	2893195	2895344	+	0	NA	TTS (ID=HMEL030882g1.t1-E1;Parent=HMEL030882g1.t1)	-TTS (ID=HMEL030882g1.t1-E1;Parent=HMEL030882g1.t1)	440	ID=HMEL030882g1.t1-E2;Parent=HMEL030882g1.t1								
192	Hmel208026	86565	86928	+	0	NA	Intergenic	Intergenic	3264	ID=HMEL002366g1.t1-E2;Parent=HMEL002366g1.t1								
589	Hmel213036	88752	88995	+	0	NA	Intergenic	Intergenic	-2502	ID=HMEL032011g1.t1-E1;Parent=HMEL032011g1.t1								
215	Hmel209001	1287474	1288231	+	0	NA	Intergenic	Intergenic	15858	ID=HMEL007611-RA-E4;Parent=HMEL007611-RA								
699	Hmel216009	153332	153526	+	0	NA	Intergenic	Intergenic	12923	ID=HMEL010213g1.t1-E9;Parent=HMEL010213g1.t1								
1115	Hmel203067	676975	677524	+	0	NA	Intergenic	Intergenic	3555	ID=HMEL036146g1.t1-E2;Parent=HMEL036146g1.t1								
687	Hmel215045	20302	20915	+	0	NA	NA	NA	NA	NA								
960	Hmel220003	1275641	1276627	+	0	NA	Intergenic	Intergenic	-23609	ID=HMEL017017g1.t1-E1;Parent=HMEL017017g1.t1								
818	Hmel218018	216247	216472	+	0	NA	Intergenic	Intergenic	16552	ID=HMEL017493-RA-E1;Parent=HMEL017493-RA								
150	Hmel207021	519269	519597	+	0	NA	Intergenic	Intergenic	-1959	ID=HMEL037666g1.t1-E1;Parent=HMEL037666g1.t1								
1038	Hmel221005	540339	540890	+	0	NA	Intergenic	Intergenic	-6532	ID=HMEL015065g1.t1-E1;Parent=HMEL015065g1.t1								
245	Hmel201009	5376149	5376479	+	0	NA	promoter-TSS (ID=HMEL011647-RA-E6;Parent=HMEL011647-RA)	-promoter-TSS (ID=HMEL011647-RA-E6;Parent=HMEL011647-RA)	-436	ID=HMEL011647-RA-E6;Parent=HMEL011647-RA								
267	Hmel210004	5940815	5941403	+	0	NA	Intergenic	Intergenic	2050	ID=HMEL009013g1.t2-E1;Parent=HMEL009013g1.t2								
543	Hmel212013	3208135	3209199	+	0	NA	Intergenic	Intergenic	17933	ID=HMEL012337g2.t1-E3;Parent=HMEL012337g2.t1								
826	Hmel218018	930297	931127	+	0	NA	Intergenic	Intergenic	-14395	ID=HMEL034358g1.t1-E1;Parent=HMEL034358g1.t1								
354	Hmel211004	1029594	1029907	+	0	NA	Intergenic	Intergenic	-4882	ID=HMEL031049g1.t1-E1;Parent=HMEL031049g1.t1								
1064	Hmel221015	602014	602576	+	0	NA	promoter-TSS (ID=HMEL008470g1.t1-E5;Parent=HMEL008470g1.t1)	-promoter-TSS (ID=HMEL008470g1.t1-E5;Parent=HMEL008470g1.t1)	-232	ID=HMEL008470g1.t1-E5;Parent=HMEL008470g1.t1								
757	Hmel217004	2223946	2224307	+	0	NA	Intergenic	Intergenic	-5578	ID=HMEL016676g2.t2-E1;Parent=HMEL016676g2.t2								
332	Hmel210011	5071178	5071581	+	0	NA	Intergenic	Intergenic	-49000	ID=HMEL030933g1.t1-E1;Parent=HMEL030933g1.t1								
9	Hmel206006	788567	788792	+	0	NA	Intergenic	Intergenic	-2761	ID=HMEL036942g1.t1-E1;Parent=HMEL036942g1.t1								
1099	Hmel203041	134485	134662	+	0	NA	Intergenic	Intergenic	-17967	ID=HMEL036050g1.t1-E1;Parent=HMEL036050g1.t1								
34	Hmel201009	778000	778619	+	0	NA	Intergenic	Intergenic	-2244	ID=HMEL013296g1.t1-E1;Parent=HMEL013296g1.t1								
745	Hmel217004	1166466	1167131	+	0	NA	Intergenic	Intergenic	25828	ID=HMEL006591g1.t1-E1;Parent=HMEL006591g1.t1								
603	Hmel213049	594468	594916	+	0	NA	Intergenic	Intergenic	25316	ID=HMEL032073g1.t1-E3;Parent=HMEL032073g1.t1								
90	Hmel207002	1662100	1663444	+	0	NA	Intergenic	Intergenic	5624	ID=HMEL011241g2.t1-E1;Parent=HMEL011241g2.t1								
565	Hmel213012	274154	274567	+	0	NA	Intergenic	Intergenic	3263	ID=HMEL017997g1.t1-E2;Parent=HMEL017997g1.t1								
620	Hmel213065	644103	644473	+	0	NA	Intergenic	Intergenic	-22238	ID=HMEL032151g1.t1-E1;Parent=HMEL032151g1.t1								
850	Hmel218018	6250433	6250677	+	0	NA	Intergenic	Intergenic	-5351	ID=HMEL016327g1.t1-E3;Parent=HMEL016327g1.t1								
1045	Hmel221012	367741	368039	+	0	NA	TTS (ID=HMEL035552g1.t1-E2;Parent=HMEL035552g1.t1)	-TTS (ID=HMEL035552g1.t1-E2;Parent=HMEL035552g1.t1)	148	ID=HMEL035552g1.t1-E2;Parent=HMEL035552g1.t1								
891	Hmel219003	1931793	1932194	+	0	NA	promoter-TSS (ID=HMEL010669g1.t1-E1;Parent=HMEL010669g1.t1)	-promoter-TSS (ID=HMEL010669g1.t1-E1;Parent=HMEL010669g1.t1)	-990	ID=HMEL010669g1.t1-E1;Parent=HMEL010669g1.t1								
937	Hmel219014	366094	367024	+	0	NA	Intergenic	Intergenic	-4406	ID=HMEL034783g1.t1-E1;Parent=HMEL034783g1.t1								
1004	Hmel220005	4956805	4957097	+	0	NA	Intergenic	Intergenic	-7275	ID=HMEL035221g1.t1-E1;Parent=HMEL035221g1.t1								
16	Hmel206009	446097	446642	+	0	NA	Intergenic	Intergenic	-3513	ID=HMEL003893g1.t2-E1;Parent=HMEL003893g1.t2								
730	Hmel216015	441165	441495	+	0	NA	Intergenic	Intergenic	-9042	ID=HMEL012996g1.t1-E1;Parent=HMEL012996g1.t1								
921	Hmel219003	7056669	7057135	+	0	NA	Intergenic	Intergenic	-28526	ID=HMEL034705g1.t1-E1;Parent=HMEL034705g1.t1								
1069	Hmel221015	738502	739107	+	0	NA	Intergenic	Intergenic	2090	ID=HMEL008471g6.t1-E4;Parent=HMEL008471g6.t1								
233	Hmel209007	1736295	1736960	+	0	NA	promoter-TSS (ID=HMEL015716g1.t1-E7;Parent=HMEL015716g1.t1)	-promoter-TSS (ID=HMEL015716g1.t1-E7;Parent=HMEL015716g1.t1)	-915	ID=HMEL015716g1.t1-E7;Parent=HMEL015716g1.t1								
1013	Hmel220009	272098	272916	+	0	NA	TTS (ID=HMEL005834g1.t2-E9;Parent=HMEL005834g1.t2)	-TTS (ID=HMEL005834g1.t2-E9;Parent=HMEL005834g1.t2)	252	ID=HMEL005834g1.t2-E9;Parent=HMEL005834g1.t2								
368	Hmel211004	2064350	2064754	+	0	NA	promoter-TSS (ID=HMEL015140g1.t1-E3;Parent=HMEL015140g1.t1)	-promoter-TSS (ID=HMEL015140g1.t1-E3;Parent=HMEL015140g1.t1)	-640	ID=HMEL015140g1.t1-E3;Parent=HMEL015140g1.t1								
316	Hmel210011	3568313	3568532	+	0	NA	Intergenic	Intergenic	-1011	ID=HMEL030900g1.t1-E1;Parent=HMEL030900g1.t1								
994	Hmel220005	3250818	3251578	+	0	NA	TTS (ID=HMEL035177g1.t1-E1;Parent=HMEL035177g1.t1)	-TTS (ID=HMEL035177g1.t1-E1;Parent=HMEL035177g1.t1)	1055	ID=HMEL035177g1.t1-E1;Parent=HMEL035177g1.t1								
611	Hmel213062	1052251	1052539	+	0	NA	Intergenic	Intergenic	-3444	ID=HMEL032128g1.t1-E1;Parent=HMEL032128g1.t1								
849	Hmel218018	6098752	6099105	+	0	NA	Intergenic	Intergenic	13974	ID=HMEL007354g1.t1-E149;Parent=HMEL007354g1.t1								
11	Hmel206006	1685385	1685941	+	0	NA	Intergenic	Intergenic	-8103	ID=HMEL008984g2.t1-E1;Parent=HMEL008984g2.t1								
492	Hmel201019	416619	416990	+	0	NA	Intergenic	Intergenic	35186	ID=HMEL033109g1.t1-E1;Parent=HMEL033109g1.t1								
208	Hmel209001	37000	37392	+	0	NA	TTS (ID=HMEL006085g1.t1-E1;Parent=HMEL006085g1.t1)	-TTS (ID=HMEL006085g1.t1-E1;Parent=HMEL006085g1.t1)	829	ID=HMEL006085g1.t1-E1;Parent=HMEL006085g1.t1								
511	Hmel212011	945117	945470	+	0	NA	Intergenic	Intergenic	-1462	ID=HMEL012672g1.t1-E1;Parent=HMEL012672g1.t1								
842	Hmel218018	5006444	5006802	+	0	NA	Intergenic	Intergenic	20350	ID=HMEL004588g2.t1-E3;Parent=HMEL004588g2.t1								
93	Hmel207002	1781206	1781609	+	0	NA	TTS (ID=HMEL011244g1.t1-E3;Parent=HMEL011244g1.t1)	-TTS (ID=HMEL011244g1.t1-E3;Parent=HMEL011244g1.t1)	560	ID=HMEL011244g1.t1-E4;Parent=HMEL011244g1.t1								
899	Hmel219003	3660656	3661054	+	0	NA	Intergenic	Intergenic	23089	ID=HMEL034635g1.t1-E1;Parent=HMEL034635g1.t1								
292	Hmel210011	170942	171539	+	0	NA	Intergenic	Intergenic	1371	ID=HMEL013312g2.t1-E3;Parent=HMEL013312g2.t1								
291	Hmel210009	723488	723926	+	0	NA	Intergenic	Intergenic	-4459	ID=HMEL030809g1.t1-E1;Parent=HMEL030809g1.t1								
374	Hmel211004	2687384	2688282	+	0	NA	Intergenic	Intergenic	-1021	ID=HMEL031098g1.t2-E2;Parent=HMEL031098g1.t2								
199	Hmel201009	4184610	4185369	+	0	NA	Intergenic	Intergenic	-2595	ID=HMEL030239g1.t1-E1;Parent=HMEL030239g1.t1								
114	Hmel207002	5842429	5843026	+	0	NA	Intergenic	Intergenic	1905	ID=HMEL037488g1.t1-E2;Parent=HMEL037488g1.t1								
429	Hmel212001	1998825	1999526	+	0	NA	Intergenic	Intergenic	-3391	ID=HMEL016806g1.t1-E2;Parent=HMEL016806g1.t1								
1091	Hmel203030	239410	239614	+	0	NA	promoter-TSS (ID=HMEL011768g1.t1-E1;Parent=HMEL011768g1.t1)	-promoter-TSS (ID=HMEL011768g1.t1-E1;Parent=HMEL011768g1.t1)	-951	ID=HMEL011768g1.t1-E1;Parent=HMEL011768g1.t1								
409	Hmel211015	213842	214212	+	0	NA	promoter-TSS (ID=HMEL015415g1.t1-E3;Parent=HMEL015415g1.t1)	-promoter-TSS (ID=HMEL015415g1.t1-E3;Parent=HMEL015415g1.t1)	-965	ID=HMEL015415g1.t1-E3;Parent=HMEL015415g1.t1								
73	Hmel207002	39648	40375	+	0	NA	Intergenic	Intergenic	-1605	ID=HMEL016061g1.t3-E1;Parent=HMEL016061g1.t3								
67	Hmel201009	1481262	1482104	+	0	NA	Intergenic	Intergenic	-44382	ID=HMEL030149g1.t1-E1;Parent=HMEL030149g1.t1								
241	Hmel209007	2961786	2962612	+	0	NA	Intergenic	Intergenic	-10930	ID=HMEL010765g1.t1-E1;Parent=HMEL010765g1.t1								
795	Hmel218005	532027	532729	+	0	NA	Intergenic	Intergenic	-7269	ID=HMEL034259g1.t1-E1;Parent=HMEL034259g1.t1								
812	Hmel218014	168797	169333	+	0	NA	Intergenic	Intergenic	-12562	ID=HMEL034342g1.t1-E1;Parent=HMEL034342g1.t1								
489	Hmel212006	324798	325627	+	0	NA	Intergenic	Intergenic	-5860	ID=HMEL031532g1.t1-E1;Parent=HMEL031532g1.t1								
585	Hmel213025	205568	206158	+	0	NA	Intergenic	Intergenic	-1075	ID=HMEL006016g1.t1-E1;Parent=HMEL006016g1.t1								
794	Hmel218005	527033	527601	+	0	NA	Intergenic	Intergenic	-7540	ID=HMEL034258g1.t1-E1;Parent=HMEL034258g1.t1								
327	Hmel210011	4678353	4679311	+	0	NA	Intergenic	Intergenic	-6766	ID=HMEL009058g1.t1-E1;Parent=HMEL009058g1.t1								
1080	Hmel221044	420189	421065	+	0	NA	promoter-TSS (ID=HMEL011562g1.t1-E1;Parent=HMEL011562g1.t1)	-promoter-TSS (ID=HMEL011562g1.t1-E1;Parent=HMEL011562g1.t1)	-30	ID=HMEL011562g1.t1-E1;Parent=HMEL011562g1.t1								
944	Hmel219014	1954026	1954315	+	0	NA	Intergenic	Intergenic	-1222	ID=HMEL008053g1.t1-E2;Parent=HMEL008053g1.t1								
1113	Hmel203067	482844	483492	+	0	NA	promoter-TSS (ID=HMEL025034-RA-E1;Parent=HMEL025034-RA)	-promoter-TSS (ID=HMEL025034-RA-E1;Parent=HMEL025034-RA)	-24	ID=HMEL025034-RC-E1;Parent=HMEL025034-RC								
674	Hmel215006	1795519	1796502	+	0	NA	Intergenic	Intergenic	1509	ID=HMEL000061g1.t1-E5;Parent=HMEL000061g1.t1								
732	Hmel216015	765934	766547	+	0	NA	Intergenic	Intergenic	-8677	ID=HMEL006754g1.t1-E1;Parent=HMEL006754g1.t1								
280	Hmel210005	299797	300313	+	0	NA	promoter-TSS (ID=HMEL030742g1.t1-E2;Parent=HMEL030742g1.t1)	-promoter-TSS (ID=HMEL030742g1.t1-E2;Parent=HMEL030742g1.t1)	16	ID=HMEL030742g1.t1-E2;Parent=HMEL030742g1.t1								
957	Hmel220003	932729	933372	+	0	NA	promoter-TSS (ID=HMEL017007g1.t1-E5;Parent=HMEL017007g1.t1)	-promoter-TSS (ID=HMEL017007g1.t1-E5;Parent=HMEL017007g1.t1)	89	ID=HMEL017007g1.t2-E5;Parent=HMEL017007g1.t2								
273	Hmel210004	6851788	6852116	+	0	NA	Intergenic	Intergenic	10837	ID=HMEL030728g1.t1-E4;Parent=HMEL030728g1.t1								
471	Hmel201019	72625	72978	+	0	NA	Intergenic	Intergenic	-7623	ID=HMEL033099g1.t1-E2;Parent=HMEL033099g1.t1								
622	Hmel213065	706614	707410	+	0	NA	Intergenic	Intergenic	17178	ID=HMEL014720g1.t1-E15;Parent=HMEL014720g1.t1								
970	Hmel220003	2238375	2238871	+	0	NA	Intergenic	Intergenic	6454	ID=HMEL035019g1.t1-E2;Parent=HMEL035019g1.t1								
24	Hmel206009	1174316	1174970	+	0	NA	Intergenic	Intergenic	8069	ID=HMEL002923g1.t1-E2;Parent=HMEL002923g1.t1								
104	Hmel207002	3158373	3158778	+	0	NA	Intergenic	Intergenic	6310	ID=HMEL009341g1.t1-E6;Parent=HMEL009341g1.t1								
131	Hmel207008	133202	134145	+	0	NA	Intergenic	Intergenic	-6725	ID=HMEL037517g1.t1-E1;Parent=HMEL037517g1.t1								
502	Hmel212009	908600	909003	+	0	NA	Intergenic	Intergenic	10433	ID=HMEL011919g1.t1-E4;Parent=HMEL011919g1.t1								
314	Hmel210011	3133866	3134077	+	0	NA	promoter-TSS (ID=HMEL015972g1.t1-E1;Parent=HMEL015972g1.t1)	-promoter-TSS (ID=HMEL015972g1.t1-E1;Parent=HMEL015972g1.t1)	-16	ID=HMEL015972g1.t1-E1;Parent=HMEL015972g1.t1								
355	Hmel211004	1080735	1081399	+	0	NA	Intergenic	Intergenic	-13226	ID=HMEL031051g1.t1-E1;Parent=HMEL031051g1.t1								
159	Hmel207021	1979538	1980081	+	0	NA	Intergenic	Intergenic	33876	ID=HMEL037713g1.t1-E1;Parent=HMEL037713g1.t1								
553	Hmel213004	696378	696957	+	0	NA	promoter-TSS (ID=HMEL011789g1.t1-E4;Parent=HMEL011789g1.t1)	-promoter-TSS (ID=HMEL011789g1.t1-E4;Parent=HMEL011789g1.t1)	-25	ID=HMEL011789g1.t1-E4;Parent=HMEL011789g1.t1								
747	Hmel217004	1193630	1193819	+	0	NA	Intergenic	Intergenic	-1098	ID=HMEL006591g1.t1-E1;Parent=HMEL006591g1.t1								
555	Hmel213004	1118155	1119456	+	0	NA	Intergenic	Intergenic	-7532	ID=HMEL031779g1.t1-E1;Parent=HMEL031779g1.t1								
1037	Hmel221001	2233377	2234971	+	0	NA	Intergenic	Intergenic	-1800	ID=HMEL003963g1.t1-E1;Parent=HMEL003963g1.t1								
47	Hmel206009	3760656	3760832	+	0	NA	Intergenic	Intergenic	-18348	ID=HMEL014666g1.t1-E1;Parent=HMEL014666g1.t1								
37	Hmel206009	2496448	2497173	+	0	NA	Intergenic	Intergenic	-7384	ID=HMEL005357g1.t1-E1;Parent=HMEL005357g1.t1								
1017	Hmel220014	1001091	1001446	+	0	NA	promoter-TSS (ID=HMEL035331g1.t1-E2;Parent=HMEL035331g1.t1)	-promoter-TSS (ID=HMEL035331g1.t1-E2;Parent=HMEL035331g1.t1)	-505	ID=HMEL035331g1.t1-E2;Parent=HMEL035331g1.t1								
855	Hmel218018	6541197	6541751	+	0	NA	Intergenic	Intergenic	14610	ID=HMEL034461g1.t1-E3;Parent=HMEL034461g1.t1								
270	Hmel210004	6821830	6822472	+	0	NA	Intergenic	Intergenic	4610	ID=HMEL022548g3.t1-E1;Parent=HMEL022548g3.t1								
195	Hmel208048	342400	342936	+	0	NA	Intergenic	Intergenic	-31024	ID=HMEL038122g1.t1-E1;Parent=HMEL038122g1.t1								
1057	Hmel221012	2636235	2636530	+	0	NA	promoter-TSS (ID=HMEL008790g1.t1-E2;Parent=HMEL008790g1.t1)	-promoter-TSS (ID=HMEL008790g1.t1-E2;Parent=HMEL008790g1.t1)	-607	ID=HMEL008790g1.t1-E2;Parent=HMEL008790g1.t1								
538	Hmel212013	3173709	3174398	+	0	NA	Intergenic	Intergenic	4897	ID=HMEL012337g1.t1-E4;Parent=HMEL012337g1.t1								
679	Hmel215008	21722	22383	+	0	NA	Intergenic	Intergenic	1737	ID=HMEL032698g1.t1-E2;Parent=HMEL032698g1.t1								
680	Hmel215008	112871	113711	+	0	NA	Intergenic	Intergenic	7084	ID=HMEL032701g1.t1-E2;Parent=HMEL032701g1.t1								
831	Hmel218018	2547050	2547509	+	0	NA	Intergenic	Intergenic	-6916	ID=HMEL034392g1.t1-E1;Parent=HMEL034392g1.t1								
1147	Hmel204019	93557	93766	+	0	NA	Intergenic	Intergenic	-5679	ID=HMEL004621g1.t1-E4;Parent=HMEL004621g1.t1								
521	Hmel212013	684818	685233	+	0	NA	Intergenic	Intergenic	14859	ID=HMEL011957g2.t1-E1;Parent=HMEL011957g2.t1								
